0.000,0.000,0.340,0.000,0.000,-0.477,0.000,0.176,0.000,0.000,0.091,0.000,0.000,-0.074,0.000
0.000,0.000,0.000,-0.159,0.000,0.000,0.000,-0.075,0.000,0.116,-0.068,0.000,0.000,0.000,0.165
0.340,0.000,0.000,0.000,0.000,-0.171,0.000,0.102,0.000,0.000,0.108,0.000,0.000,-0.180,0.074
0.000,-0.159,0.000,0.000,0.000,0.000,0.000,0.086,0.000,0.000,0.381,0.000,0.000,0.082,0.158
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.428,0.000,0.000,0.000,0.153,0.124
-0.477,0.000,-0.171,0.000,0.000,0.000,0.000,-0.396,0.000,-0.078,-0.071,0.073,0.069,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.000,0.000,0.000,0.000,0.000
0.176,-0.075,0.102,0.086,0.000,-0.396,0.000,0.000,0.206,0.000,0.076,-0.097,-0.130,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.206,0.000,-0.106,-0.069,0.000,0.000,0.083,-0.105
0.000,0.116,0.000,0.000,0.428,-0.078,0.091,0.000,-0.106,0.000,0.000,0.000,0.000,0.109,0.409
0.091,-0.068,0.108,0.381,0.000,-0.071,0.000,0.076,-0.069,0.000,0.000,-0.062,-0.063,0.000,0.521
0.000,0.000,0.000,0.000,0.000,0.073,0.000,-0.097,0.000,0.000,-0.062,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.069,0.000,-0.130,0.000,0.000,-0.063,0.000,0.000,0.000,0.000
-0.074,0.000,-0.180,0.082,0.153,0.000,0.000,0.000,0.083,0.109,0.000,0.000,0.000,0.000,0.000
0.000,0.165,0.074,0.158,0.124,0.000,0.000,0.000,-0.105,0.409,0.521,0.000,0.000,0.000,0.000

0.455,0.160,0.000,0.000,0.000,-0.130,0.000,0.119,0.000,0.436,0.000,0.000,0.000,0.000,0.220
0.000,0.503,0.000,0.000,0.000,0.000,0.000,-0.119,0.000,-0.322,0.000,0.080,0.000,0.000,0.000
0.000,0.147,0.705,0.000,0.081,0.000,0.000,0.000,-0.405,0.209,0.079,0.000,0.000,-0.093,0.152
0.000,0.000,0.000,0.537,0.000,0.000,0.000,0.154,-0.101,0.092,0.118,-0.084,0.064,-0.147,0.000
0.000,0.000,0.000,-0.080,0.542,0.000,0.166,-0.063,-0.120,0.495,0.000,0.000,0.000,-0.234,0.288
0.079,-0.083,-0.108,0.000,0.000,0.659,0.000,-0.156,0.000,-0.151,0.000,0.000,0.000,0.000,-0.172
0.000,0.000,0.000,0.000,0.000,0.000,0.669,0.000,0.000,0.000,0.000,0.000,0.338,0.000,0.316
0.000,0.000,0.357,0.000,0.000,0.000,0.000,0.836,0.000,-0.065,0.112,0.000,-0.081,-0.124,0.000
0.000,0.000,0.265,0.000,-0.068,0.000,0.000,0.000,0.504,0.000,0.000,0.000,0.000,-0.180,0.000
-0.087,0.129,0.000,0.000,-0.114,0.000,0.000,0.000,0.000,0.586,0.000,0.000,0.000,0.000,0.132
0.000,0.295,0.000,-0.191,0.000,0.000,0.000,-0.569,-0.294,0.224,0.536,0.400,0.124,-0.104,0.218
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.142,0.000,0.000,0.561,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.343,-0.157,0.145,0.000,0.000,0.547,0.000,0.000
0.000,0.000,-0.076,0.000,0.000,-0.066,0.000,-0.578,-0.166,0.000,0.000,0.000,0.175,0.624,0.000
0.000,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.095,-0.082,0.673
