x0,x1,x2,x3,x4
0.3569,0.7309,-0.7214,0.9362,-0.0318
0.0989,0.2589,-0.9428,0.8428,-0.1891
0.3863,-0.6867,-1.0345,0.4645,0.0407
0.2568,-0.2448,-0.9612,0.1323,0.3835
0.4331,-0.2604,-1.158,0.6038,0.2506
0.7714,-0.1393,-1.0364,1.1523,0.1972
0.9547,0.8366,-0.8341,1.0783,-0.1745
0.4668,0.9766,-0.861,1.0118,-0.024
0.3997,0.6827,-0.3273,0.8399,0.1836
0.2538,0.353,-0.9958,0.3647,0.019
0.6402,0.3805,-0.8837,0.2475,0.0289
0.57,0.487,-0.6084,0.3555,0.249
0.6824,0.4605,-0.377,0.2603,0.2938
0.5848,0.4097,-0.2942,0.3518,0.1217
0.5888,0.2937,-0.0254,0.3761,-0.085
0.6625,0.0192,-0.2347,0.3074,0.203
0.6764,0.6185,-0.4095,0.6357,0.158
0.1724,0.6261,-0.263,0.4689,0.5069
0.3716,0.1437,-1.0268,0.1742,0.9858
0.5094,0.3517,-0.9876,0.2869,0.7663
0.6049,0.3756,-0.9959,0.3052,0.6997
0.7429,0.3595,-1.2136,0.1841,0.6858
0.7424,0.5914,-0.6235,-0.0116,0.3637
0.768,0.5446,-0.2272,0.293,0.2888
0.2695,0.5413,-0.216,0.3049,0.5952
0.3977,0.3205,-0.1023,0.3584,0.3709
0.498,0.2162,-0.4509,0.2134,0.524
0.6001,0.2622,-0.1063,0.3491,0.2471
0.5919,-0.2435,-0.1375,0.137,0.2025
0.7932,0.0277,-0.4086,-0.0996,0.3035
1.3848,0.5533,-0.0101,0.2071,-0.1419
1.3402,0.6903,0.4041,0.3229,-0.6236
0.6682,0.5445,1.0925,0.5082,-0.6513
0.1565,0.116,1.0201,0.2436,-0.4207
0.0003,-0.301,0.4278,0.1959,-0.088
0.3906,-0.5951,-0.4397,0.0091,0.5855
0.7637,-0.2263,-0.3422,0.2311,0.675
0.6934,0.2167,-0.555,0.1082,0.8896
0.9362,-0.1939,-0.1914,0.2315,0.5235
0.7795,0.4887,-0.3147,0.4753,0.2944
0.5811,-0.6889,-0.3046,0.1076,0.4749
1.1531,-0.3121,-0.1891,-0.109,0.0699
0.9443,-0.2419,0.0751,-0.1729,0.1758
0.7433,-0.386,0.2119,-0.1151,0.4902
0.6976,-0.1615,-0.0249,0.0759,0.3641
0.4864,-0.4658,-0.3389,-0.5985,0.5035
0.967,-0.5518,-0.3422,-0.906,0.5777
0.967,-0.2122,-0.107,-0.6604,0.2381
0.9905,0.1316,-0.5722,-0.2827,0.3208
1.1367,-0.0573,-0.0973,0.004,0.1003
1.0927,-0.2963,-0.1658,-0.2201,-0.0784
0.987,-0.1732,0.508,-0.0667,-1.2404
0.9825,-0.1824,0.592,-0.0728,-0.7714
0.4971,-0.3865,0.7108,-0.1854,-0.3642
0.3308,-0.1987,0.6355,-0.6188,0.0834
0.3392,-0.1555,0.7742,-0.6455,0.2585
-0.1931,0.2844,1.0454,-0.3166,0.0011
-0.4798,-0.4916,0.4697,-0.5382,0.798
-0.0067,-0.6624,0.2344,-0.3649,0.7225
0.2964,-0.713,-0.0649,0.0394,0.4514
0.7574,-0.5086,-0.2015,-0.0586,0.2034
0.8881,0.0515,0.1141,0.108,0.1273
0.5253,0.1584,-0.0188,0.2728,0.1272
0.2729,0.1421,0.156,0.2033,0.0974
0.0768,-0.118,-0.4605,-0.2313,0.7172
0.452,-0.4405,-0.3962,0.0463,0.5527
0.6491,0.1273,-0.3089,-0.1576,0.5196
0.621,-0.2298,-0.3256,-0.0231,0.6322
0.866,0.1618,-0.3099,-0.3822,0.3923
0.9991,0.5966,0.1636,0.0886,0.0328
0.4495,0.4922,0.2688,0.1187,-0.1461
0.1848,0.1377,0.3957,-0.3235,0.0556
0.3272,-0.1213,0.1138,-0.0455,-0.6803
0.492,-0.0272,0.5697,0.043,-0.391
0.1535,-0.2732,0.6305,0.0216,-0.2454
-0.0468,-0.2083,0.8061,0.0079,0.038
-0.038,-0.1555,0.4742,-0.0073,0.138
0.3453,-0.0935,0.2539,-0.1821,0.2142
0.1505,-0.1566,0.4972,0.2634,-0.088
0.1516,-0.5939,0.3953,-0.1219,0.2085
0.3699,-0.1175,0.2473,-0.2724,-0.1334
0.4312,0.1071,0.3545,-0.4287,-0.0963
0.384,0.0464,0.276,-0.4469,0.0798
0.3874,0.1462,0.4502,0.1615,0.2259
0.4183,-0.2462,0.1545,-0.0736,0.2241
0.3665,0.2222,0.4924,0.0582,0.176
0.3391,-0.1436,0.201,-0.1972,0.3615
0.5767,-0.2395,0.0559,-0.1952,0.006
0.5827,-0.0258,-0.314,-0.4127,0.3058
0.5983,0.4196,0.212,-0.4041,0.0373
0.1896,0.18,0.5081,-0.4453,0.0915
0.0805,0.2495,0.3302,-0.1173,0.3757
-0.0216,0.217,0.2695,-0.5175,0.2124
0.2015,0.0938,0.6279,-0.521,-0.1114
0.2768,-0.0956,-0.0296,-0.4885,0.5901
0.4308,-0.1882,0.2214,-0.3121,0.2225
-0.0414,0.0073,0.1837,-0.4418,0.3783
-0.0164,-0.0774,-0.236,-0.3762,0.7037
0.3513,0.0347,-0.4558,-0.397,0.5298
0.7585,0.0466,-0.6231,-0.0196,0.4002
0.6011,0.2658,-0.3119,0.085,0.5222
0.4846,0.269,-0.1683,-0.1904,0.2646
0.4796,0.3446,-0.1524,-0.2603,0.1623
0.5852,-0.1035,0.2739,-0.8476,0.3184
0.6082,-0.0831,0.282,-0.556,-0.1825
0.6832,-0.0674,0.0769,-0.4601,-0.053
0.683,-0.345,0.0885,-0.5756,-0.0873
0.664,-0.0122,0.2944,-0.1372,-0.2831
0.5437,-0.0139,0.2598,-0.4324,0.0048
0.358,-0.0127,0.4516,0.2436,-0.0841
0.4573,-0.5067,-0.0349,0.0981,-0.2007
0.8332,-0.4547,-0.1827,-0.0914,0.058
1.6718,-0.1297,-0.3734,0.093,-0.424
0.9792,0.7421,-0.609,0.8267,-0.4957
0.887,0.7265,-0.6659,1.0084,-0.1377
0.4884,0.4484,-1.181,0.9205,0.1518
1.1201,0.2488,-1.4197,0.415,0.3595
1.1262,0.1863,-1.5028,0.4037,0.3513
1.592,0.4354,-1.2615,0.6361,-0.0753
1.0906,1.0863,-0.3412,0.8886,-0.4071
0.541,0.5226,-0.4265,0.5366,-0.2228
0.4667,0.0741,-0.0423,0.4792,-0.3369
0.1983,-0.2831,-0.2375,0.2877,0.2384
0.3016,-0.6933,-0.6192,-0.4164,-0.1072
0.7407,-0.3346,-0.4523,-0.3636,0.1065
0.9923,-0.0566,-0.3974,-0.0214,0.2508
0.8591,-0.1214,-0.472,0.0021,0.0442
0.7227,-0.0223,-0.2508,0.2375,0.4374
0.2695,0.1203,-0.5239,0.2394,0.4194
0.331,-0.1648,-0.7204,0.0198,0.4763
0.5101,-0.5474,-0.8413,-0.321,0.3735
0.7669,0.4538,-0.5401,0.2303,0.0707
0.3873,0.277,-0.5017,0.1485,0.0827
0.3642,0.0699,-0.6736,-0.1294,0.6637
0.1968,0.0244,-0.326,-0.8471,0.8934
0.1713,-0.0701,-0.6959,-0.9066,0.9434
0.5801,-0.2499,-0.6174,-0.798,0.6424
0.3987,-0.1277,-0.3708,-0.7206,0.6514
0.4318,-0.549,-0.7387,-0.9344,1.2052
0.7937,-0.2746,-0.7,-0.227,0.7377
0.8416,-0.1626,-1.0385,-0.5351,0.9308
0.9451,0.117,-0.7788,-0.2718,0.5721
1.0093,0.4841,-0.4784,0.3267,0.1426
1.3369,0.2989,-0.5101,-0.0146,-0.0139
1.1253,0.4679,0.3084,0.1423,-0.5073
0.1514,0.3294,0.5966,0.1486,-0.2689
-0.3733,-0.2789,0.3295,-0.3517,0.4452
-0.3098,-0.7551,0.1846,-0.2266,0.6003
-0.0882,-0.3311,-0.9455,-0.0533,1.1261
0.2544,-0.1641,-0.866,-0.483,1.0318
0.5174,-0.0348,-0.6129,-0.4765,0.7037
0.5694,-0.1148,0.2736,-0.8359,0.5314
-0.0098,-0.4046,0.4895,-1.3931,0.6804
0.0294,-0.4835,0.7653,-1.2106,0.5271
0.0641,-0.583,1.1887,-0.5283,-0.1332
-0.2432,-1.0791,0.8313,-1.1528,-0.0545
0.3301,-0.0008,0.6051,-0.4725,-0.2878
0.1014,-0.1956,0.6241,-1.0037,-0.3191
-0.1028,-0.5312,0.2187,-0.5662,0.1553
-0.1476,-0.8202,0.43,-0.8955,0.2381
0.1202,-1.0877,0.3856,-0.6717,0.3061
0.2433,-0.6073,-0.1065,-0.3713,1.0012
0.5816,-0.5072,-0.2936,-0.6453,1.0115
0.5893,-0.1092,-0.7627,-0.2374,0.6728
0.5291,-0.0151,-0.8414,-0.2174,0.7005
0.6157,0.1532,-1.1892,-0.0803,0.9898
0.5556,0.2489,-1.2807,-0.1898,1.1334
0.7037,-0.0354,-1.1886,-0.8485,1.5935
0.779,0.3327,-1.1345,-0.1995,1.4815
0.9403,0.2709,-1.781,-0.4924,1.4538
1.5117,0.3348,-1.6025,-0.657,1.0765
1.2436,0.7808,-0.5515,-0.4053,0.3067
0.7791,0.5488,-0.0645,-0.5034,0.5696
0.2869,-0.0312,-0.1755,-0.9936,0.5626
0.2131,-0.6091,-0.0366,-0.8592,0.6121
0.3202,-0.8846,-0.1042,-1.3704,0.557
0.5791,-0.6732,-0.4024,-0.9157,0.4523
0.1894,-0.5296,-0.0105,-0.9256,0.6006
0.2473,0.3313,0.1197,-0.6948,0.1129
-0.158,-0.0408,0.2157,0.0004,0.1187
-0.1372,-0.6481,-0.3761,0.037,0.4625
0.2799,-0.5826,-0.6593,-0.2405,0.5428
0.4521,-0.8224,-0.5117,-0.3077,0.4437
0.8182,-0.4225,-0.6327,-0.3992,0.4376
0.8663,-0.7218,-1.0131,-0.7508,0.7188
0.4499,-0.4337,-0.5737,-0.5184,0.3847
0.4908,-0.2799,-0.5027,-0.4908,0.9401
0.7192,0.1592,-0.4034,-0.0623,0.5556
0.0944,0.1288,-0.3281,-0.2574,0.5068
-0.1182,-0.1425,-0.427,-0.3779,0.8731
-0.0324,-0.2975,-0.7666,-0.3048,1.1794
0.0853,-0.7104,-1.086,-0.618,1.4402
