x0,x1,x2,x3,x4
0.1869579102168052,0.3693306114493103,0.32913696399757636,-0.6790035431732484,0.1517949786893827
0.3009320784088713,0.3352494629111092,0.20407529081564404,-0.34057365439733767,0.031116753196862905
0.1520773098540788,-0.11583311369178989,0.0739062085208167,-0.48326459963196616,0.09861260317460352
0.1367793191153987,-0.19312088472508565,0.12099444822540245,-0.45607584772625104,0.05534346383808409
0.20300754382870495,-0.30766331118561907,0.2519204133986026,-0.31035359301123877,0.06845240826639613
0.03140304987020327,-0.34654411295260273,0.3161671083729242,-0.3633417826852269,-0.05413864751383769
0.08195924113335802,-0.2529954757757669,0.09502453728808799,-0.7062752850739972,0.15432450681230853
0.051402151787813655,-0.02081459436757186,-0.055036637632268764,-0.23277027449516474,-0.029354511402546718
0.028142157646626628,0.07109252269671285,0.1986639727332135,-0.2982835476781485,-0.13409699897676908
0.0875035178522439,0.06379944901866236,0.011490201848792382,-0.47793583009418583,-0.14941611145928307
0.19536134766124744,0.0517625562553017,0.17753677681008917,-0.03843995627708305,-0.2893450008043088
0.05676386196714309,-0.13176851844414242,0.22251212423138828,-0.1481266105797158,-0.043457257463629925
-0.26910396734619724,-0.005093602680181747,0.3194295375886004,-0.045262743935367986,-0.12080603614424215
-0.17523340077635086,0.2100147633339709,0.33936779915490795,-0.08362306022866096,-0.11315250619595213
-0.32519573799199925,0.36052478935347165,0.09962771926799294,-0.09131423535291527,0.06405220550174048
-0.14664238572040383,0.4066624043449766,0.3597134970998617,-0.15086849433810168,-0.022813910179428833
0.05482292582237055,0.08558737851563569,0.2182788102575588,-0.6073865466099713,-0.10807335389542594
0.06756292000705301,0.06950373895938311,0.2870094947338328,-0.49813970479615044,-0.2077205631178483
0.10618401461530828,0.22166522374266703,0.3610758665875691,-0.2546566498928947,-0.3808107020845742
0.29542839635408463,0.3792747099717829,-0.17051285447537223,-0.2161854683881355,-0.14574203992402762
0.24423546247131625,0.20336845984214608,-0.14850593491435699,-0.23643263462545633,-0.16207904544990076
0.022379862826463683,0.14595204329827993,-0.5683143839774205,-0.4425714933801802,-0.14220673196615366
0.0777525964158752,0.547776344925442,-0.44547384640714965,-0.2531686478595567,-0.21532224397490168
-0.007952817631179401,0.4125189077680955,-0.17574196313014606,-0.07367356429547323,-0.26377518669059097
0.17911227902544127,0.3291100081016446,-0.20860785584385286,-0.12026522676034335,-0.20277372570361524
0.26719540209065396,0.07819899206724854,-0.10388926252408975,-0.33218416775022286,-0.2586272697637099
0.12404767566309222,0.06273016176702606,0.010916625155936714,0.0020434528437052457,-0.478946504365039
0.08235393400877755,0.03620077354560322,-0.15648030241862554,0.055004908105784345,-0.243463015058432
0.305564972495883,0.27554929249682164,-0.4972225203580012,0.12120077740363039,-0.2046295325828245
0.09540751772031215,0.19592217987234406,-0.4215124994832099,0.038618092470683485,-0.30615315311799807
0.058876285406651276,0.54500786309972,0.033032619366229976,-0.3483704846665764,-0.18402637370408764
0.06650062597130034,0.9847324811707262,0.2801464115169574,-0.4733329959846917,-0.1937476186225785
0.07663847861563214,0.44333129435078555,0.417509752617788,-0.5708663214072726,-0.07602900349476062
0.14079283334787196,0.23788650110729362,0.2819221042437522,-0.6104343972384494,-0.047825298087670096
0.11892195428672553,0.10984890326741673,0.08741468139412653,-0.33655274227486237,-0.03128520337704667
0.22937687230361115,0.019465885258129867,-0.035790855051823986,-0.2816966923928191,0.07149248572965214
