x0,x1,x2,x3,x4
-0.3585,-0.4523,1.9103,-0.8645,-1.3854
-0.2731,-0.4944,1.9141,-0.7717,-1.0353
-0.5065,-0.5306,2.078,-0.4603,-0.4
-0.7846,-0.9396,1.7978,-0.7384,0.122
-0.3153,-1.3404,1.0229,-0.7686,0.0421
-0.1909,-1.3943,0.8987,-0.8394,0.5269
0.2536,-1.1611,0.95,-1.0219,0.4663
0.2056,-0.7703,0.7698,-1.0187,-0.023
0.3453,-0.6592,0.892,-0.7154,-1.1657
0.6401,-0.4692,1.324,0.1702,-1.2774
0.2128,-0.3802,1.5387,0.1308,-1.1753
-0.3432,-0.623,1.5316,0.1712,-1.097
-0.3618,-1.2391,1.4397,-0.0746,-0.1234
-0.1657,-1.5883,0.8749,-0.6833,-0.6271
0.4217,-1.5239,0.7484,-0.9224,-0.1673
0.6111,-0.9196,0.9665,-0.6856,-0.439
0.545,-0.8792,1.4296,-0.9717,-0.4414
0.2417,-0.3979,1.7422,-1.0534,-0.7114
-0.0851,-0.5444,1.8395,-0.8219,-0.8526
-0.3647,-1.3965,1.6069,-1.1037,-0.5696
-0.0317,-1.3034,1.7262,-1.0872,-0.911
-0.2166,-1.0587,1.3967,-0.9658,-0.6737
-0.109,-1.5828,1.3412,-0.9801,-1.1969
-0.1193,-1.391,1.6494,-0.7645,-1.7578
-0.3206,-1.6668,1.6783,-1.046,-1.0364
-0.7374,-1.5243,0.7941,-1.506,0.1876
-0.2225,-1.2629,0.605,-1.7704,0.509
0.0294,-1.1115,0.786,-1.4819,0.5644
0.3697,-0.8285,0.7903,-1.4822,0.5452
0.549,-0.2571,0.7068,-1.0693,0.0871
0.0211,-0.1771,1.1091,-0.6825,-0.2525
-0.3108,-0.8028,-0.4244,-0.5462,0.5701
0.4831,-0.5442,-0.5548,-0.1698,0.8783
0.917,-0.8687,-0.6903,-0.5484,0.9819
1.2737,-0.37,-0.9352,-0.2699,0.2209
1.2392,-0.0186,-0.3866,-0.2586,-0.3976
0.7836,0.8117,0.1902,-0.0125,0.053
0.2143,0.2551,0.0859,-0.1624,0.2194
0.2495,-0.3995,-0.7301,-0.6456,0.9804
0.9098,-0.3831,-0.704,-0.3627,0.3704
0.7629,0.3305,-0.4612,-0.3095,0.8068
0.9113,-0.0605,-1.016,-0.0709,1.0422
1.0684,-0.0861,-0.7793,-0.1887,0.4164
1.0284,0.2912,-0.5461,-0.2305,0.2998
0.8345,0.6906,-0.4379,0.5115,0.0729
0.8491,0.3281,-0.3834,0.595,-0.1415
0.7597,0.0465,-0.624,0.6557,0.18
1.0605,-0.0144,-0.9882,0.3849,0.2927
1.2507,-0.1029,-0.9797,0.2158,0.5172
1.7429,0.057,-0.9042,0.6188,-0.0143
1.3801,-0.1027,-0.9017,0.1238,0.41
1.2273,-0.3355,-0.7368,0.0677,0.3352
1.6884,0.074,-0.4421,0.6133,-0.0432
1.2877,-0.2545,-0.1751,0.3181,-0.0869
1.1313,0.33,-0.3835,0.2297,0.3473
1.1475,0.6062,-0.2107,0.1513,0.4444
0.6204,0.1935,-0.3552,-0.1974,0.6497
0.5685,0.2217,0.0363,-0.0758,0.3144
0.4794,0.2218,-0.2704,-0.2735,0.0055
0.6765,0.044,-0.2839,-0.2665,0.2433
0.8302,-0.4928,-0.1227,-0.5343,0.5207
0.9197,-0.6425,0.44,-0.5067,0.1856
0.8805,-0.5963,0.385,-0.1597,0.2158
1.0392,-0.3871,0.4371,-0.2325,0.1358
0.5322,-0.1502,0.2431,-0.282,0.3439
0.7826,-0.2951,0.1177,-0.333,-0.0948
0.8671,-0.0093,-0.2011,-0.1409,0.3395
0.9362,0.0161,-0.239,-0.3758,0.5382
0.7819,-0.055,-0.4015,-0.4605,0.6542
0.9475,0.2387,0.1381,-0.4934,0.5812
0.995,0.3794,0.1385,-0.1196,0.3218
0.7483,0.1225,0.2225,-0.2894,0.3194
0.6478,0.11,0.044,-0.0238,0.3064
0.8926,-0.149,-0.1891,0.0793,0.4364
1.0528,-0.1398,-0.2154,0.0143,0.8356
0.9032,0.1146,-0.377,-0.0342,0.3674
0.852,0.0968,-0.4061,-0.2169,0.1365
0.8199,0.0141,-0.7036,-0.4244,0.974
1.2183,-0.0293,-0.8266,-0.5633,1.0263
1.3591,0.0317,-0.6375,-0.2955,1.2294
1.2381,0.4072,-0.497,-0.174,0.7329
0.8112,0.1824,-0.5891,-0.2483,0.6387
0.8918,0.4056,-0.6039,-0.0083,0.7353
1.043,0.6435,-0.9466,0.0757,2.0089
1.1837,0.0328,-1.4112,-0.3649,1.7233
1.5994,0.5208,-1.6967,-0.288,1.2821
1.6801,0.6986,-1.5467,0.0623,1.2666
1.5182,0.7374,-1.3535,0.5637,1.1987
1.7159,0.7767,-1.4544,0.6974,0.3875
1.5925,0.7267,-0.8483,0.5754,0.0702
1.3161,0.4471,-0.4929,0.2991,0.8235
1.0004,0.6457,-0.6313,0.6631,0.5123
0.8386,0.4353,-0.5959,0.4037,0.8577
0.898,0.4037,-0.7063,0.6778,0.4111
1.0678,0.3478,-1.0465,0.5704,0.4011
1.1497,0.2622,-1.1056,0.4251,0.3226
1.1299,1.4664,-0.948,0.8345,0.6884
0.7155,0.9953,-1.0977,0.7679,1.01
0.6013,0.3189,-1.3657,0.3712,1.4801
1.0563,0.3309,-1.3503,0.5592,1.3977
1.2207,0.6448,-1.5519,0.2749,0.9624
1.4469,0.7114,-1.0107,0.8855,0.1544
1.1919,0.5841,-0.8389,0.6095,0.2162
0.9576,0.0159,-0.8733,0.4826,0.6582
