x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
1.5535352021748545,4.014545737586099,-1.1089817398200006,-1.623681854467966,2.161606304520145,1.0264053174844034,2.8009680004453306,-1.6991559136654242,1.0799922143157281,0.9182200346569462,-0.6565109694077174,0.05908383140209772,2.8826584731941898,-1.0414450688863464,-2.7995270332270814
2.073328053227144,3.8469651045938376,-1.1778190554380896,-0.7031127560071426,1.9160605628588254,1.4578095118599432,3.787377153697989,-1.9656602587906467,0.7940322439554922,0.6512254625368769,0.5285140956645225,-0.036913786277651156,2.410304919632559,-0.9729718161492895,-2.5321248441235307
2.180453216657634,3.403923155404048,-0.8741761102812106,0.4253451584460071,1.4831560909380521,1.7213723851576859,3.983973803466469,-1.9917226735740632,0.4166449976313869,0.15791701068558414,1.3408771197993383,-0.2323288562399093,2.042568713641172,-0.392883350073941,-1.8703927674292193
1.5836759126797542,2.5998088547006475,-0.557235551472375,0.9742582441421348,0.8597259310358629,1.7318883510217538,4.4004051617306255,-1.9668111391918415,0.12234128109021958,0.16214491579618232,1.6329369822432496,-0.3451902991184353,1.7762610716638794,0.09120943920726676,-1.4358706305634659
1.1613931911765663,1.7373334190938137,-0.6194788296786754,1.3680778925455874,0.5786909302905131,1.8844972132337503,4.333385753189514,-1.3944622290602415,-0.20581103729727473,0.013902189870973025,1.9070145284032989,-0.9493049314171755,1.5446057782841025,0.3997058356431709,-0.5689589955349008
1.14342864508279,1.06383563105962,-0.702576968650059,1.7330961175765853,0.030105019935612376,1.9087878426797267,4.180832611727661,-0.9726462912970574,-0.7750659171402227,-0.3305234473490648,1.7453160763233444,-1.2890237383333174,1.472925009796309,1.6435063654810615,0.006626340019725341
0.872719162775549,0.17512848559263788,-0.002307982927698779,1.7454420616048585,-0.34960019934078734,1.9872893837523025,4.120191484458063,-0.3150856660902343,-0.9294729130212016,-0.11811722318722029,1.0465823349737442,-1.5814298807995728,2.009636279137319,1.6445141703394635,1.1032180026495686
0.3368674266797079,-0.47769339302603603,0.32866919444528175,1.6803809578222408,-0.3755179656247819,1.6265649474837949,3.841686200470727,0.7610118455859957,-1.196599220009864,-0.19937358686263001,-0.7827915310168689,-1.347531863008722,1.8930992903815627,1.5054101307704026,2.0633683116932002
0.7275766849080674,-1.0219767877617854,0.48579012650615444,1.1418370147632821,-1.134526899477456,1.5964038070829365,3.3724881458639837,1.7499191015463287,-1.2777982901620581,-0.20211661743739545,-0.9894578272040507,-1.2069101775384332,2.2902531357566307,1.3786177446927557,2.5346082594880706
1.2815696260068214,-1.7276576693899393,0.3695391636297082,0.8620722712483284,-0.885947735445081,1.1240105405333167,2.6037548006229914,2.9593740099170494,-1.072250695328254,-0.8342663877522737,-1.630057902227867,-1.3470089450649985,2.434503535565421,1.3305201400329463,2.86837146072847
0.7915545421659014,-1.5407851213049926,0.6716757237425618,0.6379820020758803,-1.017653127577797,0.6687060522092869,1.49759062150443,3.658227328216159,-1.2085310026072447,-0.9204673273841442,-2.3194817406510837,-1.3293974897947762,2.4113667073134954,1.16678157935541,3.731507160633007
0.40788608777580143,-1.5984507015292901,0.9199618473209686,0.21151245365477706,-0.2084000776206011,1.254067004425455,0.896313090073949,4.2512811302815265,-0.6688672534240777,-0.9302258020532048,-2.7894270142936466,-0.8332130064181944,2.4161639355231697,0.5886562412658882,4.193117952961027
0.5356762370324796,-1.2095561351970134,1.0439329739037422,0.265701052283561,-0.14510108494282875,0.2904817419863778,-0.15268958064916566,4.539820137106037,-0.18061449056470832,-0.623743453677121,-3.2000814707550846,-0.4666275040106457,2.7286166383644224,0.2615128142026243,3.6737624707774175
0.5191575180059933,-0.5709427209079407,1.0755381289380068,-0.5447799967227499,0.15930642219228042,0.2913687810137628,-0.6529487657516557,4.33482991028362,0.046254402016665516,-0.21158562105325723,-3.05113611596743,-0.36241319461005067,2.8361282017781395,0.8277470706562988,3.0540208744425787
-0.09423016708002963,-0.42281499990725585,0.6879947859449618,-0.8691187032453503,0.18339520040473772,0.08306112391725577,-1.2079880926504656,3.633252976250085,0.3852798084182203,0.1772047788258766,-3.270123521343144,-0.14864861960639186,3.12879480334653,0.2847140952298551,2.6427351100791476
-0.17397264380799296,-0.4311109636166997,0.12825251514003566,-1.1668182622585417,0.9126628117109687,0.3609910600718894,-0.8883936337383928,3.207535332126011,0.25824329249050304,0.35687383240152126,-3.206043375756896,-0.2762352375212345,3.0694139611746953,-0.1936442031516198,1.7879167112138208
-0.08781602760622398,0.22588254906104852,-0.1587691904427002,-1.2305343155003727,0.26295671200707327,0.2158011210440155,-0.6051611107537755,2.4196729165826483,-0.06708126853567865,0.8428065318637978,-3.139686895873724,-0.41910694151128647,2.457583335984648,-0.4456666535767647,1.4507015478201772
0.344390966068173,0.4513317499121631,-0.13061380504304623,-1.3694116956875306,0.19144204140072954,0.23860415566555998,-0.3561875788073978,1.9246252893176035,-0.26146457793822087,0.7533741673526997,-2.450828021424915,-0.34305287208887136,2.3281593831848486,-0.03356270311195991,0.6976978279167323
-0.11456042640398123,0.20192011596454917,-0.36922076167435147,-1.3755825574783491,0.255684811738182,0.5040140750728309,-0.0732196076235964,1.583074001672768,-0.14534146145973711,0.6396829969075382,-2.630742044446444,-0.06879365910331575,2.3767665033897,-0.5370303099502733,0.9856765431075055
-0.021067876505261873,0.4815757279890601,-0.37187745325313787,-1.196997715150271,0.39079087238841115,0.6030466591390697,0.4169986406388326,1.286479674388173,0.04508054384004963,0.5367290295083902,-1.915779071417825,-0.28621084929865204,2.0949932709035335,-1.108155089872746,0.8812074594608157
0.9634319482455393,0.8753811140678998,0.05102090697279041,-0.8781737658470188,0.594392285861888,0.8874722317454112,0.9916871670594651,1.1922004152270573,0.45751439136813404,0.11015350965658782,-1.225469886652894,-0.843578979232233,1.5758156143684166,-0.2979459280580072,0.527116544165324
0.6214144187700309,0.9651759327951946,-0.01101257647847212,-0.3238264042996426,0.24877186812445534,0.0395702845922378,0.6841866684907282,1.0333109093826547,0.16736354023477923,-0.1543871628839365,-1.2907270821922625,-0.494282494104785,1.7431653031984342,0.05566930817909416,0.5911399140247118
0.17100047008810598,0.8543867447173115,0.002609460339756689,-0.5647434291504405,0.34348711078932015,0.21929699335812175,0.7574537926563967,0.9100982187048121,-0.11094006552169901,-0.02371851107100653,-1.312039237270119,0.2443556787793505,2.111229920007993,0.27011005016083245,0.6078305377265372
-0.18900643776110163,0.11388681579772288,0.07941699136608364,-0.851138527637581,0.7350380084422041,0.31091479245666326,0.6438740729894477,1.1226332285061909,0.30346109628160495,0.4562185729217014,-1.3266433749632571,0.2581860151317885,2.291891180855867,-0.20971911586257785,-0.08226987211000984
0.5416596636427277,0.06290615963694332,0.09676314074915818,-0.9964169370735736,0.8199588660311101,0.5247274157291633,0.5223067522584244,0.7475102140025044,0.44168023710503973,0.09464368402581269,-1.0932151425806602,0.5104864230665258,2.153171367686733,-0.6764118243751701,-0.6186954463890111
0.20087465458177423,0.05727317080705541,0.020884145563103404,-0.7927945201909115,0.2920823933490371,0.6483953674113689,0.8148689229484654,0.29728667756636207,0.1505334058679109,0.0825234745854101,-0.5398637822981787,1.0891578675650453,1.5513247488703552,-1.1137243195284332,0.00564751863419663
0.8186745910558241,0.4057705519434176,0.2218401532850652,-0.5003559285921084,0.6045937851342568,0.22635297201634338,0.49301665956728163,0.45511621617482856,0.6119260084775335,-0.2577212885137451,0.5460931744593397,0.9503338041348864,1.130172088447991,-1.0123243408407798,-0.2684754841786686
0.33603481460792073,0.7096512975884337,0.31453495754192257,0.007834348947554609,0.57376109760401,-0.03215536399502911,0.23199911978782212,0.2804283444811893,0.29700731297159016,0.1103398299317343,1.158210546126616,0.7523065676872951,0.6293040518528048,-1.0896740534015321,-0.4834912557331598
0.13934039069416204,0.6400294643307792,0.12800434412440204,0.04306349479533028,0.514605029352803,-0.0952417650085326,-0.12491232299787453,-0.16711381845482004,0.18565152831490855,0.12617251699309734,1.3544567313231994,0.6854395120498918,0.2706345886665832,-1.0311198704589803,-0.8275481330197174
-0.3684349088168149,0.550560216600273,0.2781728621094267,0.11574729552763266,0.08540552334949914,0.02308697595016035,-0.15643364643170063,-0.4108145142305192,0.2708015611620811,0.20238119646087105,1.1608588853901685,0.5283882545407054,0.23894477450591023,-0.6198574342460957,-0.6272411896242427
-0.8731057406414928,0.4273871326889245,0.22766848865167355,0.23940314990147832,0.0927574216412964,0.07550204888311221,-0.1551831742163379,-0.3829024408715668,0.08889124321910698,0.43247223770691356,0.7124784670080901,0.4601210800608512,0.21307024506211453,-0.14940164683344193,-0.7702887328216107
-1.0115506237681697,0.488107042724424,0.07557907053951772,0.12001556010458542,-0.12392338261811507,0.11375047354377679,-0.06560741613991489,-0.18401599852006184,-0.19788830061631224,0.5946282404380696,0.1901657239522187,0.7000327554333573,0.49657683857860124,-0.3188019701684258,-0.8857060940565681
-0.8572901465784223,0.19351967435366282,-0.2851155254446075,-0.06043935765582481,-0.1531748567796708,0.26187492611216157,0.2436054841948479,-0.43943167637380465,-0.17840209609318033,0.777418469405462,-0.11871738026485802,0.34018386215358526,0.5863797331188944,-0.20835658292408452,-0.8342160468261581
-0.862506620957286,0.16228027917695043,-0.19582222315669578,-0.43735831490698895,0.3777110965103686,0.49660267094847477,0.5653835086905564,-0.29674217351507637,0.22503697065374892,0.7855819157096982,-0.11600996286095391,0.009670200673680629,0.6902699341706826,-0.01821890912057661,-0.9576275793543527
-0.3465468468608748,-0.13397778981722427,-0.5952948189487197,-0.11490836208682326,0.2387592891848864,0.5042383365888069,0.5915837374260204,-0.019385429072652116,-0.2531407280493258,0.7414221053284409,-0.3057630948410289,-0.3758927504635387,0.630459492651479,0.29477431470821236,-0.5013030279354744
-0.03915518222852002,-0.3962539625456276,-0.2984720510212211,-0.21637525817082803,0.004977096165527051,0.6616862136116846,0.6968448354369662,-0.12013479579554737,-0.33655494368381805,0.7645358333535763,-0.1059992030747156,0.1334995837194642,0.5734356813497388,-0.08561002247287075,-0.4352593408987886
-0.37754523098469617,-0.5971314544586857,-0.3491273837138706,-0.2015457627490247,-0.23325953008659783,0.32936067642052563,0.600113373892182,-0.13026398699567715,-0.4054375908147474,1.228790667711591,0.617329197400755,-1.528916005655301e-05,0.5229902232392761,-0.3768916244294458,-0.2256084914010748
