0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.083,0.132,-0.253,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,-0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.334,0.000,0.492,0.000,0.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-0.323,0.000,0.000,-0.041,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-0.070,0.000,0.000,0.000,0.109,0.000,0.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.006,-0.054,0.314,0.035,0.000,0.000,0.000,0.020,0.000,-0.072,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.275,0.000,0.000,-0.480,0.000,0.000,0.000
0.000,0.000,0.141,0.000,-0.444,0.348,0.000,0.000,-0.329,0.000,-0.206,0.000,-0.309,0.000,0.000

0.370,0.000,0.022,0.000,0.000,0.000,0.355,0.000,0.000,0.000,-0.262,0.000,-0.075,-0.478,0.000
0.000,0.779,0.110,-0.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.212,0.000,-0.355,0.000
0.000,-0.253,0.351,0.105,0.000,0.000,0.000,0.000,0.000,-0.279,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.405,0.000,0.426,0.057,0.000,0.186,0.000,0.266,0.000,-0.164,0.000,0.251
0.000,0.000,0.000,0.000,0.571,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.000,-0.104,0.000
0.000,0.000,-0.411,0.445,0.000,0.382,0.000,0.000,0.159,0.386,0.000,0.000,0.268,0.000,0.000
0.000,0.000,-0.093,0.000,0.000,0.000,0.586,-0.292,0.000,0.024,0.000,-0.036,0.273,0.000,0.000
0.000,0.000,0.177,0.000,-0.455,0.000,0.213,0.663,0.165,0.000,-0.110,0.000,0.000,0.085,0.164
0.000,0.000,0.000,0.019,0.000,0.000,-0.129,0.000,0.355,0.000,0.000,0.000,0.000,0.000,-0.096
0.000,0.000,0.000,0.000,0.301,0.032,-0.018,0.000,0.000,0.671,0.000,0.000,-0.006,0.125,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.120,0.779,0.462,0.000,-0.324,0.034
0.000,0.000,0.000,0.000,0.000,-0.419,0.000,0.000,0.000,0.000,0.000,0.626,0.000,-0.033,0.000
0.000,0.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.297,0.000,0.507,0.414,0.000
0.000,0.000,0.000,0.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.381,0.000
0.406,-0.047,0.000,0.000,0.000,0.000,0.000,0.072,0.000,-0.048,0.000,0.000,0.092,0.000,0.576
