0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
0.017,0.000,0.000,-0.034,0.054,0.039,0.000,-0.019,0.000,0.000,0.000,0.000,0.038,-0.058,-0.034
-0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-0.046,0.000,0.000,0.152,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.000,0.000,0.000,0.000
0.000,0.034,0.000,-0.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,-0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-0.207,0.000,0.000,0.000,0.000,-0.247,0.000,-0.046,-0.453,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,-0.176,0.000,0.190,0.000,0.000,0.000,0.000,0.000,0.000
0.030,0.000,0.000,0.000,0.000,-0.031,-0.044,0.307,0.048,0.000,-0.078,0.000,0.000,0.000,0.000
0.000,-0.280,0.000,0.000,0.000,0.000,0.000,-0.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.088,0.000,0.000,0.000,0.054,0.000,0.000,0.000,-0.038,0.000,0.000,0.481,0.000,0.000
0.126,0.000,0.000,0.053,0.240,0.000,0.000,0.052,0.000,0.030,0.000,0.000,0.000,0.186,0.000

0.659,0.000,0.000,-0.150,0.000,0.392,0.000,0.000,0.000,0.000,0.036,0.000,0.000,0.038,-0.182
0.000,0.726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.000,0.000
0.022,0.000,0.722,0.000,-0.348,0.000,-0.044,0.000,0.000,0.000,0.000,-0.024,0.000,0.000,0.283
-0.064,0.000,-0.067,0.662,0.000,0.000,0.000,0.101,-0.104,0.088,0.037,-0.013,0.000,0.000,-0.370
0.000,-0.091,0.000,0.000,0.770,0.000,-0.192,0.000,0.351,0.000,0.000,0.000,0.000,0.000,0.092
0.000,0.000,0.000,0.000,0.000,0.915,0.000,0.000,-0.341,0.410,0.000,-0.048,0.000,0.070,0.296
0.070,0.000,0.000,0.132,-0.220,-0.040,0.502,0.000,0.000,0.000,0.036,0.000,0.000,0.028,0.000
0.000,0.031,-0.024,-0.208,0.000,-0.010,0.058,0.768,-0.023,-0.023,-0.032,0.032,0.000,0.000,-0.090
0.000,0.000,0.000,0.000,-0.053,0.023,0.000,0.000,0.702,0.000,0.024,0.000,0.000,0.000,-0.031
0.068,0.000,0.000,0.000,0.000,0.092,0.125,0.000,0.174,0.931,-0.018,0.000,0.033,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.039,0.000,-0.100,0.407,0.870,0.186,0.000,0.000,0.000
0.000,-0.355,0.000,0.000,0.022,0.068,0.000,-0.319,0.000,-0.343,-0.055,0.790,-0.025,0.055,-0.032
-0.281,0.139,0.085,0.140,0.061,0.000,0.000,0.000,0.000,0.056,0.000,0.000,0.617,0.000,0.000
0.000,0.000,0.242,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.050,-0.319,-0.171,0.948,-0.126
-0.093,0.000,-0.044,-0.037,-0.050,-0.380,0.000,0.000,0.000,0.089,0.000,-0.043,-0.187,-0.080,0.919
