0.000,0.000,0.000,0.000,0.000,0.000,0.353,-0.224,0.000,0.000,0.244,0.000,0.000,0.000,0.000,0.000,-0.171,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.439,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,-0.285,0.000,-0.191,0.000,0.000,0.000,0.212,0.000,0.000,0.000,0.000,0.000,-0.159,0.000,0.263,0.000
0.000,0.000,0.000,-0.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.353,0.000,0.000,-0.191,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.432,-0.251,0.000,-0.261,0.000
-0.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.180,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.358,0.000,0.000,0.000,0.000,0.000,0.000,0.358,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.244,0.000,0.000,0.212,0.000,0.000,0.000,0.000,-0.358,0.000,0.000,0.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,0.000,0.437,0.000,0.000,0.000,0.000,0.000,-0.226,0.000
