0.000,0.000,0.000,0.000,0.000,0.071,0.353,-0.224,0.000,0.000,0.244,0.150,0.109,0.079,0.000,0.328,-0.171,0.000,-0.116,0.000
0.000,0.000,-0.220,-0.219,0.379,0.144,0.088,-0.108,0.000,0.000,0.000,0.065,0.124,0.000,0.066,0.000,0.000,0.000,0.000,0.113
0.000,-0.220,0.000,-0.100,-0.324,0.000,-0.117,-0.080,-0.098,0.000,0.000,-0.162,-0.127,-0.221,-0.091,-0.439,0.000,-0.207,0.000,0.165
0.000,-0.219,-0.100,0.000,-0.285,-0.222,-0.191,0.111,0.000,-0.126,0.212,-0.145,-0.197,0.000,0.088,0.000,-0.159,0.103,0.263,0.000
0.000,0.379,-0.324,-0.285,0.000,0.000,0.294,-0.065,0.000,0.000,0.000,0.196,0.196,0.206,0.000,0.180,0.111,0.080,-0.175,0.000
0.071,0.144,0.000,-0.222,0.000,0.000,0.191,-0.103,0.000,0.000,-0.174,0.000,0.070,-0.081,-0.109,0.000,0.000,0.063,-0.097,0.098
0.353,0.088,-0.117,-0.191,0.294,0.191,0.000,-0.381,0.000,0.000,0.124,0.174,0.081,0.000,0.000,0.432,-0.251,0.000,-0.261,0.123
-0.224,-0.108,-0.080,0.111,-0.065,-0.103,-0.381,0.000,0.079,0.072,0.000,0.000,-0.146,-0.066,0.000,0.000,0.180,0.161,0.070,-0.145
0.000,0.000,-0.098,0.000,0.000,0.000,0.000,0.079,0.000,0.000,-0.358,-0.147,-0.065,0.132,0.000,-0.158,0.000,0.358,0.000,-0.091
0.000,0.000,0.000,-0.126,0.000,0.000,0.000,0.072,0.000,0.000,-0.116,0.000,0.000,0.000,0.000,-0.333,-0.070,0.000,-0.174,0.000
0.244,0.000,0.000,0.212,0.000,-0.174,0.124,0.000,-0.358,-0.116,0.000,0.438,0.114,-0.066,0.078,0.228,0.000,-0.169,0.000,0.000
0.150,0.065,-0.162,-0.145,0.196,0.000,0.174,0.000,-0.147,0.000,0.438,0.000,0.437,0.000,0.000,0.284,0.000,-0.234,-0.226,0.080
0.109,0.124,-0.127,-0.197,0.196,0.070,0.081,-0.146,-0.065,0.000,0.114,0.437,0.000,0.113,0.000,0.225,0.097,-0.115,-0.219,0.000
0.079,0.000,-0.221,0.000,0.206,-0.081,0.000,-0.066,0.132,0.000,-0.066,0.000,0.113,0.000,0.000,-0.151,0.000,0.000,-0.221,0.000
0.000,0.066,-0.091,0.088,0.000,-0.109,0.000,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.000,0.000,-0.251,0.000,0.000,0.000
0.328,0.000,-0.439,0.000,0.180,0.000,0.432,0.000,-0.158,-0.333,0.228,0.284,0.225,-0.151,0.000,0.000,0.000,0.085,0.000,-0.085
-0.171,0.000,0.000,-0.159,0.111,0.000,-0.251,0.180,0.000,-0.070,0.000,0.000,0.097,0.000,-0.251,0.000,0.000,0.000,0.000,-0.383
0.000,0.000,-0.207,0.103,0.080,0.063,0.000,0.161,0.358,0.000,-0.169,-0.234,-0.115,0.000,0.000,0.085,0.000,0.000,-0.123,-0.136
-0.116,0.000,0.000,0.263,-0.175,-0.097,-0.261,0.070,0.000,-0.174,0.000,-0.226,-0.219,-0.221,0.000,0.000,0.000,-0.123,0.000,0.000
0.000,0.113,0.165,0.000,0.000,0.098,0.123,-0.145,-0.091,0.000,0.000,0.080,0.000,0.000,0.000,-0.085,-0.383,-0.136,0.000,0.000

0.577,0.000,0.176,0.000,0.000,0.000,0.067,-0.095,-0.076,0.000,0.000,0.000,0.066,0.000,0.000,-0.242,0.000,0.000,-0.099,0.085
0.000,0.543,-0.130,0.146,0.000,0.000,0.000,0.000,0.127,0.000,0.000,0.000,0.082,0.136,0.075,0.000,0.000,0.073,0.000,0.000
-0.075,-0.114,0.602,0.000,0.000,0.000,-0.089,0.064,-0.088,0.000,0.000,-0.138,-0.086,-0.237,0.095,-0.163,0.000,-0.129,0.069,0.000
0.077,0.300,-0.243,0.571,0.000,0.000,0.000,0.000,0.000,0.000,0.155,0.000,0.000,-0.118,0.065,0.135,0.000,0.154,0.149,0.144
0.309,-0.191,0.191,0.203,0.607,-0.104,0.000,-0.121,0.000,0.000,0.219,0.160,0.099,0.197,0.164,0.000,0.000,-0.097,-0.080,0.171
-0.104,-0.130,0.065,0.000,0.000,0.653,0.071,0.000,0.000,0.000,0.000,-0.108,0.000,0.093,0.000,0.000,0.000,0.000,0.000,0.000
0.000,-0.168,0.351,0.127,0.079,-0.126,0.561,-0.162,-0.228,0.000,0.213,0.000,0.000,0.065,0.000,-0.147,-0.127,-0.227,0.174,0.074
0.000,0.000,0.240,0.000,-0.160,0.000,0.000,0.571,0.078,0.000,0.000,0.000,0.000,-0.165,0.000,-0.119,0.000,-0.125,-0.097,0.000
0.000,0.000,0.000,0.000,0.000,0.359,0.000,-0.121,0.446,-0.205,-0.104,0.000,0.000,-0.205,0.000,0.379,0.000,0.236,0.000,0.209
0.000,0.219,0.000,0.000,0.082,-0.177,-0.087,-0.517,0.000,0.497,0.000,0.000,0.096,0.000,0.000,-0.115,0.000,-0.208,0.000,0.138
-0.184,0.091,0.103,0.289,0.000,-0.185,-0.195,0.080,0.063,-0.070,0.539,-0.159,-0.075,0.073,0.000,-0.304,-0.260,0.000,0.142,0.063
0.000,-0.070,0.224,0.000,-0.066,-0.137,-0.145,0.091,0.280,0.000,-0.087,0.537,0.000,0.320,0.000,-0.287,-0.158,-0.078,-0.117,0.000
0.000,-0.103,0.178,0.000,0.000,0.000,-0.082,0.000,0.131,-0.067,-0.145,0.000,0.610,0.151,0.000,-0.092,0.000,0.000,-0.105,-0.106
0.000,0.123,-0.096,0.100,0.000,-0.248,0.000,0.000,0.136,-0.143,0.000,0.142,0.000,0.652,0.082,0.000,0.000,0.000,-0.076,0.000
0.000,-0.197,0.000,-0.216,0.000,0.000,0.000,-0.072,0.000,0.000,-0.367,0.000,-0.312,0.085,0.505,0.000,0.000,0.000,0.000,0.071
0.000,-0.217,0.442,0.000,-0.223,-0.122,-0.143,0.241,0.000,0.000,0.070,0.000,-0.075,0.000,-0.139,0.548,0.322,0.000,0.000,0.000
0.134,-0.106,0.326,0.000,0.270,0.000,0.200,0.223,0.000,0.000,0.143,0.108,-0.317,-0.170,0.000,-0.253,0.438,-0.149,-0.080,0.168
0.491,-0.427,0.324,0.000,-0.339,0.164,0.080,-0.187,-0.268,0.000,0.146,0.000,0.000,-0.072,-0.111,0.074,-0.093,0.350,0.063,0.000
0.000,0.152,-0.165,0.000,0.000,0.512,0.101,0.200,0.081,0.000,0.156,0.093,-0.106,-0.098,-0.122,0.153,0.000,0.083,0.572,0.083
0.000,-0.347,0.000,0.139,-0.472,-0.088,-0.177,-0.098,0.000,0.000,-0.116,-0.080,0.074,0.066,0.087,-0.071,0.000,0.000,0.143,0.344
