0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,-0.321,-0.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.398,-0.402,-0.243,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.101,0.000,0.000,0.000,0.000,0.000,0.000
0.046,0.077,0.075,-0.046,0.042,0.000,0.000,0.000,-0.041,0.000,-0.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.424,0.000,0.000,-0.081,0.406,0.166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,-0.059,0.000,0.029,0.160,0.000,-0.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,-0.168,0.000,0.000,0.000,0.155,0.000,0.000,0.000,0.000,-0.068,0.000,0.000,0.000,-0.080,0.000,0.000,0.000
0.335,0.000,0.039,0.361,0.252,0.000,0.000,0.000,-0.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,-0.195,-0.259,0.074,0.000,0.000,0.000,0.000,0.000,0.370,0.000,0.000,-0.118,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,-0.023,-0.103,0.129,0.000,0.000,0.000,0.000,0.000,0.000,0.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
