0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.398,-0.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.424,0.000,0.000,-0.081,0.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.160,0.000,-0.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.335,0.000,0.000,0.361,0.000,0.000,0.000,0.000,-0.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,-0.195,-0.259,0.000,0.000,0.000,0.000,0.000,0.000,0.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,-0.103,0.129,0.000,0.000,0.000,0.000,0.000,0.000,0.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,-0.253,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.139,0.000,0.000,0.000,0.000,0.000,0.420,0.000,-0.131,-0.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,-0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.260,0.000,0.000,0.000,0.000,0.000
0.000,0.000,-0.307,0.000,0.000,0.000,0.000,0.000,0.372,0.000,0.000,-0.261,0.000,0.000,0.000,0.163,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.343,0.000,0.000,-0.293,0.000,0.000,-0.216,0.000,-0.286,-0.130,-0.413,0.000,0.000,0.000,-0.312,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.355,-0.138,0.000,0.000

0.648,0.000,0.000,0.000,0.344,-0.166,0.000,0.000,0.000,0.000,-0.122,0.000,0.000,0.000,0.000,0.000,0.000,0.372,0.000,0.000
0.000,0.548,0.000,0.270,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,-0.211,0.000,0.000,-0.335,0.000,-0.231
0.000,-0.121,0.704,-0.200,0.000,0.000,0.000,0.388,0.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.199,0.189,-0.053,0.000
0.000,0.350,0.000,0.649,0.000,0.000,0.000,0.000,0.000,0.000,0.395,0.000,0.000,0.000,-0.351,0.000,0.000,-0.112,0.000,0.000
