0.000,0.804,0.799,0.739,0.793,0.826,0.804,0.810,0.684,0.770,0.803,0.789,0.732,0.742,0.624,0.766,0.698,0.691,0.684,0.634,0.672,0.651,0.574,0.605,0.577
0.804,0.000,0.799,0.750,0.798,0.807,0.800,0.815,0.693,0.783,0.787,0.779,0.738,0.754,0.647,0.746,0.705,0.682,0.694,0.626,0.643,0.641,0.548,0.609,0.575
0.799,0.799,0.000,0.751,0.802,0.804,0.794,0.826,0.700,0.790,0.785,0.782,0.745,0.760,0.650,0.753,0.715,0.694,0.714,0.632,0.656,0.645,0.573,0.626,0.593
0.739,0.750,0.751,0.000,0.781,0.762,0.754,0.768,0.711,0.766,0.753,0.737,0.720,0.715,0.614,0.695,0.655,0.651,0.675,0.654,0.587,0.616,0.535,0.595,0.560
0.793,0.798,0.802,0.781,0.000,0.776,0.773,0.816,0.698,0.816,0.761,0.769,0.738,0.755,0.652,0.709,0.678,0.678,0.683,0.653,0.585,0.597,0.536,0.607,0.585
0.826,0.807,0.804,0.762,0.776,0.000,0.835,0.839,0.738,0.783,0.859,0.830,0.782,0.785,0.662,0.833,0.753,0.740,0.785,0.724,0.764,0.765,0.635,0.682,0.622
0.804,0.800,0.794,0.754,0.773,0.835,0.000,0.823,0.688,0.787,0.822,0.869,0.770,0.772,0.698,0.803,0.741,0.723,0.748,0.690,0.731,0.715,0.654,0.677,0.625
0.810,0.815,0.826,0.768,0.816,0.839,0.823,0.000,0.711,0.818,0.822,0.824,0.782,0.793,0.681,0.804,0.747,0.734,0.759,0.697,0.725,0.707,0.633,0.698,0.655
0.684,0.693,0.700,0.711,0.698,0.738,0.688,0.711,0.000,0.707,0.692,0.706,0.768,0.682,0.676,0.664,0.633,0.644,0.697,0.651,0.592,0.650,0.524,0.595,0.577
0.770,0.783,0.790,0.766,0.816,0.783,0.787,0.818,0.707,0.000,0.776,0.784,0.761,0.784,0.695,0.755,0.727,0.722,0.741,0.693,0.667,0.682,0.610,0.699,0.671
0.803,0.787,0.785,0.753,0.761,0.859,0.822,0.822,0.692,0.776,0.000,0.834,0.783,0.782,0.679,0.858,0.789,0.759,0.766,0.712,0.825,0.787,0.689,0.739,0.664
0.789,0.779,0.782,0.737,0.769,0.830,0.869,0.824,0.706,0.784,0.834,0.000,0.779,0.786,0.717,0.831,0.767,0.748,0.775,0.709,0.788,0.764,0.695,0.735,0.680
0.732,0.738,0.745,0.720,0.738,0.782,0.770,0.782,0.768,0.761,0.783,0.779,0.000,0.758,0.650,0.784,0.734,0.719,0.750,0.709,0.729,0.732,0.642,0.718,0.681
0.742,0.754,0.760,0.715,0.755,0.785,0.772,0.793,0.682,0.784,0.782,0.786,0.758,0.000,0.684,0.792,0.745,0.746,0.765,0.720,0.739,0.744,0.660,0.739,0.704
0.624,0.647,0.650,0.614,0.652,0.662,0.698,0.681,0.676,0.695,0.679,0.717,0.650,0.684,0.000,0.686,0.662,0.648,0.650,0.617,0.640,0.641,0.701,0.670,0.622
0.766,0.746,0.753,0.695,0.709,0.833,0.803,0.804,0.664,0.755,0.858,0.831,0.784,0.792,0.686,0.000,0.802,0.782,0.776,0.726,0.880,0.837,0.733,0.798,0.737
0.698,0.705,0.715,0.655,0.678,0.753,0.741,0.747,0.633,0.727,0.789,0.767,0.734,0.745,0.662,0.802,0.000,0.765,0.735,0.686,0.797,0.770,0.681,0.760,0.700
0.691,0.682,0.694,0.651,0.678,0.740,0.723,0.734,0.644,0.722,0.759,0.748,0.719,0.746,0.648,0.782,0.765,0.000,0.745,0.712,0.774,0.761,0.673,0.760,0.713
0.684,0.694,0.714,0.675,0.683,0.785,0.748,0.759,0.697,0.741,0.766,0.775,0.750,0.765,0.650,0.776,0.735,0.745,0.000,0.791,0.786,0.821,0.704,0.788,0.745
0.634,0.626,0.632,0.654,0.653,0.724,0.690,0.697,0.651,0.693,0.712,0.709,0.709,0.720,0.617,0.726,0.686,0.712,0.791,0.000,0.730,0.779,0.674,0.751,0.714
0.672,0.643,0.656,0.587,0.585,0.764,0.731,0.725,0.592,0.667,0.825,0.788,0.729,0.739,0.640,0.880,0.797,0.774,0.786,0.730,0.000,0.896,0.792,0.839,0.769
0.651,0.641,0.645,0.616,0.597,0.765,0.715,0.707,0.650,0.682,0.787,0.764,0.732,0.744,0.641,0.837,0.770,0.761,0.821,0.779,0.896,0.000,0.770,0.843,0.782
0.574,0.548,0.573,0.535,0.536,0.635,0.654,0.633,0.524,0.610,0.689,0.695,0.642,0.660,0.701,0.733,0.681,0.673,0.704,0.674,0.792,0.770,0.000,0.760,0.710
0.605,0.609,0.626,0.595,0.607,0.682,0.677,0.698,0.595,0.699,0.739,0.735,0.718,0.739,0.670,0.798,0.760,0.760,0.788,0.751,0.839,0.843,0.760,0.000,0.810
0.577,0.575,0.593,0.560,0.585,0.622,0.625,0.655,0.577,0.671,0.664,0.680,0.681,0.704,0.622,0.737,0.700,0.713,0.745,0.714,0.769,0.782,0.710,0.810,0.000

0.055,0.047,0.000,0.491,0.044,-0.047,0.000,0.000,-0.088,0.000,-0.065,0.000,-0.078,0.000,0.040,0.000,0.000,0.000,-0.039,-0.081,0.000,-0.049,0.000,0.000,0.050
0.069,0.047,0.000,-0.134,0.044,-0.052,0.000,0.000,-0.105,0.000,-0.056,0.000,-0.075,0.000,0.000,0.000,-0.068,0.000,-0.106,-0.112,-0.032,-0.068,-0.053,-0.037,0.038
0.082,0.071,0.031,-0.080,0.066,0.000,0.000,0.040,-0.068,0.000,0.000,0.000,-0.045,0.000,0.000,0.000,0.000,0.000,-0.045,-0.047,0.000,-0.032,0.000,0.000,0.059
0.057,0.060,0.000,-0.079,0.000,-0.062,0.000,0.000,0.228,0.000,0.000,-0.070,0.257,0.000,0.000,0.000,0.000,0.000,-0.037,-0.041,0.000,-0.032,0.000,0.000,0.050
0.084,0.075,0.044,-0.101,0.067,-0.035,-0.042,0.047,-0.037,0.000,0.000,-0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.062
0.052,0.051,0.000,-0.137,0.032,-0.072,-0.032,0.000,-0.106,0.000,-0.064,-0.044,-0.083,0.000,0.061,0.000,0.000,0.000,-0.051,-0.106,0.000,-0.052,0.000,-0.042,0.048
0.076,0.079,0.000,-0.050,0.057,-0.111,0.052,0.049,-0.127,0.000,0.000,0.000,0.000,0.000,0.044,0.000,0.000,0.000,0.309,0.228,0.000,0.254,0.000,0.000,0.061
0.093,0.079,0.054,-0.051,0.063,0.000,0.036,0.043,-0.050,0.071,0.000,0.000,-0.046,0.000,0.000,0.000,0.000,0.000,0.000,-0.037,0.000,0.000,0.000,0.000,0.070
0.043,0.040,0.000,0.000,0.000,-0.068,-0.097,0.000,0.110,0.000,0.000,-0.125,-0.091,0.000,0.097,-0.033,-0.067,0.000,-0.046,-0.035,0.000,0.000,-0.077,-0.033,0.044
0.067,0.057,0.000,-0.074,0.047,-0.059,0.000,0.000,-0.054,0.000,0.000,-0.058,-0.035,0.000,-0.042,0.000,0.000,0.000,0.000,0.000,-0.032,0.000,0.000,0.000,0.070
0.067,0.052,0.000,-0.053,0.043,-0.050,0.083,0.035,-0.087,0.000,0.000,0.000,-0.093,0.000,-0.082,0.000,0.000,0.000,0.000,-0.081,0.000,0.000,0.234,0.000,0.065
0.062,0.053,0.000,-0.046,0.000,0.210,0.041,0.000,0.303,0.000,-0.050,0.000,-0.061,0.000,0.000,0.000,-0.057,0.000,-0.141,-0.146,0.000,-0.118,-0.037,0.000,0.065
0.041,0.039,0.000,-0.062,0.000,-0.072,0.000,0.000,-0.091,0.000,-0.064,0.000,-0.038,0.000,-0.031,-0.041,0.000,0.000,-0.051,-0.070,-0.057,-0.049,0.000,0.000,0.056
0.067,0.053,0.037,0.000,0.049,0.000,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.088
0.076,0.053,0.000,0.000,0.043,0.000,0.000,0.000,-0.062,0.000,0.000,0.000,0.000,0.000,-0.038,0.000,0.273,-0.080,0.000,-0.038,0.000,0.000,0.000,0.000,0.083
0.069,0.056,0.046,-0.035,0.121,0.000,0.080,0.036,0.000,0.000,0.322,0.054,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.304,0.000,0.000,0.000,0.000,0.079
0.056,0.031,0.000,-0.034,0.000,-0.038,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.041,0.000,0.000,0.000,0.000,-0.044,0.000,0.000,0.000,0.000,0.072
0.037,0.041,0.000,0.000,0.000,-0.036,0.000,0.000,0.000,0.000,-0.034,0.000,0.000,0.000,-0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.079
0.047,0.044,0.000,0.000,0.000,-0.045,0.352,0.000,-0.060,0.000,0.000,0.355,-0.040,0.000,-0.162,0.000,0.000,0.000,0.000,0.000,-0.045,0.000,-0.128,0.000,0.066
0.034,0.034,0.000,0.031,0.000,-0.041,-0.094,0.000,-0.060,0.000,0.000,-0.106,-0.034,0.000,0.366,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.345,0.000,0.075
0.387,0.221,0.143,0.000,0.033,0.112,0.151,0.137,0.000,0.072,-0.074,0.121,0.146,0.080,0.000,0.268,0.105,0.000,0.051,-0.141,0.168,0.102,0.060,0.037,0.091
0.035,0.000,0.000,0.071,0.043,0.000,-0.064,0.000,0.000,0.000,0.000,-0.053,0.033,0.000,-0.126,0.000,0.000,0.000,0.052,0.000,0.000,0.000,-0.048,0.000,0.090
0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.038,0.033,0.000,-0.064,0.000,-0.063,0.316,0.000,0.000,0.000,0.000,0.000,0.000,0.092
0.052,0.000,0.067,0.075,0.072,0.000,0.050,0.033,0.000,0.038,-0.035,0.000,0.034,0.000,0.282,0.000,0.000,0.000,0.047,0.000,0.000,0.000,0.000,0.000,0.098
0.044,0.055,0.036,0.082,0.063,0.000,0.031,0.037,0.000,0.035,0.000,0.000,0.035,0.038,-0.149,0.000,0.000,0.000,0.087,0.000,0.000,0.000,-0.032,0.032,0.095
