0.000,0.238,0.000,0.000,0.227,0.000,0.000,0.000,0.000,0.000
0.238,0.000,0.257,0.000,0.240,0.000,0.000,0.000,0.000,0.000
0.000,0.257,0.000,0.212,0.191,0.000,0.000,0.260,0.000,0.000
0.000,0.000,0.212,0.000,0.387,0.000,0.000,0.000,0.000,0.000
0.227,0.240,0.191,0.387,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.277,0.231,0.000,0.265
0.000,0.000,0.000,0.000,0.000,0.277,0.000,0.311,0.000,0.170
0.000,0.000,0.260,0.000,0.000,0.231,0.311,0.000,0.447,0.330
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.447,0.000,0.435
0.000,0.000,0.000,0.000,0.000,0.265,0.170,0.330,0.435,0.000

0.467,0.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.564,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.490,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.413,0.254,0.000,0.000,0.246
0.000,0.000,0.000,0.000,0.000,0.000,0.363,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.323,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.313
