0.000,0.053,0.547,0.000,0.297,0.000,0.000,-0.158,0.000,0.000
0.084,0.000,0.000,0.183,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.190,0.000,0.000,0.000,0.000,0.000,0.294,0.000,-0.301
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.160,0.000,0.462,0.000,0.000,0.000,0.000,-0.231,0.000
0.000,0.000,0.000,0.132,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.122,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.144,0.000,0.202,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.218,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.303,0.000

0.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.214,0.389,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-0.170,0.000,0.298,0.000,0.000,0.063,0.000,0.000,0.000,0.000
0.000,0.000,0.049,0.557,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,-0.220,0.345,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,-0.233,0.000,0.323,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.061,0.320,0.000,0.000,0.000
0.152,0.000,0.040,0.000,0.000,0.000,0.000,0.070,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.352,0.000
-0.070,0.000,0.000,0.000,0.000,0.118,0.000,0.000,0.000,0.286
