0.000,0.260,0.000,0.000,0.233,0.000,0.000,0.000,0.000,0.000
0.260,0.000,0.281,0.000,0.212,0.000,0.000,0.000,0.000,0.000
0.000,0.281,0.000,0.000,0.000,0.000,0.000,0.273,0.000,0.000
0.000,0.000,0.000,0.000,0.372,0.000,0.000,0.000,0.000,0.000
0.233,0.212,0.000,0.372,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.236,0.237,0.000,0.260
0.000,0.000,0.000,0.000,0.000,0.236,0.000,0.282,0.000,0.000
0.000,0.000,0.273,0.000,0.000,0.237,0.282,0.000,0.420,0.321
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.420,0.000,0.383
0.000,0.000,0.000,0.000,0.000,0.260,0.000,0.321,0.383,0.000

0.433,0.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.507,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.491,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.416,0.210,0.000,0.000,0.236
0.000,0.000,0.000,0.000,0.000,0.000,0.355,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.356,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.394,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.393
