x0,x1,x2,x3,x4
-0.1239,-0.8041,0.472,-0.1141,0.1478
-0.3251,-0.5508,0.293,0.0489,-0.089
-0.1104,-0.6265,0.0645,0.1965,-0.0579
-0.3079,-0.6128,0.0416,-0.2985,0.1429
-0.0503,-0.0204,-0.173,-0.1701,0.2035
-0.074,0.1026,-0.1673,-0.0575,0.1698
-0.1389,-0.2579,-0.1843,0.3962,0.5152
0.0636,-0.5435,0.0659,0.2087,0.1879
-0.2329,-0.6363,0.155,-0.075,0.213
-0.3833,-0.6437,0.0843,0.0601,0.0614
-0.436,-0.2475,0.1149,0.2505,0.3698
-0.5809,-0.4398,-0.0913,0.5796,0.6074
-0.4598,-0.5006,0.185,0.7919,0.6021
-0.36,-0.299,0.3819,0.4048,0.781
-0.1007,0.271,-0.0387,0.3668,-0.0014
0.1145,-0.3717,-0.3186,0.773,0.1093
0.2234,-0.504,-0.1106,0.3774,0.4692
-0.1181,-0.1852,0.0374,0.5993,0.1889
0.1234,-0.3749,0.1228,0.2015,-0.2184
0.1204,0.0388,-0.1317,0.4268,0.1526
0.3103,-0.4763,-0.1779,0.3681,0.4874
0.1016,-0.2741,-0.2085,0.6373,0.4568
-0.3445,-0.5511,-0.1564,0.4161,0.7328
-0.1922,-0.0429,-0.2265,-0.1208,0.2849
0.3436,0.0082,-0.5448,-0.1293,0.5944
0.151,0.2299,-0.5436,0.6336,0.5012
-0.3558,0.0033,-0.37,0.3027,0.6148
-0.0618,0.1073,-0.3351,0.5452,0.832
-0.1979,-0.3915,-0.2065,0.4416,0.6267
-0.0107,-0.425,-0.3783,0.1371,-0.1053
0.133,-0.1099,-0.4,0.3925,0.1963
-0.2876,-0.3055,-0.1585,0.595,0.5697
-0.3522,-0.218,0.0714,0.5814,0.7582
-0.3936,-0.2739,0.1589,0.6009,0.426
-0.3216,-0.5402,0.0028,0.8122,0.4507
-0.5787,-0.3058,0.2717,0.4454,0.2758
-0.3252,-0.245,0.1646,0.5092,0.1193
-0.0057,0.2978,-0.0412,0.1929,0.4765
0.1439,0.2204,-0.2498,0.4618,0.4731
-0.2738,0.0758,-0.0954,0.1827,0.5117
0.0996,0.1596,0.1307,0.4341,0.5549
0.007,-0.0007,0.0266,0.1825,-0.039
0.1735,0.3395,-0.0863,0.4762,0.0905
-0.0469,0.3166,-0.2,0.2733,0.0791
-0.1136,0.2911,-0.2008,0.2665,0.1474
-0.2614,-0.1607,-0.3741,0.9175,0.2838
-0.4984,-0.8366,0.0887,0.8268,0.3895
-0.6427,-0.5778,0.2394,0.7483,-0.0897
-0.914,-0.259,0.3993,0.904,-0.2861
-0.7603,-0.2293,0.5405,0.9044,-0.0119
-0.8716,-0.5475,0.6401,1.0522,-0.3268
-0.9612,-0.6371,1.0352,0.8124,0.0638
-0.6748,-0.4545,0.7602,0.8774,-0.3605
-0.5007,-0.9165,0.7195,0.4748,-0.0449
-0.2076,-0.9389,0.368,0.6746,0.0016
0.0076,-1.175,0.427,0.2247,-0.2653
0.035,-0.6672,0.0391,0.12,-0.1294
0.255,-0.563,-0.3851,-0.1198,0.029
0.4229,-0.6622,-0.4869,0.0973,0.4389
0.4641,-0.3364,-0.6736,0.6413,0.4548
0.1111,-0.2661,-0.641,0.3206,0.5772
0.0562,-0.2589,-0.5204,0.4884,0.4497
0.3255,-0.384,-0.3494,0.464,0.3368
0.081,-0.357,-0.3058,0.4899,0.169
-0.0095,-0.4724,-0.3302,0.4614,0.5434
-0.0425,-0.2293,-0.2278,0.6302,0.3082
0.1202,-0.3312,-0.1078,0.7704,0.2876
0.2014,-0.7335,-0.0762,0.5015,0.4977
0.036,-0.2791,-0.2,0.8658,0.2742
-0.2309,-0.9764,0.0164,1.12,0.2699
-0.3438,-0.6196,0.3862,1.0322,0.2885
-0.2415,-0.5567,0.3029,0.7927,-0.1702
-0.1973,-0.1904,0.3279,1.2989,0.0231
0.0594,-0.3858,0.5791,0.7235,-0.3295
0.0512,-0.6451,0.3763,1.0841,-0.4526
-0.3788,-1.1409,0.5128,1.1612,-0.5764
0.087,-0.7387,0.4767,1.0181,-0.5986
0.0168,-0.8347,0.2744,0.8953,-0.3227
-0.2106,-0.9675,0.3859,0.9495,-0.1881
-0.1228,-1.1041,0.4667,0.9594,-0.0408
-0.0587,-1.0904,0.3717,0.8372,0.0696
-0.2566,-0.3026,0.273,0.7832,-0.0124
0.0819,-0.7843,0.2787,1.0833,0.074
-0.0636,-1.204,0.5052,0.6431,0.3737
0.4863,-1.0134,0.3672,0.6093,0.209
0.2597,-1.0514,0.3565,0.8909,-0.0002
0.1352,-0.7357,0.3625,0.6909,-0.205
0.1833,-0.4331,0.1628,0.6798,-0.0464
0.3413,-0.2972,0.1538,1.0279,-0.3549
0.1162,-0.816,0.2868,0.6634,-0.5842
0.2654,-1.0605,0.202,0.0976,-0.7213
0.1103,-0.6109,-0.0826,0.8525,-0.4117
0.1076,-0.7416,0.0133,1.0502,0.0032
-0.1203,-0.831,0.0941,0.9977,0.0919
-0.17,-0.8432,0.2556,1.5911,0.1551
-0.4739,-0.8951,0.7376,1.5438,0.1348
-0.5462,-1.1888,0.9143,1.6542,0.2809
-0.3972,-1.5269,0.8603,1.2679,0.2007
-0.3488,-0.8937,0.7516,1.3498,-0.0416
-0.2785,-1.0037,0.7515,1.0179,0.0765
-0.2416,-0.4906,0.7547,0.7145,0.2883
