x0,x1,x2,x3,x4
0.1655,0.0449,0.3073,0.0861,0.3125
0.2899,0.1488,0.2146,0.2358,0.3455
0.26,0.0933,0.3297,0.1929,0.4236
0.0393,0.26,0.6251,0.1064,-0.0065
0.2621,0.2103,0.1308,0.3301,-0.0973
0.2327,0.3426,-0.2059,0.1877,0.236
0.2595,0.1839,-0.2971,0.2856,0.4647
0.1265,0.4248,-0.052,0.0677,0.4237
0.3159,0.488,-0.3445,-0.0025,-0.0343
0.4197,0.0675,-0.2915,-0.3075,0.5746
0.4923,0.3334,-0.3541,-0.3181,0.237
0.5503,0.4695,-0.1745,-0.3639,0.2135
0.692,0.28,0.1788,-0.3816,0.5561
0.725,0.2981,-0.2353,-0.1584,0.4578
0.7781,0.3513,-0.3878,-0.1279,0.6978
0.5407,0.5606,-0.2948,0.0082,0.856
0.4809,0.5984,-0.4646,-0.0022,0.7848
0.135,0.6127,-0.8058,0.0008,0.0161
0.0721,0.3922,-0.2712,-0.1785,0.3563
0.2144,0.3856,-0.6583,0.0513,0.3165
0.214,0.576,-0.3123,-0.112,0.7525
0.5073,0.4442,-0.7635,-0.1951,0.45
0.3112,0.3526,-0.3882,-0.2042,0.5988
0.1977,0.6029,-0.1378,-0.0582,0.6123
-0.3085,0.3622,-0.6062,0.0967,0.4574
0.0323,0.2958,0.1252,0.2291,0.9731
-0.2875,0.1454,0.2281,0.1134,-0.0074
0.0588,0.1799,-0.162,0.0402,0.0426
0.3197,0.1881,-0.181,-0.1151,0.4333
0.4621,0.346,-0.8787,-0.0924,0.3049
0.2549,0.3614,-0.7719,-0.5389,0.4481
0.3232,0.3925,-1.2499,-0.1579,0.7485
0.0664,0.3162,-1.1028,-0.2782,0.9208
0.2448,0.165,-0.7073,-0.2764,0.9796
0.2468,0.4193,-0.6192,0.0436,0.5163
0.0285,0.3061,-0.1896,0.1473,-0.1555
0.0568,0.2069,-0.4161,0.3825,-0.0454
0.1025,0.1683,0.338,0.3288,0.0593
-0.1674,0.2212,0.3664,0.2573,0.2553
-0.0407,-0.0028,0.5986,-0.1712,0.1549
-0.1386,0.2219,-0.2529,0.0486,0.0053
0.29,0.0341,0.0631,-0.2138,0.1591
0.3528,0.0359,0.2582,-0.2047,0.3648
0.477,0.2189,0.0083,-0.1347,0.1962
0.3517,0.3558,-0.016,-0.1482,0.1481
0.4465,0.1436,-0.3984,0.2168,-0.1489
0.4294,0.2659,-0.056,0.3004,-0.1331
0.1739,0.3061,-0.1689,0.4413,-0.4756
0.112,0.4356,0.3824,0.5655,0.0243
0.3432,0.14,-0.4351,0.2875,0.1778
0.6592,0.4776,-0.1681,0.1809,0.1822
0.5442,0.2732,0.174,0.2007,0.3066
0.571,0.1604,-0.2848,0.1361,0.3069
0.7754,0.5009,-0.5359,-0.2543,0.7842
0.2894,0.4659,-0.4988,0.2395,0.6137
0.3298,0.3224,-0.1244,0.0483,0.5922
0.6999,0.128,0.165,0.0135,0.0658
0.7725,0.0852,-0.4607,0.0999,-0.1902
0.6535,0.1624,-0.2237,0.223,-0.0861
0.497,0.3661,-0.2534,0.2051,-0.0048
0.4621,0.4043,0.48,0.1474,0.2803
0.3497,0.2409,0.4536,0.1095,0.3386
0.5477,0.3038,0.6304,0.1615,0.4001
0.4607,0.4455,0.3903,0.2057,-0.0232
0.5843,0.5474,0.1184,-0.0229,0.2973
0.9673,0.3317,-0.1913,-0.2417,0.1322
0.8889,0.2094,-0.2735,-0.0076,0.5417
0.9215,0.34,-0.3305,-0.4496,0.2618
0.8811,0.6681,-0.3683,-0.0044,0.337
0.4736,0.5622,-0.1392,0.1692,0.3309
0.4036,0.3735,-0.0329,-0.2458,0.7386
0.4,0.3007,-0.1675,-0.1822,0.8108
0.1988,0.4508,-0.0804,-0.2916,0.4241
0.2452,0.5096,-0.2583,-0.224,0.4264
0.2389,0.4675,-0.1477,-0.1631,0.2227
0.3044,0.2823,-0.2116,-0.2707,0.7684
0.4201,0.1467,0.3332,-0.056,0.0719
0.5347,0.0483,0.0373,-0.0325,-0.1666
0.4076,0.2691,-0.0215,-0.1921,-0.2103
0.3858,0.3267,0.0003,-0.0689,0.1311
0.5634,0.072,0.2187,-0.1255,0.5729
0.5724,0.3712,0.4272,0.031,0.2889
0.4605,0.1345,0.2858,-0.0641,0.0666
0.5231,0.2088,0.6608,-0.0648,-0.1605
0.3557,0.2264,0.7259,-0.2573,0.2328
0.1699,0.0788,0.1025,-0.0576,-0.4278
0.1356,0.1172,0.1811,-0.0307,-0.2472
0.3608,0.1627,0.5923,-0.3006,0.2389
0.5747,-0.016,0.6863,-0.3715,0.0827
0.6604,-0.0812,0.7226,-0.0785,-0.1437
0.5602,0.228,0.2994,-0.205,0.0332
0.4322,-0.1962,0.4313,-0.135,-0.0628
0.5086,-0.0301,0.1902,-0.1337,-0.0783
0.6497,-0.0403,0.6091,-0.3858,0.2959
0.4654,-0.0004,0.2351,-0.3234,-0.2641
0.4742,0.0366,0.7523,-0.478,0.3158
0.6477,-0.0578,0.2228,-0.6303,-0.2177
0.7493,0.1457,-0.573,-0.4422,0.0769
0.6944,0.3259,-0.2851,-0.1388,0.3395
0.4844,0.2654,0.0463,-0.2735,0.4042
0.6505,0.1864,-0.0278,-0.3087,0.1462
0.6493,0.4589,-0.0502,-0.3922,0.4791
0.6214,0.5565,0.0748,-0.1715,0.38
0.7153,0.1911,0.4449,-0.3013,0.4453
0.5757,0.2711,0.2537,-0.5238,0.1119
0.5135,0.4618,-0.062,-0.4595,-0.021
0.668,0.3159,-0.4198,-0.4546,0.285
0.5906,0.3734,-0.3054,-0.6969,0.7523
0.6878,0.2757,-0.0905,-0.6856,0.7215
1.1145,0.5881,-0.6269,-0.6929,0.3798
1.1914,0.3765,-0.6809,-0.7392,0.4612
1.0505,0.4399,-0.4157,-0.3357,0.4733
1.0909,0.2816,0.3459,-0.3856,0.3058
0.7825,0.3599,-0.1141,-0.3078,0.3824
0.8227,0.4194,-0.1363,-0.4029,0.5039
0.8521,0.2384,0.1139,-0.1723,0.4855
0.6637,-0.1005,0.082,-0.1272,-0.1306
0.5312,-0.1307,-0.0772,-0.0483,0.2225
0.3171,-0.0533,0.0176,0.028,0.1314
0.3506,-0.1313,0.6905,-0.203,0.238
