x0,x1,x2,x3,x4
-0.157,1.0244,-0.0882,-0.4122,0.6682
-0.2456,1.1408,0.0134,0.0941,0.7562
-0.3522,0.9726,0.0538,0.5374,0.4162
-0.4799,0.8447,0.3423,0.0119,0.2449
-0.6472,0.8971,0.797,-0.454,0.0502
-0.7071,0.8506,0.3983,-0.0054,-0.1809
-0.6702,0.2332,0.2771,0.5193,-0.4486
-0.7136,0.6659,0.6651,0.4189,-0.6557
-0.6447,0.3237,1.0284,0.0958,-0.562
-0.1822,-0.0702,0.4686,0.0563,-0.5605
-0.2727,-0.1292,0.2521,0.1401,-0.3388
-0.184,0.1952,0.2365,0.0045,-0.0394
-0.1842,0.4087,0.1029,-0.3577,-0.3486
-0.3089,0.566,-0.2985,-0.1067,-0.3365
-0.6716,0.3411,-0.0253,0.0326,-0.2603
-0.4426,0.1813,0.211,0.0519,-0.0036
-0.4356,0.0056,0.3352,-0.1473,0.4257
-0.3787,0.103,0.1131,-0.0187,0.3715
-0.3046,0.0577,-0.4298,-0.0526,0.0822
-0.242,-0.1986,-0.5188,0.2743,0.3124
-0.2204,0.1245,-0.3356,0.013,-0.4346
-0.5412,0.3191,-0.2727,-0.1296,-0.3498
-0.4818,0.1718,-0.0001,0.0062,-0.1309
-0.3156,1.055,-0.0125,0.1732,0.055
-0.4695,0.6476,-0.1937,0.2576,0.2978
-0.4522,0.4003,0.2601,0.1071,0.2009
0.3284,0.3147,0.1361,0.0267,-0.1651
0.3197,0.5264,0.2967,-0.2439,0.3548
0.1758,0.4105,0.3201,-0.2405,0.1935
0.1277,0.301,0.154,-0.5183,0.1194
0.1038,0.4574,-0.2701,-0.4054,0.0083
0.1754,0.5007,-0.2256,-0.0508,0.2568
0.1445,0.6734,-0.0118,-0.2036,0.1682
-0.125,0.7042,0.3124,-0.4178,0.4282
-0.4162,0.4532,0.1737,-0.1789,-0.2979
0.3327,0.2917,0.2609,-0.4191,-0.1972
0.339,-0.5185,0.0537,-0.0912,-0.2934
0.5282,-1.2198,0.1374,-0.3041,-0.3879
0.3872,-1.2109,0.0956,-0.3814,0.119
0.175,-0.5285,-0.2996,-0.3788,0.1083
0.3501,-0.3294,-0.2516,-0.1524,0.1234
0.2062,-0.1113,-0.3337,0.0567,0.3475
-0.5452,0.0332,-0.0116,-0.0486,0.1037
-0.2193,0.2369,0.1104,-0.5441,0.494
0.1581,0.1086,0.0872,-0.504,0.2411
0.2655,0.3449,-0.0923,-0.4864,-0.1726
0.3341,0.5611,-0.7655,-0.2839,0.407
0.4189,0.7934,-0.7075,-0.215,0.8218
0.4419,0.5299,-0.6559,-0.0221,0.4091
0.3614,0.2271,-0.3549,-0.056,0.58
0.1032,0.5366,-0.1269,0.1525,0.3719
0.0325,0.6932,0.2747,0.063,-0.0175
0.0503,0.6732,0.0237,-0.0626,0.1758
-0.1655,0.5254,-0.0765,0.3532,0.2789
-0.3524,-0.0273,0.1028,0.2272,0.4608
-0.2064,-0.0355,-0.0788,0.468,0.5791
-0.2886,0.119,0.3825,0.5295,0.5746
-0.2914,-0.3192,0.653,0.33,1.1336
-0.3232,-0.1874,0.3775,0.4115,0.2774
-0.0617,-0.3758,0.3419,0.394,-0.1904
0.0447,-0.1284,0.3077,0.1896,-0.245
0.0997,-0.0355,0.1988,0.0691,-0.0011
0.1578,-0.0541,0.0327,0.0389,0.1979
0.2067,0.0385,-0.2326,-0.0381,0.1861
0.186,0.1136,-0.2813,-0.1232,0.5253
0.0003,-0.0873,-0.2194,-0.259,0.8755
0.1046,0.588,-0.2718,0.1037,0.5101
0.0803,0.353,-0.0967,0.1902,0.4794
0.0365,0.4719,0.0303,0.5438,0.3018
-0.0354,0.4981,0.8343,0.302,0.3629
0.0229,0.1154,0.5506,0.291,-0.1465
-0.2619,0.0363,0.7071,0.2287,-0.3552
-0.3062,0.1195,0.8483,-0.0507,-0.1764
-0.2891,0.8225,0.2527,0.2279,-0.4983
-0.131,0.1141,0.0687,0.3811,-0.3552
-0.0576,0.3811,0.2767,-0.049,0.0936
-0.05,0.4862,0.0706,0.0703,0.188
-0.0907,0.3148,0.2338,0.5046,0.3937
-0.0412,0.1398,0.6112,0.194,0.138
-0.024,0.066,0.533,0.3432,0.0052
-0.1309,-0.2079,0.5779,0.1945,-0.1066
-0.1159,-0.2634,0.3842,0.0504,-0.0873
-0.1127,-0.4618,0.7124,0.2662,0.1558
-0.0599,-0.5212,0.6303,0.2736,-0.2041
-0.2444,-0.1065,0.5577,0.3217,-0.3878
-0.0592,-0.3748,0.5171,0.3669,-0.1159
-0.1893,-0.3645,0.6654,0.1971,0.0253
-0.0926,-0.225,0.8028,0.2639,-0.5051
-0.0254,-0.3292,0.4124,0.3198,-0.2471
