x0,x1,x2,x3,x4
-0.5953,-0.1581,0.3306,0.2345,-0.2724
-0.6444,-0.3668,0.2835,0.5011,-0.1192
-1.2037,0.4689,0.5686,1.0474,-0.424
-1.003,0.1133,0.9306,0.5131,-0.4422
-1.1558,0.027,0.8454,0.3262,-0.24
-0.4065,0.3187,0.6344,0.3603,-0.2667
-0.1232,0.3376,0.4221,0.171,-0.5599
-0.1135,0.0707,0.2441,0.0131,-0.764
-0.373,-0.1514,0.0854,0.1971,-0.6801
-0.5123,-0.2755,0.1588,0.006,-0.4142
0.1868,0.1315,-0.1176,-0.0611,-0.0286
0.0486,0.1603,-0.1098,-0.0762,0.0866
0.1243,0.2482,-0.2175,0.0915,0.0155
0.0713,0.2036,-0.2952,-0.103,0.0406
-0.3891,-0.1204,-0.3153,-0.0271,0.2948
-0.1425,0.3984,-0.4561,0.0429,0.1106
-0.1008,0.2089,-0.3985,-0.3276,0.2623
-0.1909,0.4411,-0.5654,-0.3089,0.3111
-0.155,0.727,-0.6542,-0.2247,0.2768
0.0887,0.2895,-0.731,-0.1135,0.3442
0.0744,0.7875,-0.6892,0.1335,-0.3849
-0.2881,0.6915,-0.5692,0.1324,-0.1136
-0.1451,0.4727,-0.4388,-0.0312,-0.0644
-0.3911,0.51,-0.4173,-0.1339,0.177
-0.4683,0.9062,-0.556,0.2634,-0.2527
-0.4167,0.6244,-0.3396,-0.0954,0.1566
-0.8201,0.4038,-0.2837,0.2581,0.1912
-0.3984,0.5288,-0.1568,0.2168,-0.2108
-0.4815,0.6018,-0.2764,-0.0062,-0.0645
-0.4718,0.4392,0.0253,-0.0196,0.0476
-0.5058,0.3198,-0.1153,0.0515,-0.2315
-0.4184,0.3336,-0.2052,0.0724,-0.3687
-0.3861,0.0683,-0.1743,0.0229,-0.3427
-0.1659,0.2318,-0.2154,0.1198,-0.0393
-0.3512,0.2343,-0.2261,0.0229,0.2655
-0.1985,0.5439,-0.2015,-0.2949,0.1408
0.0326,0.2435,-0.5563,-0.4141,0.0684
-0.0176,-0.0619,-0.7245,-0.4842,0.3676
-0.2379,0.5419,-0.8457,-0.1373,0.5277
-0.1867,0.4957,-0.8987,0.3522,0.4869
-0.2145,0.5796,-0.6925,0.4473,1.0526
0.0536,0.8879,-0.6114,0.1569,0.5955
-0.0266,0.7565,-0.401,0.2625,0.3996
-0.0233,0.435,-0.4008,-0.1326,0.3459
0.2443,0.817,-0.5604,-0.02,0.4947
-0.3793,0.4849,-0.4019,0.1193,1.1099
-0.1631,0.4379,-0.4735,-0.2958,0.7431
0.2469,0.2741,-0.5329,-0.1849,0.5243
0.1107,0.0152,-0.6222,-0.1941,0.5014
0.03,0.0336,-0.7377,-0.0971,0.7524
-0.3094,-0.0395,-0.4325,-0.1684,1.071
-0.3176,0.3814,-0.4185,0.5315,0.8387
-0.1371,0.6555,-0.2012,0.2266,0.6912
-0.2568,0.2377,-0.2513,0.4925,0.5183
-0.8493,0.1928,-0.2572,0.8234,0.8913
-0.954,0.4025,0.0959,0.5288,0.5463
-0.8317,0.0648,0.2741,0.536,0.5707
-0.6115,-0.0347,0.2478,0.2851,0.6339
-0.6557,0.0773,0.1354,0.0712,0.5351
-0.4033,0.0115,0.0998,0.2438,0.2915
-0.2144,-0.0552,-0.0634,0.2921,0.2535
-0.3745,-0.5772,-0.0472,-0.1194,0.457
-0.4481,-0.3691,-0.1984,0.0405,0.3875
-0.5158,-0.218,-0.2014,0.0779,0.8049
-0.2463,-0.0142,-0.136,0.2151,0.827
0.1187,0.0904,-0.3411,-0.1575,0.8177
0.2272,0.3039,-0.5563,0.0101,0.7447
0.3843,0.039,-0.3235,0.1173,0.7678
0.083,0.2331,-0.2381,-0.1715,1.132
0.0593,0.5976,-0.2308,0.2281,0.8916
-0.0101,0.3722,-0.1507,-0.1482,0.7984
-0.5222,-0.3192,-0.2849,-0.2142,0.5292
-0.3286,-0.0919,-0.4113,0.2006,0.6168
-0.2139,0.154,-0.4345,0.4714,0.1648
-0.154,0.3626,-0.1136,0.1874,0.0747
0.1853,0.3709,-0.1068,0.0721,0.4821
-0.0296,0.1791,-0.1717,-0.0233,0.5124
0.2196,0.2088,-0.3138,-0.1327,0.5064
0.397,0.4754,-0.5682,-0.0693,0.6964
0.5519,0.4774,-0.5142,0.2241,0.691
0.0973,0.4274,-0.6125,0.4443,0.5204
0.1273,0.5195,-0.336,0.4577,0.6538
0.0593,0.1377,-0.2679,0.3693,0.4562
0.2222,0.1109,-0.2578,0.1163,0.4481
0.432,0.1572,-0.5555,-0.3014,0.3146
0.5507,0.2747,-0.7233,-0.1935,0.7143
0.9704,0.4157,-0.872,-0.0798,0.7732
0.8899,0.7253,-0.9411,-0.0286,0.9334
1.0535,0.9735,-0.8685,-0.1108,1.1271
0.6792,0.4678,-0.9308,0.0953,0.8905
0.7159,0.3144,-0.7926,-0.1274,0.8951
0.5828,0.5852,-0.3313,-0.0139,0.8774
0.3838,0.4735,-0.3786,-0.1737,0.9402
-0.5374,0.8605,-0.2139,0.4984,0.8772
-0.5601,-0.4179,0.1219,0.2093,0.5409
-0.1546,-0.2729,0.0093,0.1028,0.4539
-0.2557,-0.0371,0.0528,-0.0977,0.3298
0.0397,-0.264,-0.0464,-0.3196,0.2983
-0.0784,0.0572,-0.4533,-0.2602,0.3492
0.1377,0.1035,-0.6166,0.0478,0.3622
0.1612,0.0289,-0.5714,0.0062,0.651
-0.0274,-0.0272,-0.4157,0.4155,0.6594
-0.1628,-0.0759,-0.1806,-0.1122,0.4557
-0.4829,-0.0763,-0.1713,0.2658,0.2595
-0.3222,0.0383,-0.0642,0.3903,-0.1336
-0.9743,-0.2346,0.0638,0.9141,-0.2749
-0.9277,-0.334,0.2654,0.7298,-0.1981
-1.2261,-0.2021,0.5373,0.7339,-0.0699
-0.5947,-0.6425,0.5668,0.3874,-0.193
-1.3392,-0.451,0.4997,0.619,-0.2053
-0.5532,-0.3474,0.5023,0.6753,-0.4511
-0.5512,-0.2104,0.484,0.469,-0.7781
-0.4503,-0.0708,0.4556,0.2572,-0.4824
-0.2483,0.1306,0.5197,0.2444,0.1175
0.2119,-0.0907,0.1948,0.1371,-0.1474
0.22,-0.2301,0.0595,-0.1894,-0.098
0.6393,0.1919,-0.2984,-0.3741,0.0742
0.6486,0.4668,-0.5389,-0.3556,0.0041
0.5152,0.5233,-0.8259,-0.1251,-0.0217
0.4143,0.49,-0.763,-0.1526,-0.0953
0.6589,0.6683,-0.7981,-0.0075,0.1071
0.5592,0.4711,-0.5873,0.0611,0.2109
