x0,x1,x2,x3,x4
-0.4069,-0.0854,0.0279,0.0251,0.3176
-0.4362,-0.2357,-0.0162,0.0578,0.0323
0.0528,-0.0373,-0.2151,-0.1758,0.4075
-0.1108,0.0168,0.2326,0.026,0.1298
-0.1809,0.3391,0.1807,0.2068,0.0356
-0.1956,0.4083,-0.1578,0.2415,-0.1082
-0.277,0.1175,0.3848,-0.1355,-0.0009
-0.413,0.0348,0.1261,0.1864,-0.2486
-0.3293,-0.0594,0.1544,0.2796,-0.2231
-0.3311,-0.1584,0.2304,0.3925,-0.3388
-0.4132,-0.4361,0.2996,0.2946,-0.237
-0.4569,-0.4694,0.0885,-0.1588,-0.3336
-0.2505,-0.3458,0.1205,-0.0945,-0.1811
0.0239,-0.1202,0.0782,-0.2102,-0.2525
0.011,-0.0812,-0.0045,-0.2536,-0.6912
0.1433,0.186,-0.1404,0.1338,-0.0159
0.1287,-0.0181,0.0353,-0.349,-0.2333
0.0565,0.2774,-0.2545,-0.0659,-0.31
-0.0372,0.2492,-0.2736,0.1848,-0.049
-0.099,0.2844,0.0007,0.0783,0.1568
-0.09,0.0275,-0.0677,-0.1031,-0.0021
0.0359,-0.0208,0.0751,0.1231,-0.1275
0.0998,-0.2199,0.0788,0.0008,-0.1303
-0.0539,-0.1878,0.1662,-0.107,0.068
-0.0352,0.1345,0.05,-0.3051,-0.1426
0.0326,-0.1784,-0.5436,-0.7432,-0.0202
-0.1442,0.6352,-0.5123,-0.2492,0.1041
-0.1847,0.2322,0.0527,-0.0822,0.0853
-0.1868,0.2057,0.2882,-0.1642,0.0367
-0.1931,0.0926,0.1457,-0.2296,-0.1159
-0.5625,0.2167,0.3844,-0.001,-0.329
-0.5645,0.0037,0.4878,0.0685,-0.2167
-0.7273,-0.027,0.7047,0.0919,-0.4717
-0.6072,-0.2064,0.6966,0.0649,-0.9607
-0.3995,-0.3452,0.6155,0.0877,-0.8416
-0.4159,-0.0621,0.687,0.0589,-0.7213
-0.4245,-0.211,0.8282,0.2618,-0.5106
-0.4161,-0.4203,1.1439,-0.0458,-0.9251
0.1104,-0.0941,0.8336,0.0473,-1.1106
-0.0725,0.035,0.6314,-0.1684,-0.7473
-0.0987,0.0364,0.2576,-0.2486,-0.5816
-0.0783,0.0108,0.075,-0.3395,-0.5515
-0.2646,0.0394,-0.4225,-0.338,-0.3143
-0.1284,0.0508,0.0484,-0.2369,-0.1302
-0.3823,0.0692,0.0528,-0.0689,0.1049
-0.2651,0.2605,0.1973,0.1184,0.0204
-0.304,0.1109,0.0331,0.0459,0.0436
-0.2588,0.352,0.4234,0.2455,0.0263
-0.5463,-0.2705,0.6779,-0.2041,0.0263
-0.424,-0.2962,0.043,-0.2356,-0.2102
-0.3149,-0.3387,-0.1501,-0.1952,-0.0891
-0.3395,-0.1786,0.0242,0.0152,0.0936
-0.3528,-0.4948,0.1055,-0.0254,-0.0065
-0.4325,-0.2569,0.4866,0.2352,0.1313
-0.4224,-0.3819,0.4372,0.1022,-0.0847
-0.2983,-0.2927,0.2241,0.0991,0.1342
-0.4245,-0.3404,0.0267,0.009,-0.004
-0.3853,-0.4703,0.3071,0.0422,-0.0242
-0.2196,-0.1909,0.4048,0.0245,-0.7134
-0.1292,-0.3559,0.3417,-0.2282,-0.2543
-0.059,-0.3057,0.2318,-0.2036,-0.1271
-0.2697,-0.4681,0.5304,-0.0963,-0.0561
-0.2725,-0.2944,0.459,-0.0916,-0.3535
-0.4204,-0.1965,0.9842,-0.0336,-0.8929
-0.4844,0.0743,0.9798,0.1104,-0.7651
-1.0349,0.2549,0.871,-0.0808,-0.9904
-0.7889,0.2557,0.4855,0.0031,-0.3665
-0.5069,0.5001,0.2158,0.1254,-0.1901
-0.6597,0.3864,0.3192,0.1161,-0.2003
-0.5092,-0.0454,0.5985,-0.201,0.0148
-0.3115,-0.2357,0.308,-0.0349,-0.188
-0.3157,-0.8108,0.782,-0.3198,-0.2456
-0.2913,-0.222,0.6128,-0.2296,-0.3965
-0.2053,-0.0771,0.8375,-0.0548,-0.3261
-0.3203,-0.1069,0.6575,-0.1729,-0.2308
-0.2881,-0.0427,0.3596,-0.2322,-0.2277
-0.1075,-0.2299,0.0596,-0.3544,0.0287
-0.0424,0.2262,0.0576,-0.1882,-0.1324
-0.1135,0.2859,-0.1174,-0.1104,0.211
-0.2072,0.1475,0.003,-0.2826,0.5744
-0.238,0.0291,-0.2133,-0.6118,0.6656
-0.2783,-0.0539,-0.2618,-0.4006,0.5354
-0.3519,-0.2154,-0.1993,-0.1739,0.0448
-0.3026,-0.1346,0.0683,-0.2642,0.21
-0.282,-0.0872,0.1114,-0.3101,0.0515
-0.0736,0.1123,0.39,-0.2936,-0.0536
0.0725,0.2536,0.103,-0.416,0.1641
-0.0375,0.3042,0.0066,-0.3393,0.1747
-0.1283,0.1577,0.0209,-0.2942,-0.0588
-0.1111,0.497,-0.2669,-0.373,0.3563
0.1585,0.2814,0.0175,-0.3856,0.5649
0.0202,0.261,0.0221,-0.0939,0.1551
-0.1357,0.154,0.4291,-0.2035,0.2761
-0.2634,0.1771,0.2882,-0.0957,-0.2382
-0.0779,-0.2843,-0.1225,-0.3555,-0.2087
-0.0406,-0.1911,-0.2623,-0.4375,0.1164
-0.2443,0.1013,-0.0069,-0.2753,-0.0685
-0.145,0.1312,-0.1221,-0.3466,-0.2023
-0.0176,0.1073,-0.0941,-0.338,-0.2392
-0.1059,-0.004,-0.2317,-0.2738,-0.2143
-0.1008,-0.0404,-0.0527,-0.3455,-0.0475
-0.0391,0.3106,0.1036,-0.2415,-0.5541
-0.1667,0.244,0.0578,-0.3491,-0.5991
0.0221,0.0621,-0.3607,-0.3533,-0.5655
-0.0742,0.1199,-0.4882,-0.2639,0.2106
-0.1599,0.0687,-0.1874,-0.7848,0.1408
-0.1066,0.2343,-0.3852,-0.6102,-0.0731
-0.0715,-0.0191,-0.4989,-0.0135,0.1307
-0.1736,-0.0067,-0.2705,-0.1999,0.1177
-0.185,-0.3661,-0.3661,-0.319,-0.1014
-0.0241,-0.2005,-0.2317,-0.4943,0.3607
-0.1134,0.3429,-0.197,-0.4878,0.1312
-0.1759,0.0857,-0.1637,-0.456,0.1289
-0.254,-0.0524,-0.0983,-0.399,-0.0743
0.1631,0.2102,0.0862,-0.3276,-0.3256
-0.4523,-0.2631,0.5044,-0.3487,-0.1831
-0.5376,-0.2395,-0.0613,-0.1915,-0.5681
-0.4327,-0.015,0.2763,-0.1109,-0.2113
-0.4805,-0.1563,0.4407,-0.1926,-0.4923
-0.3644,-0.0252,0.2463,0.2111,-0.5908
-0.7056,0.2152,0.6019,0.0113,-0.3641
-0.6709,-0.8658,0.9005,-0.2027,-0.6198
-0.7775,-0.6634,0.7344,-0.1132,-0.7912
-0.3356,-0.5093,0.4433,-0.1491,-0.9207
-0.0109,0.0427,0.4499,-0.3479,-0.4406
0.0989,0.2592,0.0363,-0.402,-0.5625
0.3748,0.3003,-0.0447,-0.2086,-0.4747
0.0871,0.3414,-0.3051,-0.4462,-0.2591
-0.2093,0.4725,-0.2363,-0.2699,-0.2043
-0.2989,0.6593,-0.0003,-0.1012,-0.1594
0.0024,0.5533,-0.2673,-0.1302,-0.3071
-0.0475,0.2734,-0.1263,-0.2996,0.03
0.0717,0.2342,-0.5253,-0.261,0.1501
-0.0505,0.1757,0.0366,-0.1606,0.2601
-0.0048,0.2613,-0.3631,-0.0502,-0.2058
-0.3774,0.2033,-0.0172,0.0478,-0.067
-0.4103,0.3818,0.1823,0.1035,-0.5114
-0.3795,0.3418,0.3205,-0.1656,-0.4343
-0.3062,0.1277,0.3088,-0.1683,-0.4752
-0.271,0.0444,-0.0226,-0.1287,-0.771
-0.3561,0.3465,-0.024,-0.0006,-0.7862
-0.2619,0.1385,0.0862,-0.189,-0.5063
-0.0447,0.3202,0.1392,-0.7101,-0.5671
-0.0974,0.0071,-0.2,-0.3497,-0.1955
-0.1319,0.0987,-0.1509,-0.2895,-0.119
-0.0239,-0.1057,-0.3623,-0.4511,-0.0231
-0.1258,-0.0038,-0.2345,-0.2378,-0.1777
-0.1621,0.345,-0.132,-0.2136,-0.2535
-0.2105,0.3733,-0.3954,0.1141,-0.107
-0.4249,0.13,-0.1676,-0.092,-0.3127
-0.3064,-0.3007,0.1803,-0.1885,-0.3777
-0.2318,0.0115,0.1222,-0.0839,-0.4082
-0.1733,-0.013,0.4532,-0.2043,-0.2931
-0.4226,-0.1849,0.0116,-0.1422,-0.6503
-0.4885,-0.3681,0.3164,-0.1236,-0.273
-0.3149,-0.3802,0.5974,-0.1764,-0.4355
-0.2666,-0.0116,0.1075,-0.1229,-0.7154
-0.2263,-0.2007,0.2556,-0.2603,-0.4628
-0.3413,-0.019,-0.0039,-0.2323,-0.4322
-0.2242,0.2285,0.0632,-0.2723,-0.1249
-0.3925,0.2283,0.1748,-0.1799,-0.0996
-0.694,-0.1207,0.7397,0.4642,-0.2866
-0.7719,-0.4675,0.4468,-0.0361,-0.3035
-0.5395,-0.3755,0.4258,0.0582,-0.6566
-0.5211,-0.0744,0.2778,0.0288,-1.0491
-0.5845,0.089,0.2476,-0.0884,-0.9898
-0.6612,-0.5342,0.01,-0.0446,-0.7426
-0.3048,-0.1488,-0.1264,-0.0681,-0.1241
-0.2855,-0.2193,-0.4299,0.2933,0.1478
-0.4234,-0.2171,-0.1622,0.0701,-0.2565
-0.2791,-0.0258,-0.3055,-0.1285,-0.028
-0.1036,0.1007,-0.3043,-0.0137,-0.4044
-0.2563,-0.0936,-0.0221,-0.0477,-0.2884
-0.1123,-0.0114,-0.2157,-0.1013,-0.8804
-0.3591,0.1843,-0.0892,0.0399,-0.6808
-0.2491,0.1665,-0.0945,0.008,-0.184
-0.1416,0.1647,0.1684,0.8869,-0.1628
-0.4138,-0.3397,0.3506,0.3583,-0.167
-0.4217,-0.265,0.5169,0.1143,-0.4234
-0.513,-0.3453,0.2486,-0.0103,-0.603
-0.2646,0.0744,0.5358,-0.0821,-0.5523
-0.128,0.0204,0.2737,0.0122,-0.3564
-0.3273,0.1743,0.2341,-0.2445,-0.0627
0.167,-0.0082,0.3155,-0.0928,-0.3454
-0.1373,-0.2812,0.2078,-0.4425,-0.186
0.024,0.2419,0.2977,-0.1238,-0.3034
0.0433,0.3137,-0.024,-0.1876,-0.1749
-0.0631,0.8589,-0.2579,-0.1081,-0.2611
0.0263,0.6421,-0.1532,0.086,0.1327
-0.0447,0.8159,-0.0943,-0.203,0.0466
0.0182,0.5352,-0.1767,-0.2275,0.0606
0.0329,0.76,-0.2625,0.03,0.1445
0.1026,0.8167,-0.2738,0.2318,0.1786
-0.0461,1.0572,-0.176,0.2408,0.2032
-0.3196,0.7057,-0.0847,0.2706,0.1749
-0.5191,0.6237,-0.0008,0.158,0.027
-0.1232,0.539,0.1552,-0.1372,0.0592
-0.1565,0.3933,-0.0468,-0.1498,-0.0254
-0.5929,0.1924,-0.1432,0.196,0.2032
-0.5254,-0.1542,-0.4328,0.1557,0.2249
-0.6776,-0.3827,0.0178,0.1734,0.1677
-0.4672,-0.1431,0.0471,0.1608,-0.0137
-0.4286,-0.3046,-0.0643,0.0399,0.1275
-0.7517,-0.2122,0.066,0.1488,0.0747
-0.6267,-0.3024,0.2023,0.1329,-0.0333
-0.5982,-0.3671,0.2313,0.1761,-0.3062
-0.6177,0.0052,-0.0363,0.4723,-0.1547
-0.691,-0.2114,0.2733,0.2598,0.1486
-0.8094,-0.1766,-0.7567,0.0966,-0.2139
-0.6972,-0.002,-0.4336,-0.1295,0.4289
-0.6976,-0.4277,-0.7009,-0.3285,0.2954
-0.5138,-0.2866,-0.1414,-0.5629,0.2416
-0.572,-0.2612,-0.2476,-0.3268,0.0623
-0.683,-0.1296,-0.1282,-0.1794,0.0246
-0.5532,-0.0671,-0.4025,-0.0745,-0.0202
-0.6702,-0.388,-0.313,-0.1038,-0.0031
-0.6045,-0.2419,-0.3384,-0.0945,0.2016
-0.7206,-0.2408,-0.296,-0.0552,0.099
-0.6104,-0.2362,-0.5449,0.0527,0.222
-0.8964,-0.1774,-0.3042,0.2142,0.5413
-0.9323,-0.2609,-0.1553,0.1149,0.3071
-1.1545,-0.2496,-0.2038,0.1455,0.0291
-0.999,-0.6194,-0.2705,-0.0305,0.0859
-0.8131,-0.5689,-0.2259,-0.1318,0.1229
-0.7388,-0.5005,-0.3524,-0.1043,0.3376
-0.698,-0.259,-0.4075,-0.123,0.4116
-0.0156,-0.021,-0.4636,-0.415,0.1982
0.1662,0.0629,-0.5856,-0.6232,0.2143
-0.3304,-0.0983,-0.8062,-0.1111,0.1474
-0.5175,0.0055,-0.6519,0.014,0.7053
-0.189,-0.0524,-0.7128,-0.0181,0.6174
-0.2585,-0.4891,-0.6729,-0.3164,0.6214
-0.3639,-0.1282,-0.2563,-0.3479,0.436
-0.3351,-0.1161,-0.23,-0.1937,0.3568
-0.2939,-0.3498,-0.7656,-0.2789,0.3368
-0.3585,-0.1865,-0.3272,-0.2133,0.3637
-0.4995,-0.1523,-0.4248,0.0087,0.1792
-0.5567,-0.1281,-0.4933,-0.4912,0.3892
-0.3123,0.1101,-0.536,-0.0967,0.2597
-0.2032,0.2598,-0.6216,-0.112,0.4128
-0.2983,0.0464,-0.3745,-0.217,0.465
-0.3406,0.132,-0.3902,-0.222,0.634
-0.686,-0.0199,-0.1553,0.1289,0.3948
-0.3362,-0.5294,-0.1269,-0.7355,0.0502
-0.1051,-0.2299,-0.2759,-0.2822,-0.0347
-0.2566,-0.0598,-0.9424,-0.2352,0.002
-0.1467,-0.1491,-0.7387,-0.15,0.3816
0.0845,0.0471,-0.8416,-0.2364,0.4477
0.0373,0.0325,-0.586,0.111,0.4056
0.026,-0.0991,-0.4012,-0.1845,0.1722
