x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
2.7159417782067563,-1.1321022880757525,2.6277529814899943,-0.11019925532418773,1.9534770500186527,-0.6993764806292664,-1.7123063175748188,4.6634542753495785,2.3314748448879734,1.2299910743024405,0.43719573620231855,0.7356505354825517,2.0628095438916043,-0.3949749141727158,5.071809180151465,4.556717172461389,-1.951769586013368,-6.3371938740934555,-5.677472764356805,-0.5671398834689171
2.730294106759996,-1.696028181763867,2.5080568035918884,0.009811245561123394,0.778106389909142,-1.2674605342751963,-1.1599897967720165,4.3765064017830015,2.783286727665583,1.3767589005952678,0.21274631335326033,1.0300249666916546,1.640546218628357,0.09598914711586005,4.827359907954729,4.226227315944148,-1.9458878911818338,-5.342383626797277,-5.528963447802883,-0.39738941359990515
2.376576932785521,-2.0170657550018136,2.333196081368598,0.38947187015812884,1.2440034808057048,-1.5832639935602502,-0.8702832874137928,3.8464558371377127,1.9873191821891256,1.0415005990745105,-0.549803150969585,1.660552017553439,1.8342150296428927,0.9251299930709177,4.480778759386383,3.1274367717655127,-2.195831967408267,-4.816736487802775,-5.775059189469897,-0.9747817828535028
1.7180197477468837,-2.013790081154246,1.9594272132970603,0.49066997293649706,0.9221507973869497,-1.865044851082724,0.21715835347567,3.389211359262687,1.965124144371928,0.7851644490362133,-0.3611809288052939,1.2848141680727332,1.793409440454656,0.9846664455298546,4.441820963784402,1.9507827458747093,-1.6897510522119261,-4.359157252027935,-5.501493503794999,-0.9786630791666313
1.0272730001560522,-1.6756452017543535,1.3681832242795915,0.4886788346313221,0.841973906783088,-2.28048305495183,-0.03426084305098866,2.805106917790371,2.0213349712965996,0.20540191492154786,-0.1476851502925733,1.3675247357147813,1.4120041298981274,1.104410677357052,3.299938973517061,1.2296248077969196,-1.1777324999163121,-3.9047603112796136,-5.096295474486709,-0.6020472263933139
0.7575045686457038,-1.2688014443969347,0.5543410427515036,0.7481975500248692,0.35884635578818547,-2.368933817601584,0.039837288342265326,2.652300679060844,2.2293298506962365,0.09502674269238003,-0.34642001012214557,1.1861764724369679,1.2174174974971084,0.6919571567093115,2.24976856869394,0.5510326187215423,-1.1239541554755494,-2.641065913337146,-4.346232165617898,-0.04628785961968737
0.023714248345935787,-0.7433134021742601,0.23136478574433827,1.482670791329921,0.3486670785248353,-2.217636633873161,0.5439850560666948,1.953489731185017,1.5965012286025901,-0.4325756530965536,0.0413651766767234,0.7993738285673819,0.9630528893746364,0.059362523902836736,1.692876164150098,0.30922023379769165,-1.1928389247311033,-1.8238912196615313,-3.5558489614318933,0.23194294311335675
-0.11329043762610598,-0.03261261447603295,-0.04882424872427632,1.1802344684152108,0.31921659680613484,-2.566247159789134,0.02607525931226473,1.0895412788881345,0.8784744716999536,-1.121221967475377,-0.036158166196635685,0.673606297778655,0.2889966286483834,0.03686361458856586,1.038072347589365,0.3270853177374527,-1.2261772997467466,-1.8088137526879913,-2.8537371140046206,0.4127732520128584
0.02916187526143041,0.2918187169472825,-0.189495977498752,1.140442699226369,-0.01928430442441527,-2.0923756759740084,-0.08141346744844927,1.4366511952064533,0.7655187740778515,-1.178785196178204,0.2903309630002876,0.6144126878538549,-0.06236689918842604,-0.8753614744170762,0.20473738317269358,0.47124167955879237,-1.6386996063418582,-1.4012897969552607,-2.7553287446066235,0.43953880039821047
-0.19721592923301262,0.5158558666021773,0.05266474780300667,0.5776199093616563,0.8817880084213483,-1.3897663474390938,0.24116443149547342,1.2921621433983466,-0.1909097304210987,-0.9891075951933976,0.23632805504649784,-0.02546281112537864,0.24561787406658853,-1.6500070903616488,0.26479759204021813,0.5539928058289882,-1.1884915841362151,-1.0213256035256852,-1.564802665572093,0.09140117249968302
-0.3443839514370851,0.7843440977666348,0.23118815273062615,0.5151259510219592,0.7200222491261098,-1.3362916014972663,-0.07645931850233445,1.5599359950121414,-0.22695146260426302,-0.2255580360484038,0.21300889135971282,0.03293292231613512,-0.5819429040666901,-2.0349973913743753,-0.3491330298191885,0.9753468495683821,-1.0246798145134723,-1.166669969598551,-0.47582111696400947,-0.3570203438827447
-0.7264262599317161,0.9145543346878612,1.1853401342649497,0.6181661859754085,1.090137329297258,-0.7988900637577346,0.19754558124983077,1.3262281629847383,-0.050145366211824666,0.12742842071000515,-0.5502536776495186,0.18516278813619994,-1.0724616715422703,-1.9527088137088717,-0.7351306448201593,0.7837260896440508,-1.003667306347815,-1.1209941616932557,0.0804139192730198,-0.7747495882644425
-0.7490154978919962,0.37126263006264415,0.931146387247392,0.7977483516708175,1.2080386474490152,-0.9281987569254928,0.01808077300644617,0.7884362369876019,0.06188353326996893,-0.4713150764421674,-0.8491008584386253,-0.1252010272903269,-1.6578220630863116,-1.5754110181119836,-1.5166443004118544,0.27505176884210025,-1.1320069087983113,-1.4589180768506895,0.12988436210792798,-0.7875560467330837
-0.42806427153138993,0.2188130728808475,0.34353123949674336,1.002092149786797,1.0621794433537444,-0.7269887110064456,0.17287117476823136,0.7466475821673092,0.3509877048116162,-0.6954613945782475,-0.8550714358436257,0.2528692063115403,-1.959344156550338,-0.9384636052562745,-2.165037517600974,-0.9852958436318064,-1.2374787388043789,-1.352194291505783,-0.15533476139685243,-0.8392207886239501
-0.3759594062724174,-0.12667690704182005,-0.9087977375203304,0.44529173319384385,-0.09918374965944501,-0.7362897184742064,0.43379338724182515,0.2835567814181366,1.1033883250862713,-0.41797847859191306,-0.6341606620859846,-0.6043737398392617,-1.9553301837819073,-0.8869112247766928,-2.6276899965417337,-1.644108098591696,-1.201776367600291,-0.8996050388986354,0.2420768861035671,-0.03265600537507268
