x0,x1,x2,x3,x4
0.4967,0.6183,-0.9267,-0.6351,1.261
0.5918,0.6594,-1.0297,-0.7985,1.1957
0.6353,0.8348,-1.254,-0.4232,0.9156
0.6295,0.8741,-1.2037,-0.5815,1.0859
0.7459,1.1696,-1.1902,-0.7265,1.3859
0.7116,1.2848,-1.328,-0.4688,1.0865
0.5285,1.1462,-1.3118,-0.4182,1.1245
0.5911,1.2093,-1.1726,-0.0635,1.2357
0.2744,1.3617,-1.058,0.0064,0.937
0.2404,1.1085,-0.8771,-0.0224,0.8981
0.3985,1.0796,-0.8556,0.2071,0.8391
0.2604,0.9849,-0.6643,0.0188,1.0612
-0.0024,0.9088,-0.6346,-0.2774,0.7943
0.0092,0.7863,-0.5315,0.1541,0.5129
0.1114,1.0464,-0.6088,0.3029,0.6501
0.1154,0.8996,-0.4392,0.4255,0.4303
-0.0516,0.7879,-0.3368,0.4774,0.1465
-0.0581,0.6047,-0.2488,0.5715,0.6093
-0.0993,0.6094,-0.2109,0.5685,0.5704
-0.4471,0.4646,0.1505,0.4421,0.0787
-0.311,0.4151,0.6095,0.4064,-0.0931
-0.3633,0.4826,0.6734,0.4555,0.608
-0.5752,0.586,0.6913,0.5267,0.4561
-0.4881,0.2239,0.7076,0.8121,-0.0076
-0.6039,0.0485,0.9427,0.9912,-0.127
-0.7688,-0.2161,1.1774,0.9847,-0.4505
-1.1114,-0.3031,1.2833,1.1198,-0.676
-1.1045,-0.5346,1.5388,0.9003,-0.5834
-0.9841,-0.426,1.431,0.7266,-0.663
-0.9226,-0.2548,1.3651,0.9506,-1.175
-0.8957,-0.3712,1.4402,0.7309,-1.0427
-0.8383,-0.2017,1.3327,1.0165,-0.9583
-0.6197,-0.381,1.3741,0.9043,-0.7977
-0.5443,-0.456,1.4095,0.9489,-0.6262
-0.5174,-0.5345,1.3405,1.0326,-0.479
-0.7336,-0.6126,1.6578,0.9029,-0.8379
-0.5499,-0.6586,1.573,0.8786,-0.9915
-0.7474,-0.7333,1.5542,0.4059,-1.131
-0.3789,-0.7342,1.2891,0.412,-0.3594
-0.3313,-0.3291,1.047,0.3463,-0.8447
-0.4058,-0.3038,0.8941,0.5327,-0.698
-0.226,-0.299,0.6814,0.7629,-0.4354
-0.4072,-0.1794,0.8771,0.8807,-0.4333
-0.3066,-0.0648,0.9199,0.7315,-0.4729
-0.2964,-0.4879,1.0511,0.7065,-0.2821
-0.4229,-0.4009,1.1648,0.4969,-0.2612
-0.2463,-0.5402,1.1915,0.5109,-0.4336
-0.18,-0.2877,1.0711,0.4834,-0.3942
0.0829,-0.0858,0.9451,0.3137,-0.6745
0.1738,-0.043,0.6378,0.4979,-0.2475
0.147,-0.0505,0.5805,0.4345,-0.113
0.2073,0.0992,0.513,0.5464,-0.2545
0.0111,0.1482,0.4749,0.8081,-0.1977
0.1196,0.2193,0.2908,0.4851,-0.4681
0.1683,0.3341,0.335,0.8279,-0.3347
0.0633,0.2703,0.445,0.8448,-0.2801
0.0468,0.3288,0.5182,0.7531,-0.2095
-0.0296,0.4927,0.5313,0.9419,-0.1582
0.171,0.547,0.2652,0.6847,-0.2377
0.0982,0.4932,0.3292,0.6975,-0.1215
-0.0353,0.5153,0.335,1.0258,0.2544
0.1253,0.4118,0.3312,1.2438,0.158
0.1218,0.0307,0.5825,1.2329,0.0965
0.0097,-0.1397,0.7627,0.83,0.1132
-0.3038,-0.218,0.7934,0.6769,0.2425
0.1,-0.2227,0.7934,0.5662,0.0854
0.1642,-0.0667,0.6664,0.4406,-0.1442
0.1065,-0.0571,0.4089,0.6549,-0.1399
-0.0373,-0.2938,0.3922,0.8936,-0.3222
0.0072,-0.2109,0.5633,0.7686,-0.091
0.1552,0.0813,0.4569,1.0392,-0.0858
0.1655,0.1473,0.5094,1.1077,0.0838
0.1281,0.0848,0.3616,1.3949,0.0871
-0.1661,0.0277,0.5972,1.3868,-0.0923
-0.1285,-0.0657,0.8196,1.2918,-0.1522
-0.4144,-0.1378,0.9796,1.38,-0.0335
-0.3628,-0.0715,1.1349,0.4804,-0.575
