x0,x1,x2,x3,x4
-0.6505,-0.6445,1.1939,0.4464,-1.6591
-0.6424,-0.6126,1.5015,0.3033,-1.6677
-0.6664,-0.6503,1.326,0.3321,-2.0767
-0.8615,-0.4162,1.295,0.3802,-1.2461
-0.7695,-0.2896,1.3787,0.4274,-1.406
-0.2214,-0.472,1.4475,0.3645,-1.3943
-0.4649,-0.5907,1.458,0.3452,-1.4682
-0.3914,-0.5703,1.1974,0.2902,-1.7017
-0.4407,-0.4975,1.0248,0.2204,-1.8153
-0.4871,-0.1817,1.1107,0.1291,-1.9653
-0.5182,-0.1094,0.7659,0.1262,-1.6701
-0.4861,0.165,0.594,0.0365,-1.3358
-0.3509,0.1287,0.6672,0.0364,-1.377
-0.3913,0.0645,0.5124,-0.0083,-0.8592
0.1248,0.0451,0.4488,-0.0683,-0.651
0.352,0.0553,0.3697,-0.1298,-0.744
0.4866,0.1354,0.0676,-0.1804,-1.0985
0.4483,0.2468,-0.2766,-0.1633,-0.9942
0.4076,0.2922,-0.4061,-0.1676,-0.6517
0.5825,0.1816,-0.7492,-0.2039,-0.4787
0.6408,0.3834,-1.156,-0.3084,-0.2275
0.4486,0.4727,-1.0191,-0.0415,-0.0856
0.3734,0.5137,-0.9591,0.2009,0.018
0.5399,0.4368,-0.9607,0.2119,0.2836
0.4656,0.3551,-0.8631,0.1787,0.3848
0.3659,0.3418,-0.7644,0.3488,0.5881
0.5274,0.1491,-0.6508,0.4135,0.7076
0.3284,0.2869,-0.5241,0.2258,0.7366
0.3576,0.2267,-0.6759,0.263,-0.01
0.2353,0.191,-0.7069,0.3371,0.381
0.0773,0.2113,-0.6402,0.274,0.4403
-0.1953,0.1901,-0.441,0.3324,0.6447
-0.2396,0.2407,-0.2058,0.4062,0.504
-0.0983,0.2042,0.1512,0.4352,0.314
0.086,0.0307,0.1428,0.3783,0.0168
-0.3075,0.0906,0.3578,0.4377,0.2245
-0.4845,-0.047,0.5457,0.0037,0.1911
-0.0968,0.0114,0.462,0.1803,-0.1524
0.0882,-0.0063,0.3109,-0.0792,-0.6155
0.1138,0.3192,0.109,-0.0395,-0.8031
0.2884,0.1749,0.0219,-0.1242,-0.9415
0.2916,0.3297,0.4007,-0.0904,-1.0251
0.3426,0.504,0.3079,0.1104,-1.0696
0.2876,0.2429,0.15,0.1493,-0.8522
0.4207,0.1426,-0.0675,0.2245,-0.9103
0.1288,0.3413,-0.3425,0.31,-0.5683
0.143,0.2689,-0.37,0.4068,-0.5465
0.123,0.2832,-0.2648,0.5591,-0.3647
0.0154,0.1973,-0.0361,0.6188,-0.0007
0.0121,0.1733,0.1576,0.5493,-0.297
-0.1784,-0.1085,0.5773,0.4576,-0.5284
-0.2479,-0.1204,0.506,0.5701,-0.6621
-0.1252,-0.1793,0.8873,0.6276,-0.4599
0.0415,-0.1384,0.8829,0.4769,-0.5831
0.3165,-0.211,0.8137,0.2717,-0.8296
0.1521,-0.1489,0.8423,0.3694,-1.3295
-0.0917,-0.0319,0.6581,0.4181,-0.7613
0.0063,0.0077,0.7189,0.3715,-0.522
-0.2609,-0.0542,0.5867,0.57,-0.8183
-0.2253,0.0142,0.6521,0.8143,-0.8824
-0.2889,-0.146,0.8629,0.7789,-0.7474
0.0249,-0.257,0.8992,0.5472,-1.2287
0.0844,-0.2795,1.0729,0.546,-1.744
0.4722,-0.3883,0.822,0.4588,-1.9429
0.264,-0.3246,0.7482,0.4275,-1.4297
0.367,-0.4217,0.7033,0.436,-1.2256
0.3659,-0.3649,0.6072,0.541,-1.5189
0.6152,-0.3517,0.5133,0.3268,-1.3953
0.9317,-0.0781,0.3708,0.3874,-1.251
0.7263,0.0562,0.3899,0.3925,-0.779
0.8802,-0.0775,0.0613,0.4097,-0.5778
0.837,0.1073,-0.0621,0.5365,-0.3592
0.6717,0.2287,-0.129,0.6087,-0.6419
0.4403,0.2618,-0.171,0.5876,-0.8987
0.2221,0.3342,-0.1021,0.5699,-0.5889
0.3375,0.2751,0.0893,0.6574,-0.344
0.346,0.4153,0.35,0.6279,-0.8373
0.3289,0.614,0.5411,0.6311,-0.9489
0.1923,0.6503,0.4308,0.6772,-0.1056
0.1538,0.7058,0.7009,0.7466,-0.3225
-0.0215,0.542,0.9016,0.8467,-0.3887
0.0749,0.5291,0.9374,0.8377,-0.8351
0.2401,0.3216,0.9781,0.7676,-1.2058
0.028,0.3861,1.1379,1.1119,-1.7349
-0.0108,0.3227,1.0449,1.1057,-1.3359
-0.0104,0.1576,1.2573,0.9257,-1.439
0.3784,0.6646,1.2151,1.0313,-1.7286
0.1728,0.5092,1.18,0.7938,-1.7808
0.2332,0.5674,0.9648,0.7651,-2.0762
0.4085,0.4935,0.9746,1.0089,-1.8096
0.3939,0.1557,0.8607,0.6209,-1.6249
0.5418,0.0414,0.8453,0.7277,-1.7991
0.2117,0.2452,0.9278,0.9397,-1.8071
0.0056,0.111,0.8818,0.9389,-1.6649
-0.0163,0.433,1.0238,0.9205,-1.4358
0.076,0.4041,1.0162,0.9589,-1.5636
0.2185,0.2443,1.1645,0.9577,-1.6901
0.2665,0.3973,1.338,1.014,-1.7747
0.2081,0.3572,1.3429,1.2037,-1.8012
0.0473,0.2264,1.2598,1.2252,-2.2092
0.0904,0.1679,1.0355,1.273,-2.084
0.1328,-0.0377,1.0509,1.2964,-1.8953
0.1097,0.0219,1.1284,1.3776,-1.9677
0.2945,0.1358,1.3533,1.3434,-2.0457
