x0,x1,x2,x3,x4
0.2664,0.2154,-0.8177,-0.139,-0.0891
0.3262,0.0223,-0.7838,-0.2633,0.3408
0.058,0.2376,-0.8318,-0.1876,0.6065
0.0129,-0.0228,-0.804,-0.1252,0.7985
-0.1524,0.3278,-0.7288,0.2453,0.9425
-0.2282,-0.0077,-0.2333,0.2742,0.9402
-0.2385,0.2293,0.2146,0.0097,0.8114
-0.2281,-0.0281,0.2155,0.0663,0.5726
-0.4174,0.111,0.3568,0.296,0.2597
-0.5115,0.248,0.5564,0.3469,0.0562
-0.9159,-0.1218,0.752,0.4544,-0.28
-0.9345,-0.3304,1.0798,0.5451,-0.4018
-0.5668,-0.8041,1.4347,0.5616,-0.7167
-0.5153,-0.9064,1.5373,0.4676,-0.9377
-0.382,-1.0362,1.6701,0.7254,-1.1037
0.0139,-0.8754,1.2291,0.1718,-1.2632
-0.2284,-0.8492,0.9934,-0.0237,-1.1762
-0.2859,-0.6605,1.2128,-0.1523,-0.9984
-0.273,-0.5683,0.8478,-0.1656,-0.7983
-0.3131,-0.3343,1.1236,-0.0133,-0.7465
-0.3155,-0.8864,0.9756,-0.1593,-0.8595
-0.2637,-0.8506,0.7723,-0.1616,-0.9338
-0.1634,-0.5667,1.156,-0.124,-0.9267
-0.1631,-0.3718,0.5328,-0.1125,-0.9552
-0.3452,-0.2201,0.837,0.226,-0.769
-0.168,-0.3577,0.9149,0.1416,-0.9081
0.0886,-0.2357,1.4027,-0.1031,-1.0173
-0.4481,0.2094,1.2334,0.2484,-1.2474
-0.499,0.057,1.2421,0.7189,-1.276
-0.5961,-0.2753,1.1594,0.5596,-1.3834
-0.4896,-0.4956,1.121,0.436,-1.1636
-0.3795,-1.0808,0.8876,0.1369,-1.0326
-0.496,-0.5895,0.7813,0.0729,-1.0513
-0.6148,-0.4085,0.6463,0.3435,-0.9862
-0.3876,-0.2162,0.9259,0.1057,-0.9717
-0.1621,-0.6054,0.9026,0.0922,-1.0362
-0.0607,-1.2558,0.845,-0.1528,-0.978
-0.3061,-0.8779,0.5118,-0.0424,-0.9245
-0.3715,-0.8658,0.0441,0.0846,-0.7204
-0.3433,-1.1303,0.3177,0.2836,-0.3913
-0.445,-0.5951,0.6547,0.0355,-0.4946
-0.4802,-0.8951,0.6547,-0.0718,-0.5617
-0.3251,-0.4161,0.6856,-0.0425,-0.6442
-0.3235,-0.4717,0.6714,-0.2607,-0.6724
-0.3051,-0.672,0.5003,-0.1895,-0.6386
0.0343,0.6425,0.0356,-0.2492,-0.4985
0.1048,0.4965,0.0124,-0.1234,-0.3162
0.0803,0.8619,-0.2428,0.0101,-0.2918
-0.2,1.336,0.0758,0.0457,0.0186
-0.4958,0.6684,0.7169,-0.0263,-0.1997
-0.2202,0.0694,0.6885,0.032,-0.3185
-0.4303,-1.7495,0.8937,0.4291,-0.5221
-0.4347,-1.5,1.0078,0.2239,-0.776
-0.2242,-1.4195,0.7577,-0.1413,-0.7167
-0.4098,-0.7156,0.5808,-0.0268,-0.8035
-0.4556,-1.1521,0.8469,-0.2635,-0.8318
-0.2426,-0.6733,0.3563,0.136,-0.8389
-0.2917,-0.4981,0.5634,0.2538,-0.6478
-0.6462,-0.4651,0.3654,0.2733,-0.7403
-0.7237,-0.633,0.602,0.2,-0.7226
0.0178,-0.1046,0.9264,0.0417,-0.6475
0.2548,-0.5106,0.5831,0.0632,-0.7993
0.2323,-0.5431,0.3929,-0.2381,-0.7748
0.0374,-0.3806,0.1297,-0.4931,-0.6879
0.2324,-0.1741,-0.1052,-0.599,-0.4418
0.4309,0.6728,0.0682,-0.405,-0.4113
0.7065,0.6787,-0.2344,-0.6978,-0.3833
0.7154,0.84,-0.701,-0.5594,-0.1424
1.0359,0.7535,-1.5199,-0.173,0.0209
0.8787,-0.1724,-1.5435,-0.3189,0.5126
0.8372,0.6325,-1.3803,-0.3475,0.788
1.2718,0.9609,-1.5755,-0.1124,0.8903
1.1915,1.138,-1.2361,-0.1328,1.1279
1.0029,1.3246,-1.22,0.0325,1.1458
0.878,0.3146,-0.9743,-0.0563,1.1202
0.7987,0.5831,-1.1359,-0.5303,1.0703
0.9202,0.6107,-0.728,-0.3566,1.139
0.91,1.085,-0.863,-0.2691,1.1557
0.9144,0.9831,-0.8194,0.3271,1.1001
0.7804,0.7715,-0.5985,0.2149,0.9588
0.2908,0.9013,-0.062,0.0574,0.8241
0.4923,0.3817,0.1437,-0.0509,0.4269
0.6101,-0.1384,-0.0939,-0.2192,0.0624
0.7084,-0.0584,-0.1295,-0.431,-0.0965
0.4941,-0.0742,-0.293,0.053,-0.1163
-0.0054,0.153,-0.3353,0.0033,-0.1792
0.1292,0.121,-0.11,-0.1281,-0.1711
0.1207,0.158,0.1663,0.0115,-0.1006
0.0876,0.0629,0.0047,-0.1848,-0.1865
0.1174,0.4788,0.0997,-0.1875,-0.4706
-0.0126,0.3828,0.159,0.0958,-0.3742
-0.0126,0.5398,0.7516,-0.079,-0.4248
-0.6665,0.3629,0.4636,0.0747,-0.756
-0.5198,0.2428,0.437,0.0933,-0.8669
-0.5255,0.0454,0.3193,0.2,-0.9851
-0.6952,0.2077,0.9409,0.4246,-0.9482
-0.5801,-0.1293,0.4884,0.3748,-0.9168
-0.4571,-0.0345,0.6278,0.1957,-0.7213
-0.1887,-0.3732,0.8453,-0.0783,-0.7786
0.1252,-0.2474,0.4111,-0.0744,-0.9251
-0.0737,-1.2927,0.4295,-0.1476,-1.0857
-0.0695,-0.8545,-0.0686,-0.1809,-0.91
0.5139,-0.3975,-0.068,-0.2358,-0.7954
0.7114,-0.0665,-0.3699,-0.6411,-0.5355
1.1396,0.2978,-0.9952,-0.8044,-0.496
1.4232,0.4027,-1.6318,-0.9611,0.0022
1.5289,0.5787,-1.9525,-0.8951,0.497
1.7267,0.8591,-2.0117,-0.9595,1.0489
1.6833,1.3436,-2.0955,-0.8959,1.3998
1.4737,1.5275,-2.3286,-0.8657,1.6039
1.43,1.7256,-2.0153,-1.0285,1.6916
1.4418,1.9683,-2.3065,-0.9524,1.6793
1.419,2.109,-2.2738,-0.9953,1.8286
1.4318,1.9967,-2.2307,-0.7034,1.9642
1.9864,2.1629,-2.0534,-0.5049,2.0715
1.5779,1.9808,-2.3145,-0.3916,1.9348
1.8404,2.4073,-2.1331,-0.6602,1.8588
1.908,2.1885,-2.3338,-0.6937,1.8678
1.6493,2.023,-2.4441,-0.6588,1.8744
1.5241,1.959,-2.9444,-0.7685,2.0099
1.4937,1.6276,-2.7095,-0.8907,2.2934
1.6544,1.982,-3.133,-0.6494,2.2367
1.7271,2.4661,-2.8397,-0.7632,2.4487
1.7002,3.2012,-2.3922,-0.772,2.3158
1.5332,2.5698,-2.6147,-0.7432,2.2136
1.5567,2.6742,-2.8367,-0.5868,2.2104
1.4424,2.7225,-2.4318,-0.9845,2.2862
1.4321,2.5937,-2.2449,-0.7866,2.1988
1.2315,2.6129,-1.8816,-0.5632,2.2707
1.2231,2.4813,-1.6723,-0.4507,1.7431
1.2491,2.6206,-1.3863,-0.6123,1.4493
1.1554,2.445,-1.4281,-0.5322,1.2883
1.3697,2.3319,-1.5435,-0.3664,1.3497
1.2628,2.3814,-1.6239,-0.4298,1.44
1.4443,2.3623,-1.6263,-0.4454,1.8797
1.5455,2.2566,-1.7088,-0.6876,1.684
1.6898,2.3292,-1.751,-1.0365,1.52
1.5606,2.2787,-2.078,-0.9624,1.6966
1.5092,1.9623,-2.4025,-0.8595,1.7543
1.1713,2.0088,-1.7936,-0.632,2.1566
1.0199,2.1601,-1.9007,-0.3329,2.0857
0.9449,2.2342,-1.8887,-0.3529,1.8794
0.9851,1.9141,-1.907,-0.3061,1.7985
1.0155,1.2649,-2.0411,-0.1711,1.7335
1.124,1.1681,-1.6236,0.0424,1.9848
0.9985,1.1834,-1.4382,-0.1378,1.7358
0.9675,0.5855,-1.3891,-0.4186,1.6103
1.5285,0.5338,-1.5103,-0.9897,1.4282
1.6117,0.6729,-1.42,-0.9141,1.4535
1.9094,0.9379,-1.7322,-0.8796,1.4603
1.891,1.4583,-1.9715,-0.7397,1.5904
1.8462,1.5911,-1.9981,-0.5051,1.7374
1.4903,1.7402,-1.7776,-0.9896,1.73
1.4172,1.7558,-1.736,-0.9116,1.7146
1.261,1.7532,-1.786,-0.7856,1.7847
1.2142,1.9662,-1.8905,-0.7183,1.9492
1.3266,1.1536,-1.9244,-0.9965,1.6927
1.0344,1.1581,-1.498,-0.6254,1.7957
1.0447,1.7917,-1.7862,-0.6519,1.7685
1.0013,1.4521,-1.7715,-0.9048,2.0332
0.9785,1.7713,-1.8544,-0.6736,1.9138
0.8939,1.99,-1.8443,-0.762,2.0219
0.9193,1.886,-1.6454,-0.7025,2.1296
1.0098,1.6215,-2.2768,-0.6375,2.0994
1.0251,1.5897,-1.9561,-0.8385,2.1362
1.2669,2.0059,-1.8885,-0.648,2.2087
1.2538,1.9856,-2.0481,0.0604,2.214
0.8603,1.7397,-1.8083,-0.0017,2.3742
0.5801,1.5146,-1.4461,-0.2875,2.2925
0.5012,1.3029,-1.235,-0.5411,2.025
0.1784,1.0192,-1.063,0.3582,1.808
0.1406,0.8492,-0.7931,0.1025,1.799
0.0976,1.4007,-0.6043,0.1259,1.6442
0.3996,0.8838,-0.5829,-0.0045,1.4665
0.5011,0.6977,-0.2517,-0.2864,1.1833
0.2662,0.8186,-0.3293,-0.2376,1.0167
0.1816,0.4201,-0.5838,-0.8273,1.0019
0.3337,0.5573,-0.9813,-1.124,1.0589
