x0,x1,x2,x3,x4
-0.9317955200844432,-0.2842176196994478,0.28718734493504616,0.9221399146372913,0.13426553923726173
-0.8528681075488556,-0.1907650398103874,0.3956371984837961,0.8509308156262629,-0.02368327228957893
-0.8035704488320563,-0.5280500151852572,0.5609417231017503,0.8701735078925523,-0.3097788922698784
-0.7798174216264956,-0.8139491189367483,0.54736464392691,1.0846421804671689,-0.3281627457852487
-0.5863384942391867,-0.893485487712961,0.6816937358899059,1.2057665821943688,-0.35106877351516597
-0.49942193439466753,-1.2600818156530553,0.5016824412961394,1.214933664524641,-0.22257714574731435
-0.5742483991013797,-1.317227193211934,0.7278993651746559,1.5679945992100937,-0.04440055079899741
-0.7134347868687568,-1.389858101912487,0.7569760822762525,2.0647668447135916,-0.1252653954347311
-0.5254707012200802,-1.8498050731841786,0.8258341460429115,2.304280151749044,-0.056065431131809514
-0.6229592094096528,-2.0159754760451136,0.7482251849400785,2.5001476015637727,-0.18168875684888217
-0.8370985462827256,-1.822720801841973,0.8317966835358116,2.658889061595463,-0.44908352197913015
-1.129696790053785,-2.072274315478944,0.9430131315731882,2.6607937512394866,-0.5411579377709307
-1.0111510646026007,-2.3655177240957577,0.7474593732359774,2.8423501994950944,-0.3710191172327602
-1.065794806126278,-2.627942476169112,0.7126736693773006,3.033696579913812,-0.3982493525381452
-0.9721794603359006,-2.434088024810145,0.8108317898200917,3.18736965120579,-0.39063360433305294
-1.3156404143282483,-2.327722789391527,0.9899099233438179,3.29031073822241,-0.5016062727584241
-1.071105541794788,-2.561994091338528,1.0071593751918573,2.9611936878001033,-0.49324246704373015
-1.0633233984672759,-2.6796286871629666,1.0868233888502818,3.089371934977591,-0.13955027034362244
-0.9745358964909541,-3.000329434070139,1.0134752681301715,3.2703162838136755,-0.29062498168390605
-1.1674467326502873,-2.8264283920989928,0.9946374882469537,3.3432187783542053,-0.4490662020891244
-1.185128387956797,-2.9228133371059184,1.0634745369901095,3.6737014728095874,-0.2777156850977491
-1.0306660883212446,-2.9099731496440824,1.241424463693126,3.766429182644238,-0.19769327535957157
-0.8241665828564254,-3.087280271878356,1.0129078186093774,3.445277967840342,-0.061629997529045764
-0.9056555126132979,-3.2137327197007473,0.8807019783761766,3.5566153723925185,0.018877694205891096
-0.737091507558951,-3.238189792680956,0.3201629871363534,3.8152477297327674,-0.10593993115299591
-1.0298231507042188,-2.741532453625426,0.3129590840108142,3.95719135536756,-0.23179480784017767
-1.351085600617297,-2.524444712583628,0.3929381907340095,3.7088919109604017,-0.027241109007236225
-0.8308914848392759,-2.5867656035809454,0.23934412528434346,3.8706565475900137,-0.018358355161483368
-0.9597536699095719,-2.5845254470896517,0.3295951232343702,3.6005822000402485,-0.046051193699008564
-0.7879388039694245,-2.570100705502786,0.21059881839697087,3.708405239498659,-0.02564146075862956
-1.001822938704183,-2.5036158241578437,0.2272561026370047,3.596577487415043,-0.229337173346651
-1.0036754893782942,-2.411878172186696,0.2279594602679415,3.9245360850206223,-0.4216451537514464
-1.0866314960848897,-2.3977526581003676,0.34324274577909675,3.7593448412839874,-0.6058897078700123
-0.871117816239971,-2.561132940631278,0.24418123887198362,3.7403409409819517,-0.378173432612132
-1.2993031987976082,-2.5808648880450455,0.23028622242747743,3.77157958596641,-0.22560795976890954
-1.2269115758698736,-2.336512628133436,0.1412054744040695,3.8271210931446027,-0.14223981376367634
-1.3516353335603295,-2.406451825215457,0.09430646698296263,4.162353302037819,0.019435451091279865
-1.3775703273497824,-2.595871032587796,0.1977936967753987,4.026605122086144,-0.035434743426370596
-1.3411283486569228,-2.3936328240394626,-0.053128059213512935,4.0082623597595335,-0.23002290693014674
-1.5297349145188315,-2.5639593152060547,0.013306466582776122,4.092707566198741,-0.1826202118813241
-1.2993460275942255,-2.4216332225563835,0.01777505389973133,3.9181710913500027,0.06807945326744036
-1.2108726226938038,-2.302971105364857,0.17193948461238662,3.912661649308218,0.030921438375376253
-1.1775280712198237,-2.496435080214728,-0.09563100437416949,3.950359727183929,0.17567673490286484
-1.1623187186734294,-2.3753438450093265,0.2610505847360851,3.860149316251662,0.07131233971569662
-1.4790283494744234,-2.254175319417808,-0.7393452647942307,3.8976289009838427,-0.19645115923772014
-1.655691256411418,-2.4321830335202836,-0.8721142497590574,3.86427877715751,-0.08198591695569377
-1.5711241705328092,-1.9627551678899884,-0.43722347714693005,4.012690535127238,-0.29345600365067315
-1.4958035659012414,-1.9777915000291513,-0.4159796960213863,3.5961593737766107,-0.3410796629671939
-1.2631255114842936,-1.622877676512366,-0.4726456788470768,4.032869445302339,-0.16644756600508542
-1.9954107195980066,-1.6792275325116475,-0.01041806506237486,3.7321901033045157,-0.2862816018196649
-1.8394301586644426,-2.0873371897938164,0.2825505026345557,3.5233228363696316,-0.7242018149862802
-1.0673597275402715,-2.245357655746606,0.3016516044505624,3.5676230176178296,-0.37626716445331004
-1.0302278544436643,-2.051193922499185,0.21510631564950877,3.614781994638123,-0.4778921218059999
-1.3614410555757734,-2.4698978525513016,0.22591539321194676,3.593736564066292,-0.4435616681639711
-1.6802844932691239,-2.454488929777898,0.29717558256856813,3.7442329614467016,-0.4111268218336568
-1.6540946126246554,-1.9189188411173252,0.21657761780188634,3.8575787394125634,-0.20564755646592525
-1.8359779073071278,-1.9651126957312002,0.43562849749831145,3.8109465331831562,-0.3936281423645144
-1.068391491122779,-2.159967191603893,0.31815881149004566,3.742073473228773,-0.13183301806777142
-1.4904963182330633,-2.521605799195999,0.2815494577608537,3.7381579770613804,-0.37955321146708776
-1.461732981363443,-2.5960493987496447,0.4509926211678992,3.79815181690904,-0.3968299909974162
-1.6690654466335535,-3.122187156164066,0.43901481783955143,3.8976913745082817,-0.43557339496726183
-1.7603396946078824,-2.899591860976795,0.4143452906128421,4.107981012652597,-0.26228260624423505
-1.8497329414009682,-2.5326603200252586,0.4999056127121876,4.249513788219708,-0.4482889059996661
-1.6938461314844442,-2.7900216917055243,0.6867900703852969,3.91996966145203,-0.3644159686548604
-1.3948957666965973,-2.925344823087631,0.6185477296693448,3.8716771391737375,-0.2976315770987107
-1.3133393517762062,-3.1332817048638737,0.508958750906947,3.850760326917582,-0.41238008567138984
-1.2223560819573434,-3.0568034086811835,0.6078259443128795,4.0539529323340915,-0.5875176825923732
-1.363685573699627,-2.9159627648595174,0.13385869385245197,4.178579179041156,-0.27369857001740394
-1.316469841269091,-2.698544814237886,0.3096915910628414,4.21053977920777,-0.1830546561347064
-1.4121534409986891,-2.790227991152691,0.29353977821787813,4.191869288736,-0.47653976039055707
-1.7828726213425785,-2.941079722580549,0.419438318002069,4.3115908240736305,-0.29505112367188546
-2.1721442547580008,-3.141965896378876,0.6593141927393975,4.283519219890412,-0.3072784700159681
-2.48210534388027,-3.281699981370503,0.8451379822982424,4.6279867832335135,-0.44846402567707416
-1.7872451198105832,-3.1013421420400524,0.8217247926175271,4.449569382663719,-0.29464818267939985
-1.6275629443550592,-3.151524572243015,0.8457521952077772,4.465470018967099,-0.5583649961238574
-1.3986671259589658,-3.177998168799786,0.5388081102654534,4.4573412001611015,-0.34894751073383645
-1.3914596767102743,-3.987585129979309,0.42093414313125577,4.393669536368231,-0.3875690835305097
-1.819937566101305,-3.4346163336781452,0.4909945697137509,4.7913917149790874,-0.4176321934752662
-1.6862243140002815,-3.409801722760691,0.7754810446810989,5.1069350763879715,-0.3428431008593566
-2.1195609706723095,-3.5585303432949305,0.728100988212358,5.135087817731651,-0.34276496023070835
-2.208638317642982,-3.503559473928834,0.8115134820422121,5.02956321114713,-0.2930477579455973
-2.345109525642133,-3.7931769208521873,0.7897467397391684,5.124901072988125,-0.3748484697699789
