x0,x1,x2,x3,x4
0.2259,0.65,-0.7031,-0.0664,0.7234
0.3635,1.1071,-1.4214,0.0169,0.751
0.4305,1.2668,-1.543,-0.4056,1.0588
0.3254,1.4757,-1.5201,0.0538,1.2687
0.2565,1.0348,-1.3507,0.095,1.2906
0.3203,0.7548,-1.0359,0.0009,1.133
0.5614,0.8595,-1.1811,0.1559,1.0426
-0.18,0.7812,-1.0159,0.2902,1.2969
-0.3506,0.8395,-0.9601,0.4237,1.2279
-0.6308,0.822,-0.6711,0.3022,1.1298
-0.2737,0.6971,-0.3689,0.4083,1.0328
-0.3377,0.5339,-0.2238,0.4918,1.0017
-0.3631,0.289,-0.2489,0.44,0.7557
-0.4036,0.4551,-0.5131,0.6383,1.0591
-0.2734,0.3608,-0.1391,0.4741,0.8676
-0.2926,0.3322,0.043,0.5109,0.7197
-0.5341,0.0267,0.1538,0.4744,0.5354
-1.0368,0.158,0.33,0.6323,0.536
-1.9164,-0.1746,0.5838,0.7839,0.3395
-1.4459,-0.3052,0.6872,0.8885,0.0859
-1.0901,-0.4006,0.9511,0.9377,-0.1718
-0.6384,-0.2514,1.1362,0.8399,-0.4711
-0.1034,-0.3725,0.7962,0.5924,-0.7357
0.2018,-0.1964,0.7728,0.4177,-0.7142
0.3843,-0.1329,0.5264,0.4431,-0.9291
0.3816,-0.0915,0.2386,0.417,-0.8311
0.6297,-0.1044,0.0614,0.577,-0.7941
0.6073,0.1748,0.3225,0.6521,-0.3643
0.2435,0.3559,0.8827,0.6377,-0.2604
0.3577,0.4,0.7382,0.4817,-0.522
-0.0105,0.2763,0.6744,0.501,-0.6783
-0.0104,0.0623,0.7773,0.3015,-0.4626
0.0985,0.2649,0.5074,0.4222,-0.5914
0.029,0.4525,0.3004,0.677,-0.4051
0.0654,0.6333,0.4359,0.5781,-0.4844
0.428,0.3758,0.2957,0.4198,-0.6363
0.3071,0.3976,0.166,0.6228,-0.5875
0.2994,0.522,0.0962,0.4674,-0.2682
0.5069,0.5102,-0.1724,0.4742,-0.0869
