0.000,0.000,0.519,0.139,0.588,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.293,0.000,0.238,0.148,0.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.236,0.708,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.129,0.176,0.000,0.000,0.000,0.000,0.098,0.102,0.198,0.000,0.166,0.000,0.000,0.254,0.000,0.067,0.146,0.000,-0.065,0.000,0.190,0.000,-0.088,-0.158,0.000
0.175,0.149,0.062,0.000,0.082,0.000,0.000,0.108,0.000,0.000,0.000,0.000,0.163,0.048,0.063,0.052,0.000,0.084,0.050,0.000,0.064,0.000,0.000,-0.059,-0.021
0.056,0.061,0.270,0.049,0.231,0.000,0.000,0.000,0.000,0.036,0.000,0.000,0.098,0.030,0.000,0.051,0.000,0.056,0.000,0.000,0.046,0.000,0.000,0.000,0.000
0.061,0.067,0.092,0.280,0.122,0.000,0.000,0.000,0.000,0.133,0.000,0.000,0.026,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.135,0.000
0.064,0.082,0.154,0.275,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.193,0.000
0.171,0.102,0.052,0.000,0.073,0.000,0.177,0.049,0.000,0.000,0.000,0.121,0.104,0.000,0.000,0.075,0.000,0.000,0.000,0.000,0.307,0.000,0.000,0.000,-0.057
0.131,0.078,0.000,0.000,0.116,0.000,0.190,0.080,0.000,0.000,0.000,0.000,0.097,0.074,0.000,0.030,0.000,0.000,0.015,0.000,0.131,0.010,0.000,0.036,0.000
0.176,0.128,0.117,0.000,0.192,0.000,0.000,0.000,0.000,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.000
0.082,0.153,0.096,0.000,0.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.000,0.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.162,0.000
0.047,0.041,0.096,0.000,0.072,0.000,0.000,0.000,0.000,0.301,0.000,0.000,0.225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223,0.000
0.091,0.034,0.076,0.170,0.000,0.000,0.000,0.000,0.174,0.000,0.000,0.000,0.107,0.000,0.000,0.000,0.000,0.000,-0.031,0.000,0.420,0.000,0.000,0.168,-0.015
-0.041,0.000,0.160,0.027,0.071,0.000,0.000,0.079,0.000,0.148,0.045,0.000,0.000,0.137,-0.030,0.000,0.000,0.084,-0.059,0.000,0.181,0.164,0.000,0.081,0.000
0.103,0.097,0.099,-0.046,0.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.149,0.086,0.050,0.000,0.000,0.000,0.046,0.000,0.000,0.000,0.000,0.234,0.100
0.000,0.000,0.000,0.438,-0.133,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.156,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.329,0.081
0.000,0.000,-0.058,0.166,0.234,0.000,0.000,0.000,0.000,0.093,-0.129,-0.157,0.000,0.038,0.000,0.000,0.210,0.082,0.210,0.000,0.202,0.000,0.000,0.166,0.061
0.206,0.126,0.000,-0.206,-0.291,0.000,0.000,0.000,-0.119,-0.050,0.000,0.000,0.227,0.066,0.000,0.000,0.000,0.422,0.174,0.000,0.000,0.000,0.000,0.388,0.119
-0.100,-0.035,0.120,0.094,-0.046,0.000,0.000,0.100,0.000,0.038,0.000,0.000,0.000,0.000,-0.030,0.082,0.000,0.069,-0.053,0.000,0.463,0.000,0.000,0.210,0.136
0.000,-0.127,0.054,0.000,0.000,0.000,0.000,0.113,-0.086,-0.046,0.000,0.000,0.068,0.054,0.080,-0.039,0.023,0.097,0.062,0.000,0.220,0.270,0.000,0.149,0.087
0.125,0.118,0.243,0.355,0.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-0.076,-0.095,0.000,-0.091,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.192,0.206,0.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.560,0.000

0.000,0.060,0.119,0.000,0.000,0.083,0.166,0.106,0.000,0.000,-0.300,-0.420,0.110,0.000,0.000,0.053,-0.038,0.000,0.000,0.000,0.290,-0.118,0.000,0.000,0.000
-0.129,-0.048,-0.062,0.000,0.879,0.054,0.000,0.000,-0.057,-0.027,-0.180,-0.315,0.000,0.000,0.000,0.053,-0.102,0.000,0.000,0.000,0.311,-0.088,0.000,-0.052,0.000
-0.301,0.000,0.000,0.000,0.000,-0.035,0.000,0.068,0.000,0.000,0.940,-0.690,0.000,0.000,0.000,0.000,-0.087,0.000,0.000,0.051,-0.043,-0.105,0.000,0.000,0.033
