x0,x1,x2,x3,x4
0.2791,-1.0506,2.0013,-1.0617,-0.1984
0.3108,-1.1092,1.857,-0.6758,-0.089
-0.0019,-1.0018,1.6061,-0.6517,-0.0535
0.0322,-1.6409,1.5023,-0.515,-0.3793
0.1049,-0.9006,1.5694,-0.8954,-0.2609
0.1229,-0.9877,1.5325,-1.0982,-0.3486
0.0383,-1.1725,1.4894,-0.8319,-0.3176
-0.0412,-0.906,1.5618,-0.8148,-0.152
-0.2416,-0.8467,1.4724,-0.9941,0.0331
0.087,-1.1143,1.5608,-0.6901,-0.1111
-0.0316,-0.8029,1.7931,-0.4401,-0.264
-0.3153,-0.8295,1.4693,-1.2039,0.0866
-0.1986,-1.3123,1.5073,-1.162,0.2426
-0.2289,-1.4083,1.4353,-0.2341,0.2571
-0.3743,-1.0556,1.2699,-0.1145,0.5338
-0.2194,-0.8444,0.8232,-0.5287,0.4962
-0.0139,-0.5818,0.7601,-0.6612,0.627
0.0778,-0.8895,0.7743,-0.2684,0.4099
0.0564,-1.2125,0.5615,-0.3186,0.6305
-0.1138,-1.3758,0.5435,0.3828,0.8447
-0.6418,-0.9141,0.1708,-0.1909,1.2707
-0.4091,-0.8332,-0.1087,0.0037,1.2439
-0.2142,-0.6538,-0.1123,0.6179,1.2851
-0.394,-0.5155,-0.4954,0.5829,1.3467
-0.2127,-0.0602,-0.6048,0.7336,1.2428
0.0152,-0.0563,-0.5807,0.5982,1.0548
-0.1539,-0.0898,-0.6911,0.3321,1.2354
-0.0859,-0.3205,-0.8667,0.4722,0.8084
-0.1987,-0.0357,-0.7365,0.8096,0.8136
-0.3406,0.1481,-1.2899,0.5231,1.1993
-0.1266,-0.0594,-1.0976,1.0499,1.0765
-0.2646,-0.0107,-0.9861,1.2848,1.0274
-0.3067,0.2884,-1.4381,0.6227,1.2838
0.0866,0.7535,-1.4292,0.8929,1.1648
0.2112,0.5325,-1.8187,0.6734,1.0692
0.628,0.4107,-1.5067,0.986,0.6808
0.2179,0.557,-1.3426,0.5769,0.7036
0.2585,0.4306,-1.1542,0.7073,0.8475
0.18,0.263,-1.2658,0.9456,0.9514
-0.0012,0.4914,-1.2519,0.915,0.9911
0.0287,0.4128,-1.2394,1.2854,1.0287
-0.0012,0.5908,-1.3155,1.4108,0.7232
0.0825,0.6263,-1.3382,0.8928,0.9219
0.014,0.4877,-1.2921,1.2689,0.6429
0.1631,1.1662,-1.3723,0.8673,0.6056
0.4733,0.9084,-0.9463,0.6571,0.4278
0.5177,0.8699,-0.6659,0.8187,-0.1958
0.88,0.8915,-0.2738,0.7482,-0.5356
0.7311,0.5835,-0.2544,0.4186,-0.3687
