x0,x1,x2,x3,x4
0.6055,-0.439,2.0255,-0.4702,-0.9119
0.6806,-0.2724,2.108,-0.4199,-1.4448
0.6565,-0.4443,2.1835,-0.6648,-1.2758
0.7116,-0.2921,1.7252,-0.8847,-1.2002
0.6956,-0.3171,1.7009,-0.6516,-1.1227
0.7531,-0.4489,1.9937,-0.8088,-1.0949
0.4556,-0.3151,1.9687,-0.5515,-0.9935
0.7552,-0.3797,2.0394,-0.3297,-0.9564
0.7922,-0.6972,1.5719,-0.1932,-1.0335
0.3522,-0.5111,1.5822,-0.321,-0.7885
0.4386,-0.517,2.0556,-0.2953,-0.7963
0.4446,-0.7343,1.694,-0.2127,-0.8971
0.2749,-0.624,1.4863,-0.0262,-0.7556
0.3763,-0.5292,1.3844,-0.0437,-0.5417
0.3918,-0.5534,1.23,-0.0541,-0.4829
0.0649,-0.4333,1.4371,-0.1667,-0.4431
0.0196,-0.1956,1.3075,-0.0211,-0.3788
0.2368,-0.3368,1.1796,0.0396,-0.5568
0.1576,-0.4313,0.8308,-0.0442,-0.3468
0.1418,-0.0506,0.825,0.3162,-0.2472
0.2066,0.1003,0.581,0.5285,-0.0721
0.4267,0.0471,0.3159,0.5874,-0.0629
0.4376,-0.1637,0.2229,0.0409,0.0477
0.2501,-0.4438,0.4505,0.6133,-0.0311
-0.1045,0.0702,0.6134,0.3192,0.4851
0.0549,-0.1179,1.276,-0.0809,0.2733
0.0453,-0.6264,0.9034,-0.1797,0.3514
-0.3864,-0.2079,0.6994,0.1405,0.5581
-0.2339,-0.0126,0.5631,0.2588,0.6015
-0.058,-0.1003,1.1964,0.2273,0.4189
0.3093,-0.2335,1.1898,0.3954,0.0025
-0.3801,-0.6189,0.7245,0.6399,0.5682
-0.6739,0.1004,0.9253,0.5504,0.6634
-0.3071,-0.1542,0.5904,0.8289,0.9234
-0.2092,-0.0629,0.5466,0.8099,0.871
-0.1758,0.3733,0.7126,0.646,0.7334
0.0734,0.1223,0.2901,0.4994,0.6858
-0.1275,0.1373,0.2435,0.5287,0.8376
-0.0513,0.2762,0.3486,0.4225,0.8094
-0.0352,0.2369,0.1748,0.6472,0.7647
-0.0996,0.182,0.3784,0.983,0.7663
0.0148,0.3968,0.1286,1.4483,0.5996
-0.27,0.3445,-0.3925,0.9242,0.7663
-0.2205,0.6216,-0.2191,0.6591,0.8874
0.0485,0.679,-0.2519,0.5983,0.7205
0.127,0.3397,-0.7416,0.7834,0.8178
-0.0793,0.4661,-0.5891,1.1054,0.7805
-0.1047,1.0146,-0.822,1.2976,0.8334
0.0783,1.3734,-0.6564,1.2695,0.6747
0.0621,0.9256,-0.7448,1.0948,0.7612
0.0149,0.5165,-0.64,1.1481,0.9091
-0.1941,0.5758,-0.621,1.4063,0.9383
-0.0289,1.7581,-0.9115,1.021,1.0971
0.2767,1.0458,-0.871,1.8973,1.1285
0.301,1.2669,-1.0816,1.7011,1.2268
0.2567,1.1513,-0.7573,1.8254,0.8087
0.1528,1.529,-0.3929,1.5716,0.5537
0.2344,1.5169,-0.4058,0.7237,0.3874
0.301,1.3309,-0.4957,0.9637,0.2243
0.2619,1.9568,-0.4636,1.1136,0.0076
0.739,1.3961,-0.1153,1.2866,-0.3216
0.4588,1.2912,0.457,0.9029,-0.4771
0.541,1.0099,0.3074,1.1939,-0.5309
0.5968,0.9177,0.6164,0.973,-0.638
0.6575,1.1631,0.7599,0.7821,-0.6895
0.6578,1.1126,0.3643,0.9624,-0.8112
0.5303,1.065,0.5416,1.2036,-0.9097
0.801,1.7281,0.2627,0.6249,-1.1097
1.0007,1.1064,0.6711,0.3168,-1.0908
1.1353,0.622,1.2502,0.7988,-1.282
0.8727,0.9925,1.4812,0.4693,-1.4209
0.6996,0.8199,1.7143,0.4299,-1.484
0.8684,1.0436,2.1282,0.4966,-1.6862
1.0398,0.6884,2.3196,-0.3089,-1.4553
0.8858,0.3101,2.3376,0.366,-1.4005
0.8353,0.8203,2.1274,-0.0772,-1.3676
0.951,0.7532,1.9837,0.6044,-1.2344
0.8497,1.0596,2.1035,0.4206,-1.4007
0.928,1.104,2.006,0.0479,-1.4932
1.2335,0.5094,2.3901,0.2405,-1.6014
0.922,0.7265,3.2397,0.0766,-1.9363
0.9078,0.2205,3.2572,-0.1804,-1.5909
0.8873,0.1392,3.0271,-0.1416,-1.6332
0.7241,0.4888,3.5666,-0.2064,-1.5721
0.7882,0.1896,3.5287,-0.3214,-1.4374
0.885,0.0325,3.33,-0.1579,-1.352
0.8295,0.0025,3.0468,-0.2673,-1.3694
0.5426,0.1381,3.0037,0.4885,-1.1274
0.7598,-0.1709,2.8741,-0.0465,-0.9649
0.5051,0.2786,2.8251,-0.3465,-0.6777
0.7119,0.2971,2.7202,-0.2036,-0.8146
-0.3444,-0.0092,2.6741,0.2626,-0.3914
0.2864,-0.2029,2.8255,0.6161,-0.2207
0.1035,-0.1776,2.4411,0.499,-0.3074
-0.278,0.077,2.5934,0.4057,-0.0222
0.2893,0.0482,2.5188,0.7183,-0.0914
0.3704,0.1005,1.9984,0.6358,-0.2518
0.4918,0.2004,1.9688,-0.2002,-0.2358
0.4202,0.2216,2.0884,0.3906,-0.1696
0.5412,0.0421,2.2323,0.8473,-0.2026
0.2444,-0.4351,1.7211,0.128,0.3188
0.2356,-0.4988,2.0773,0.8041,0.4817
0.1364,-0.8714,2.1645,0.8627,0.4242
-0.1074,-0.2912,1.6845,0.7412,0.5781
-0.1422,-0.1791,1.4454,0.8614,0.8096
-0.1043,-0.2844,1.3906,0.5297,0.8357
-0.1669,-0.1249,1.5585,1.3406,0.7693
-0.2433,-0.0,1.4287,1.7267,0.6136
0.1562,0.4356,1.1723,1.5365,0.6
0.4084,0.3124,0.9464,1.8344,0.4193
0.3125,0.9135,-0.5339,1.8131,0.5304
