x0,x1,x2,x3,x4
-0.0887,0.1826,0.6255,-0.3047,-0.4911
0.1185,-0.1875,0.5731,-0.0134,-0.5125
0.0753,-0.3178,0.9478,-0.1525,-0.5443
-0.1604,-0.16,0.9091,-0.4799,-0.8106
0.1967,-0.2055,1.0748,-0.1369,-0.8109
-0.3164,-0.123,0.8611,-0.53,-0.4134
-0.0325,-0.1108,1.0818,-0.9345,-0.371
-0.3297,-0.3414,1.2241,-0.8503,-0.1474
-0.2177,-0.4415,0.9947,-0.6796,0.0102
-0.5855,-0.4941,0.7604,-0.4296,0.3746
-0.6614,-0.4513,0.9797,-0.3488,0.5253
-0.8147,-0.5528,0.4516,-0.2836,0.9938
-0.6119,-0.4838,0.3584,-0.5112,1.0828
-0.5817,-0.471,0.7189,-0.1109,0.8794
-0.6454,-0.6167,0.8342,-0.2714,1.1247
-0.274,-0.568,0.5786,-0.0667,0.7934
-0.6301,-0.3929,0.3285,-0.0011,0.9206
-0.5327,0.183,-0.135,-0.1487,0.9935
-0.0666,-0.4594,0.0588,0.0768,0.8425
-0.4146,-0.343,0.0273,0.1548,0.824
-0.5501,-0.0762,-0.0298,0.4029,1.1197
-0.4709,-0.5612,-0.6587,0.483,1.2799
-0.8768,-0.275,-0.6542,0.6274,1.1551
-0.9659,0.4589,-0.8612,0.7252,1.0296
-0.5187,0.2222,-1.1706,0.5764,0.9118
-0.3859,0.7656,-0.4984,0.5069,0.7016
-0.2235,0.5113,-0.9683,0.3948,0.5182
-0.1404,0.5732,-1.2675,-0.5293,0.4455
0.0587,0.3372,-0.9476,-0.0902,0.2389
0.2109,0.5974,-0.6378,0.1613,-0.0132
-0.1148,0.5321,-0.6086,0.3022,-0.1633
-0.3089,0.4533,-0.156,0.4985,-0.2109
-0.1581,0.8503,-0.3247,0.3266,0.141
-0.0372,0.5794,-0.5642,0.0654,0.0937
0.0572,0.4978,-0.1352,0.4651,-0.0416
0.1172,0.2224,-0.2341,-0.0077,-0.1716
0.1474,0.2219,0.0283,0.1845,-0.3396
0.1261,0.3742,0.0543,0.2472,-0.2051
-0.0094,0.544,-0.0114,0.1497,-0.568
0.4124,0.6003,0.1705,0.23,-0.6814
0.4103,0.5051,0.3993,-0.0341,-0.8658
0.5637,0.5907,0.465,-0.4798,-0.8716
0.4541,0.374,0.4961,-0.5986,-0.7598
0.442,0.2581,0.1313,-0.5837,-0.5196
0.4676,-0.0321,0.3448,-0.2105,-0.6056
0.2069,0.0458,0.3248,-0.4114,-0.3395
0.0309,-0.3113,0.2385,0.1528,-0.26
-0.2529,0.0826,-0.1635,-0.0326,-0.0965
0.3945,0.16,0.2062,0.4723,-0.4326
0.2145,0.3205,-0.2252,0.2668,-0.54
0.4244,0.31,0.1422,0.3852,-0.7696
0.2162,0.3841,0.4725,0.422,-0.8344
0.4228,0.6837,-0.0167,-0.2149,-0.6109
0.3349,0.246,-0.0439,-0.2608,-0.5285
0.4087,0.2501,0.4031,0.3559,-0.5675
0.4835,0.3554,0.7987,0.2673,-0.8498
0.435,0.1866,0.4423,0.0717,-0.9732
0.3625,0.2178,0.6982,-0.1064,-1.123
0.0164,0.1085,0.5699,0.1116,-0.9378
-0.002,0.1757,0.4782,-0.0736,-0.7839
0.0421,-0.0514,0.2871,-0.2116,-0.5854
0.1179,0.1312,0.3461,-0.2978,-0.6749
0.181,0.0072,0.5549,0.1023,-0.4838
0.1414,0.0543,0.2804,-0.0639,-0.391
0.3723,0.1913,0.381,0.6432,-0.6523
-0.1768,0.3834,0.6448,0.1455,-0.5839
0.2388,0.2727,0.6506,-0.118,-0.5877
0.552,-0.0653,1.1045,0.3178,-0.9526
-0.0971,0.1043,0.5794,-0.1103,-0.7179
0.0835,-0.1322,0.4877,-0.0833,-0.5061
0.2656,-0.1542,0.5912,0.1534,-0.5119
0.1186,-0.0077,0.3408,0.2563,-0.4309
0.1665,-0.024,0.386,0.3096,-0.4954
0.0167,-0.1182,0.6749,0.0654,-0.6231
-0.1113,-0.058,0.7249,0.0684,-0.6896
