x0,x1,x2,x3,x4
0.07020348508150288,-0.32548220728576843,0.11682180663896657,0.10126968270691954,-0.15275549724835397
0.12617070245764866,-0.23188202647691558,0.008567331439558457,0.23174588023607245,0.2385889972366125
0.05305708919762986,-0.15851818431657608,-0.3447632468101861,0.29995974386077384,0.10373586534717227
-0.02310784182552432,-0.2640879905445485,-0.40379841111033055,0.07063465774338248,0.09243073967736232
0.13632015441596507,-0.03951481912506487,-0.19847960159727207,0.10969860064274267,0.1742227305190171
-0.03344734979038627,-0.18514548630936078,-0.20018532933121921,-0.039673209094722356,0.18829461886653998
-0.055452183884911854,0.010820945088453035,0.06835366160591844,0.016941492711744582,-0.031962488968807795
-0.057129442136567926,-0.3986713290777217,0.31418940765785797,0.16854415963955527,-0.19201715193963886
0.22979619650230557,-0.2724785773715628,0.054531393965201014,0.008566783628153385,-0.19616442357477956
0.21981305234980253,-0.39579466024996335,-0.2141358314552873,0.23595431021288477,-0.011459631464372476
0.06881563032365925,0.5939326914666644,-0.25291263261980823,0.4027609667677768,-0.024446905132080605
0.02777899221519406,0.43014683282723765,-0.4091943041843646,0.022867474893938464,-0.10765958452847095
0.2473610315588824,0.2517757933610682,-0.38267958503603094,0.031179225834371146,-0.21689910855525918
0.31775163895894304,-0.1833325777562489,-0.23479512419568918,-0.16279999256545422,-0.045235466645141914
0.06776238631025477,-0.6598588282304834,-0.2630202400955958,0.13573420978282308,-0.059459348419214575
0.3194549506050538,-0.429620820236909,-0.43744965263481794,0.17144790898349951,0.05324627860062142
0.2858152191938925,-0.37567692470038694,-0.6529103321400036,-0.02769164566307767,-0.06704461319016244
0.02658546205642434,-0.12734379572981824,-0.29362083598449584,0.215731540932144,-0.1670334046830218
-0.021829644885547145,0.01673048586098108,-0.5909305034194544,0.29993491935602656,-0.04946815843559009
0.04640496080515666,-0.5331323469356799,-0.6081727082204869,0.2450583378149838,-0.17444206182980668
-0.299544471421518,-0.18647329640939175,-0.16787016045730419,0.5538136414267867,-0.22303316123531974
-0.20605110695168907,-0.5731631028641011,-0.26253534238822807,0.376255562459871,-0.043968142590241455
-0.2985932693060279,-0.6110495012095949,-0.24633498589837755,0.3311886432773732,-0.2306028062500334
-0.6448382924371772,-0.7164062565524358,-0.30519686769413734,0.4914240033110128,-0.5561846315559064
-0.20903391317892506,-0.7912923081823638,0.005329413902118996,0.2362976691864873,-0.29126966044975033
0.03279603298145348,-1.1853268156505985,-0.10953024497891356,0.4225758523486901,-0.12377063737503939
-0.04517840904091033,-0.9410895282919172,-0.1380383536784966,0.5800791589685972,-0.009428697063642896
-0.11445830339445719,-0.8999200667510387,-0.17207746898929677,0.5788273472045886,-0.2195257824712272
-0.001068169826105407,-1.105971553156988,-0.1657954064111709,0.759174470300032,-0.27599048973232937
0.030817862642407656,-0.9339859920216165,0.1737919621000127,0.782526568312753,-0.23503237461523754
-0.064124701219457,-1.1683061506144994,-0.12773475976421933,0.5329330977760663,-0.22141923373879366
-0.26814303990341165,-1.2182914686626884,0.16957388073353508,0.7018054445403759,-0.25561905236483234
-0.030996940020787837,-0.9710802999799373,0.25655018222581755,0.8487862184987968,-0.15704250932446812
0.07749457394822169,-1.4605809118180653,0.4093660721283728,0.7761342063327921,-0.162475467332577
-0.16881803358995934,-1.6334665844637293,0.335250943400232,0.891484834721487,-0.34430038897549176
0.46959274060334955,-1.5743443920855142,0.23317954455410866,0.9898120631432872,-0.11388243439034638
0.250093070861514,-1.5214194402463874,-0.014276815834642187,1.0756437897169961,-0.5422537866998256
-0.011843481971384948,-1.0570430744075767,-0.4023277307268815,1.1581532199591318,-0.1557260789157492
-0.28915566001557313,-0.9275613541037253,-0.19256296799405262,1.1451616392688488,-0.2369856807808663
-0.5471532770687326,-0.7881273292315857,0.12475513859562679,1.1143496292092179,-0.5714407727634652
-0.1440178563738324,-1.5644805893160134,0.29257772584487707,0.7070870979589637,-0.129234295758002
0.013929283134062373,-1.4066894788552748,-0.20204170897251997,0.8140133958887683,-0.20457088688370523
-0.11435975555936573,-0.9012345641912857,-0.47448170496768005,0.9619921633717913,-0.08063420756698153
-0.010618138293235352,-0.7118189936601913,-0.44673709569283726,0.7475546998246698,-0.19497848094790018
-0.20425904105449202,-0.5771954960609099,-0.06511422316761006,0.8710444435070905,-0.26226946747366103
0.031168488055294853,-0.4889913445538227,-0.1287406980152334,0.7067658387935081,-0.2493749263783896
-0.04562720595464697,-0.7542234511935302,-0.3577915509012458,0.7157223256585894,-0.35923335375998877
-0.022900303487636504,-0.578491848941536,-0.1416544270014421,0.6962033513008824,-0.019156768003932845
-0.13644786599760328,-0.6639948918857072,0.14653685197922878,0.3948483979168819,-0.11341411983079075
-0.014059882263309745,-0.6393642813879908,-0.031492872910924646,0.34310451514202284,0.07581382532278103
-0.173891588873093,-0.2913589217477455,-0.7187816906506466,0.5704555751441632,-0.13113400087044386
