x0,x1,x2,x3,x4
-0.0677,0.0219,-0.0889,-0.3258,0.4643
-0.0894,0.3255,-0.2865,-0.1682,0.2521
0.1205,0.0664,-0.2482,-0.3127,0.1182
0.6046,0.4819,-0.4576,-0.4911,-0.0742
0.9891,0.5961,-0.154,-0.0361,0.1165
0.2865,0.5341,-0.2032,0.2275,-0.056
0.0979,0.1038,-0.1611,0.2536,-0.2238
0.1555,-0.1253,-0.2477,0.1447,-0.0715
-0.0942,-0.1845,-0.2505,0.0235,-0.2679
0.1036,0.0471,-0.3871,-0.1595,-0.5072
0.1563,-0.0166,-0.5882,0.0492,-0.2609
0.2006,0.072,-0.4217,0.1022,0.1013
0.4218,0.2756,-0.4181,-0.0678,-0.2796
0.1389,0.3559,-0.2917,0.2501,-0.5009
0.4366,0.0415,-0.0454,0.0009,-0.5629
0.3989,0.036,-0.1534,0.1295,0.0796
0.2815,0.6977,-0.2378,0.0275,-0.4895
0.2929,0.4238,-0.0598,0.1254,-0.3204
0.3604,0.1849,-0.2413,-0.0575,-0.5126
0.5401,0.0006,-0.3317,-0.5257,-0.4407
0.5167,0.6399,-0.5059,0.0271,-0.5207
0.5575,0.4007,-0.4395,0.2804,-0.034
0.8519,-0.0282,-0.333,0.2138,-0.0226
0.5537,-0.3096,-0.238,0.1469,-0.0126
0.5032,-0.3907,-0.1287,0.0075,-0.5711
0.3877,-0.2507,-0.2265,0.0573,-0.407
0.2944,-0.3081,-0.1302,0.118,-0.4562
0.0047,-0.1871,-0.232,0.1692,-0.0521
0.0734,-0.0986,0.1578,0.1663,-0.3665
0.2563,-0.0345,0.1956,0.018,-0.3848
0.0306,-0.2873,0.2625,-0.0185,-0.4283
0.0839,-0.1808,-0.0057,0.2254,-0.4236
0.2149,-0.1552,-0.0566,0.0185,-0.3117
0.3375,-0.6906,-0.4885,-0.0251,-0.367
-0.1185,-0.452,-0.3808,0.0963,-0.2118
0.0475,-0.3704,-0.3063,0.1004,-0.3889
-0.184,-0.1907,-0.1672,0.2029,-0.144
-0.0592,-0.5091,-0.0703,0.0918,-0.0664
0.0766,-0.4423,-0.1699,0.3173,-0.1532
-0.0673,-0.2659,-0.1223,0.0695,0.2397
0.1099,-0.4149,-0.1599,-0.2095,0.0352
0.5725,-0.266,-0.4291,-0.4889,-0.2236
0.9162,-0.0768,-0.7221,-0.1488,-0.2653
0.577,0.3663,-0.6378,-0.1573,-0.1811
0.7141,0.0592,-0.0752,-0.1201,0.0085
0.8758,0.1342,-0.3096,-0.1485,0.1273
0.7637,0.1982,-0.5522,0.0113,0.2709
0.7781,0.093,-0.4572,-0.0036,0.3037
0.6805,0.204,-0.4994,0.0219,0.6061
0.2164,0.0841,-0.4731,0.3927,0.2881
0.209,-0.1026,-0.3732,0.0508,0.2171
0.3634,0.2026,-0.4791,0.2746,0.2416
0.3145,0.3604,-0.5772,0.3991,0.1262
0.2986,-0.0238,-0.3827,0.7386,0.4333
0.015,-0.14,-0.1201,0.2907,0.5623
-0.4188,-0.1568,0.1101,1.0032,0.4135
-0.2913,-0.3779,0.1481,0.5835,0.1111
0.0377,-0.3316,0.2528,0.3368,0.4039
0.1268,-0.1039,-0.1116,0.4793,0.0344
-0.0302,-0.0505,-0.075,0.9319,0.4147
-0.1423,-0.1875,0.1794,0.7902,0.5979
-0.1348,-0.0506,0.0477,0.7242,0.3399
-0.3076,-0.1832,-0.4694,0.664,0.4772
-0.5813,0.0298,-0.0028,0.7057,0.6099
-0.5369,-0.1692,0.1012,0.38,0.3805
-0.3656,-0.087,0.0175,0.3331,0.3242
-0.2373,-0.1864,0.0396,0.7434,0.3245
-0.1758,-0.3632,-0.0081,0.4552,0.0804
-0.3183,-0.5503,-0.1616,0.7074,0.1598
-0.4917,-0.6234,-0.1256,0.8629,0.158
-0.2217,-0.6279,-0.1079,0.4999,-0.0173
-0.4475,-0.9164,-0.0168,0.3663,-0.1498
-0.1883,-0.8507,-0.1791,0.8186,-0.4492
0.2,-0.9419,-0.2755,0.6064,-0.1348
0.2823,-0.7894,-0.2236,0.1592,0.1308
0.27,0.239,-0.4677,0.6931,-0.168
0.1754,-0.0127,-0.2061,0.7406,-0.1702
0.0297,-0.2095,-0.2579,0.2807,0.1486
-0.0932,-0.3168,-0.3125,0.5011,-0.2749
-0.4511,-0.2806,-0.1226,0.2291,0.1387
-0.3372,-0.3289,0.0554,0.4369,-0.2435
-0.4574,-0.4339,0.1136,0.4827,-0.0431
-0.5302,-0.1743,0.1752,0.7647,-0.0046
-0.6218,-0.2683,0.2172,0.8611,-0.2277
-0.9078,-0.2781,0.3708,0.6789,-0.257
-1.1329,0.0148,0.3644,0.785,-0.4594
-0.6665,-0.0648,0.4854,0.7279,-0.4851
-0.613,0.6004,0.5322,0.9186,-0.6425
