x0,x1,x2,x3,x4
0.1628,0.1503,0.1091,0.1624,-0.1283
0.1221,0.0071,-0.0052,0.2194,-0.0917
0.178,0.1835,0.1969,0.1143,0.1558
0.0945,0.1014,-0.1296,0.0846,0.3557
0.1946,0.0501,-0.1174,0.3077,0.3012
0.2128,-0.2381,0.2277,0.0934,0.2939
0.2009,0.1632,0.4364,0.0421,0.1264
0.42,0.1547,0.6996,-0.0412,-0.3244
0.3013,0.2538,0.0323,0.0897,-0.2992
0.2897,-0.2434,-0.3417,0.1476,0.112
0.3559,-0.2016,-0.3208,0.285,0.0387
0.1654,0.3292,-0.3299,0.1222,0.1926
0.2328,0.9977,-0.6261,-0.1016,-0.2143
0.2993,0.5835,-0.6007,0.1086,-0.014
0.1661,0.6375,-0.4094,0.1227,0.0617
0.2036,0.5647,-0.1091,0.0541,0.1977
0.1302,0.265,-0.1322,0.3131,0.0889
0.1,-0.0233,0.2255,0.168,0.2416
0.1187,0.0576,0.3094,0.3413,0.1314
-0.0044,-0.7107,0.299,0.2061,-0.2438
0.2019,-0.8463,0.146,0.1466,-0.0872
0.011,-0.5781,0.108,0.2235,-0.0972
0.2113,-0.4452,0.1396,0.3164,0.144
0.245,-0.346,0.3534,0.2816,-0.6102
0.0697,-0.4036,0.5936,0.2803,-0.3368
-0.0029,-0.3279,0.5379,0.19,-0.1613
-0.0033,-0.1947,0.5913,0.709,-0.7746
-0.0439,-0.2486,0.7051,0.4587,-0.8808
0.0158,-0.6207,0.7918,0.6599,-0.7757
0.0354,-0.8891,0.7028,0.3583,-0.9401
-0.0246,-0.9244,0.5,0.4278,-0.1023
0.1185,-0.3564,0.3825,0.5163,0.0273
0.0907,-0.0618,0.3403,0.4616,0.0206
0.2173,0.0334,0.5395,0.4999,-0.0861
0.0923,-2.1945,0.3118,0.4455,-0.2389
0.0364,-1.5712,0.5298,0.565,-0.4195
0.1724,-1.2223,0.3478,0.371,-0.3272
0.2675,-0.6032,0.4248,0.4902,0.2324
0.3308,-0.3051,0.4375,0.4663,0.2522
0.3331,-0.6308,0.5781,0.4118,0.251
0.4731,-0.6519,0.3468,0.3732,0.0293
0.3968,-0.3644,0.139,0.096,-0.0716
0.4366,-0.3723,0.2533,0.1903,-0.1488
0.5237,0.2034,0.231,0.7304,-0.1754
0.3272,-1.1527,0.1424,0.4358,-0.3657
0.3766,-0.9865,0.1581,0.5723,0.022
0.2649,-0.1668,0.0533,0.6429,-0.1225
-0.0332,-0.0471,0.2702,0.8529,0.3684
0.0669,-0.2982,0.4856,0.579,0.011
0.1684,-0.5713,0.4548,0.5182,-0.0152
0.3603,-0.6023,0.2474,0.7097,-0.3462
0.2579,-0.5914,0.3949,0.8748,-0.4956
0.3485,-0.778,0.3736,0.6626,-0.553
0.3984,-0.9773,0.4601,0.4828,-0.4906
0.5118,-0.6186,0.4673,0.453,-0.1359
0.3469,-0.3937,0.327,0.5194,-0.3302
0.3722,-0.4461,0.1632,0.5931,-0.1101
0.3461,-0.1921,0.2996,0.581,-0.0575
0.3303,-0.3868,0.2703,0.5688,-0.124
0.2827,-1.0636,0.3209,0.0562,0.1583
0.4612,-0.5679,0.1567,0.2179,-0.1635
0.4811,-0.3846,0.0711,0.3422,0.0103
0.29,0.1679,0.195,0.6212,-0.0808
0.1772,-0.0051,0.5781,0.5008,-0.1702
0.3719,-0.169,0.6193,0.5982,-0.4864
0.3441,-0.8126,0.4502,0.6781,-0.6162
0.1996,-0.3246,0.4479,0.7992,-0.6003
0.1002,-0.4508,0.6656,0.4118,-0.7205
0.3078,-0.2763,0.5642,0.3259,-0.9225
0.2452,-0.4485,0.5734,0.4148,-0.6773
0.1571,-0.2381,0.4529,0.4626,-0.8325
0.0891,0.1316,0.1702,0.5275,-0.7974
-0.0363,0.1305,-0.0196,0.4003,-0.7018
