x0,x1,x2,x3,x4
-0.2564,-0.1486,-0.1629,-0.4277,0.1042
0.0748,0.0984,-0.2883,-0.632,0.1901
0.1211,0.1032,-0.2997,-0.3879,-0.1663
-0.1273,0.1223,-0.2932,-0.2657,0.1788
-0.1529,0.2828,-0.1609,-0.0575,0.3085
-0.2597,0.1215,0.009,-0.2576,0.0363
-0.4614,-0.1533,0.0168,-0.4197,0.1501
-0.0106,-0.3669,-0.2156,-0.4034,0.3575
-0.2315,-0.2266,-0.0671,-0.1866,0.129
-0.0819,-0.2402,0.0142,-0.3682,0.0523
0.1344,0.0911,-0.0831,-0.2762,-0.0748
-0.0038,-0.0284,-0.1717,-0.1816,-0.0049
0.2228,-0.4683,-0.2071,-0.6661,0.1466
0.2294,-0.1533,-0.4577,-0.4911,-0.0001
0.1048,-0.0506,-0.3035,-0.4063,0.3021
0.1096,0.2227,-0.2483,0.0241,0.3794
-0.3519,-0.0515,0.1576,-0.1514,0.1921
-0.0173,0.0609,0.1859,-0.355,0.2276
0.2263,0.1939,0.0948,-0.2885,0.1509
-0.2492,-0.227,0.1653,-0.0131,-0.3058
-1.2779,-0.7478,0.3965,0.3161,0.2943
-0.5485,-0.5442,0.3753,-0.0307,0.1834
-0.2889,-0.5765,0.3171,-0.043,-0.1004
-0.1487,-0.5346,0.0889,0.042,-0.2946
-0.4677,-0.8393,-0.0328,-0.2082,0.0117
-0.3137,-0.8851,-0.3143,-0.3766,-0.1539
-0.3413,-0.9742,-0.5115,-0.1424,0.0461
-0.0987,-0.7831,-0.5657,-0.328,0.338
-0.0382,-0.5764,-0.6122,-0.5615,0.384
0.0585,-0.5944,-0.6534,-0.5781,0.2854
0.1158,-0.3064,-0.6579,-0.6378,0.2371
0.197,-0.2272,-0.7742,-0.0877,0.138
-0.0292,-0.6785,-0.3368,-0.4787,0.1731
-0.2972,-0.4864,-0.3016,-0.2054,0.1052
-0.2831,-0.6883,-0.0491,-0.3253,0.0963
0.1243,-0.9394,-0.1235,-0.2881,0.1347
-0.1489,-0.7214,-0.0932,-0.324,-0.1173
-0.3034,-1.2815,-0.031,-0.2377,-0.0431
-0.3639,-1.0981,0.1323,-0.2256,0.0651
-0.1151,-1.4085,0.3258,-0.7153,-0.1172
-0.243,-0.9034,0.0164,-0.6541,-0.3077
-0.0949,-0.8563,0.25,-0.9796,-0.2024
0.0632,-1.0805,0.011,-0.5908,-0.2251
0.3364,-0.9143,-0.3627,-0.8126,-0.1774
0.0632,-0.6914,-0.5247,-0.7134,-0.382
0.3359,-0.4808,-0.7799,-0.9893,-0.1209
0.4538,-0.3955,-1.0031,-1.2756,0.0549
0.6117,-0.4999,-1.338,-1.1083,0.3392
0.3205,-0.4822,-0.96,-1.0824,0.7005
0.1758,-0.2816,-0.9322,-1.1685,0.6983
0.1697,-0.0615,-0.6064,-0.9648,0.5264
0.22,-0.1634,-0.6108,-0.8746,0.759
0.2719,-0.4497,-0.4415,-0.8478,0.665
0.0441,-0.9065,-0.4561,-0.6109,0.8281
0.147,-1.48,-0.1757,-0.568,0.9047
-0.5725,-1.4146,-0.0861,-0.4502,0.469
-0.2437,-1.2654,0.0344,-0.3664,0.4278
-0.4408,-1.4026,0.1132,-0.1033,0.2443
-0.2745,-1.3788,0.0487,-0.3783,0.1805
-0.1598,-1.3199,0.0581,-0.4981,0.2317
-0.4288,-1.05,0.0204,-0.7385,0.4425
-0.4616,-1.0756,-0.0776,-0.6943,0.3591
-0.1183,-1.0125,-0.1763,-0.9897,0.4389
-0.0448,-1.1485,-0.4622,-0.8819,0.6084
-0.1435,-0.8741,-0.3942,-0.7709,0.7969
0.0702,-0.8564,-0.3478,-0.5101,0.9692
0.0795,-0.5766,-0.5115,-0.5375,0.4577
0.1058,-0.8279,-0.3114,-0.5319,0.7427
-0.0931,-0.8971,-0.181,-0.5881,0.6976
