0.000,0.101,-0.129,0.000,0.000,0.153,0.000,0.000,0.000,0.000,0.000,-0.057,-0.055
0.101,0.000,-0.155,0.322,0.217,0.000,0.280,0.108,0.153,0.146,0.080,0.000,0.064
-0.129,-0.155,0.000,0.190,0.000,0.000,0.000,0.090,0.084,0.000,0.000,0.000,0.084
0.000,0.322,0.190,0.000,0.244,0.000,0.147,0.102,0.202,0.083,0.000,0.000,0.115
0.000,0.217,0.000,0.244,0.000,0.000,0.000,0.086,0.000,0.000,0.000,0.000,0.056
0.153,0.000,0.000,0.000,0.000,0.000,0.112,0.000,0.128,0.000,0.000,-0.059,-0.075
0.000,0.280,0.000,0.147,0.000,0.112,0.000,0.000,0.560,0.373,0.000,0.109,0.086
0.000,0.108,0.090,0.102,0.086,0.000,0.000,0.000,0.137,0.000,0.000,0.000,0.117
0.000,0.153,0.084,0.202,0.000,0.128,0.560,0.137,0.000,0.215,0.000,0.093,0.152
0.000,0.146,0.000,0.083,0.000,0.000,0.373,0.000,0.215,0.000,0.000,0.000,0.060
0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.141,0.216
-0.057,0.000,0.000,0.000,0.000,-0.059,0.109,0.000,0.093,0.000,0.141,0.000,0.739
-0.055,0.064,0.084,0.115,0.056,-0.075,0.086,0.117,0.152,0.060,0.216,0.739,0.000

0.679,0.000,0.000,0.000,0.069,0.000,0.000,0.000,-0.079,0.000,0.061,0.000,0.000
0.133,0.215,-0.223,0.104,0.000,0.000,0.123,-0.073,0.121,0.000,0.000,0.000,0.000
-0.067,0.000,0.489,0.000,0.000,0.000,0.074,0.000,0.071,0.133,0.000,0.000,0.000
0.000,0.531,-0.133,0.000,0.000,0.000,0.000,0.066,0.063,0.000,0.000,0.000,0.000
0.159,0.296,-0.226,0.064,0.098,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.065,0.000,0.000,0.000,0.404,0.000,0.067,0.000,0.147,0.000,-0.139,-0.094
0.000,0.000,-0.082,0.000,0.000,0.000,0.312,-0.095,0.111,0.104,0.000,0.000,0.000
0.000,0.179,0.088,0.000,0.000,0.000,0.000,0.370,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.079,0.000,0.089,0.313,0.000,0.198,0.000,0.000,0.000,0.000
-0.055,0.000,0.000,0.000,0.081,0.000,0.093,0.000,0.000,0.000,0.000,0.000,0.000
-0.101,-0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.509,0.000,0.000
0.000,0.000,0.067,0.000,0.000,0.000,-0.093,0.000,-0.136,0.000,0.000,0.528,0.000
-0.060,0.072,0.099,0.098,0.000,0.066,0.131,0.091,0.151,0.000,0.000,0.000,0.521

0.000,0.000,0.000,0.000,0.000,-0.083,0.000,0.087,0.000,0.000,0.000,0.000,0.000
0.000,-0.180,-0.142,0.097,0.000,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.000
0.000,0.076,0.194,0.078,0.000,0.000,0.000,0.000,-0.102,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.057,0.000,0.067,0.000,0.000,0.000,0.000
-0.090,0.000,-0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.107,0.000,0.000,0.000,0.149,0.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.082,-0.125,-0.085,0.000,0.083,0.000,-0.170,0.000,-0.073,-0.095,0.000,0.000,0.112
0.000,0.000,0.000,0.000,-0.103,0.000,0.177,0.063,0.091,0.000,0.065,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.167,0.411,0.000,-0.055,0.000,0.000
0.178,0.000,0.000,0.000,0.000,0.000,0.000,0.057,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,-0.062,0.000,0.000,0.000,0.000,0.000,0.097,-0.118,0.000,-0.077
0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,-0.079,0.000,0.000,-0.125,-0.061
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.147

0.087,-0.090,0.070,0.000,-0.066,0.074,0.000,-0.070,0.000,0.000,0.000,0.000,0.000
0.000,0.084,-0.137,0.092,-0.118,0.000,0.057,0.000,0.056,0.000,0.000,0.000,-0.090
-0.055,0.000,0.129,0.000,0.000,-0.055,-0.110,0.000,-0.108,-0.063,0.000,0.000,0.000
0.000,0.074,-0.074,0.124,0.000,0.000,0.124,0.000,0.000,0.000,0.000,0.000,0.000
-0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.000,-0.060,0.000,0.000
0.230,0.000,0.000,0.000,0.000,0.130,0.000,0.000,-0.058,0.000,0.063,0.000,0.000
0.000,0.111,0.063,0.000,0.000,0.000,0.160,0.239,0.000,0.000,0.000,0.000,0.127
-0.127,-0.155,0.000,0.000,0.000,0.000,0.000,0.081,0.000,0.000,0.000,0.000,0.000
0.088,0.000,-0.089,0.000,0.000,0.000,0.000,-0.205,-0.166,0.000,0.000,0.000,0.000
-0.121,0.070,-0.088,0.093,0.125,0.000,0.000,0.000,-0.083,-0.061,0.000,0.000,-0.063
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.074,-0.067,0.000,0.000
-0.077,-0.058,0.059,-0.085,0.000,-0.114,0.000,0.000,0.000,0.000,-0.125,-0.075,-0.081
-0.143,0.000,0.000,-0.089,0.000,-0.117,0.000,0.000,0.000,0.000,0.110,0.083,-0.102
