x0,x1,x2,x3,x4
-0.6677,0.281,-0.0976,0.1724,0.0463
-0.5867,0.169,0.1457,0.3208,-0.054
-0.5335,0.1953,0.1658,-0.0779,0.1719
-0.5965,0.2437,0.0744,-0.5103,0.1337
-0.7949,0.3058,0.0574,-0.4895,-0.1917
-0.6555,0.4198,-0.0673,-0.0402,-0.3261
-0.5951,0.2943,-0.0923,-0.8263,-0.335
-0.4516,0.2484,-0.0157,-0.1363,-0.53
-0.6379,0.1981,-0.0067,0.3288,-0.4495
-0.8482,0.1536,0.2064,0.409,-0.2703
-1.0286,0.2734,0.0188,0.0262,0.0347
-1.2278,0.04,-0.0431,-0.1147,-0.2633
-0.732,0.1908,-0.0224,-0.0189,-0.4621
-0.4422,0.0089,-0.1025,-0.2952,-0.1836
-0.7253,0.0396,-0.1387,0.1635,-0.2852
-0.5378,0.1757,-0.4498,0.2164,-0.169
-0.8366,0.0909,-0.2298,-0.4081,0.0351
-1.1291,0.0433,0.0224,-0.5509,-0.3232
-0.8657,0.4124,-0.1286,-0.4776,-0.5488
-0.7856,0.3587,-0.2973,-0.2962,-0.6033
-0.6452,0.2952,-0.2368,-0.3945,-0.5921
-0.4768,0.4038,-0.3784,-0.5695,-0.6193
-0.4386,0.2322,-0.3562,0.4195,-0.3897
-0.3375,0.0361,-0.2476,0.0412,-0.1331
-0.5919,0.1538,-0.3645,-0.3368,-0.1506
-0.6673,-0.0035,-0.0573,-0.1503,-0.3999
-0.5891,0.4228,-0.2052,-0.2131,-0.7059
-0.3686,0.4279,-0.2181,-0.5936,-0.7242
-0.5208,0.3728,-0.4246,-0.0856,-0.6091
-0.3836,0.2845,-0.297,0.0436,-0.3377
-0.643,0.2272,-0.4696,0.0272,-0.1179
-0.689,0.1228,-0.1779,-0.1307,0.0832
-0.8997,0.3238,-0.0314,-0.1776,-0.0746
-0.8724,0.3295,-0.0057,-0.2003,-0.1188
-0.8237,0.417,-0.1866,0.0831,-0.1982
-0.6107,0.559,-0.2224,0.1906,-0.0719
-0.4275,0.3407,-0.3938,0.0536,-0.041
-0.5716,0.1221,-0.3544,0.0052,0.0174
-0.6028,0.0834,-0.1092,-0.2109,-0.0216
-0.3332,0.0937,-0.2829,0.2615,-0.2027
-0.1335,-0.0399,-0.1108,0.2259,-0.0061
-0.1592,-0.0273,0.095,0.6434,0.2912
-0.4606,0.0693,0.037,0.836,0.4403
-0.6544,0.1704,0.0739,1.0424,0.5066
-0.8873,0.1445,0.1314,0.3998,0.5058
-1.0092,0.3204,-0.0036,0.3598,0.3348
-1.0647,0.1615,-0.0688,0.0814,-0.0408
-0.6625,0.1201,-0.0675,-0.0225,-0.2092
-0.6301,0.1809,-0.0728,0.0498,0.013
-0.8665,0.2315,0.023,0.1523,0.0028
-0.8615,0.3112,-0.1024,0.19,-0.1225
-0.6624,0.2633,-0.3636,-0.1164,-0.2932
-0.6277,0.1808,-0.3459,0.6961,-0.2321
-0.772,0.0817,-0.1202,0.4577,0.0106
-0.7551,0.3423,-0.031,0.0021,-0.0055
-0.867,0.2278,-0.209,-0.5051,-0.1622
-0.4149,0.2387,-0.2648,-0.0714,-0.3143
-0.6856,0.2176,-0.2955,-0.0462,-0.3798
-0.5348,0.2008,-0.0025,0.1926,-0.3119
-0.53,0.4714,-0.0495,0.1986,-0.2099
-0.5066,0.3362,-0.0902,0.1548,-0.1307
-0.7057,0.4561,-0.1798,0.2568,-0.1286
-0.5284,0.1091,-0.1842,0.1346,-0.2192
-0.5097,0.0721,0.1327,0.2163,-0.0824
-0.1684,0.0951,0.1152,0.9856,-0.1334
-0.4508,0.088,0.0027,0.2667,0.0887
-0.8457,0.1655,-0.1333,0.3254,0.0118
-0.744,0.0472,-0.1553,0.4634,0.3606
-0.9922,-0.1141,-0.1753,0.5568,0.1321
-1.0872,0.1977,-0.251,0.2451,-0.0081
-1.1653,0.2464,-0.3557,0.017,-0.1607
-1.0982,0.2123,-0.2987,0.2372,-0.2527
-0.99,0.1074,-0.2528,0.147,-0.113
-1.0708,0.1693,-0.2864,0.4324,-0.0266
-1.0299,0.1045,-0.2496,0.2484,-0.1164
-1.1368,0.2666,-0.2913,0.2291,-0.0364
-1.0504,0.2711,-0.3778,0.0894,-0.0603
-1.1556,0.1352,-0.4654,0.3411,-0.2094
-1.0414,0.0553,-0.0397,0.2678,-0.0351
-0.7965,0.2846,-0.0544,0.3526,0.0484
-0.6867,0.3903,-0.0978,0.1314,0.0588
-0.9534,0.4552,-0.3132,0.1405,-0.0447
-0.7886,0.1941,-0.2713,0.1488,-0.1861
-0.8502,0.673,-0.2402,0.2069,-0.173
-1.14,0.4079,-0.1305,0.8465,0.019
-0.9298,0.2659,-0.0619,0.4713,0.1331
-1.0634,0.3952,-0.1197,0.2346,0.2806
-1.0408,0.2374,-0.0774,0.4544,0.0494
-0.8558,0.1967,-0.0342,0.5056,0.0902
-0.6825,0.4528,-0.1003,0.486,0.1308
-0.7179,0.4645,-0.1611,0.2374,0.1417
-0.8798,0.2466,-0.1296,0.2717,0.0557
-0.795,0.4543,-0.2238,0.5179,-0.0346
-0.694,0.3704,-0.3038,0.6577,-0.1179
-0.6787,0.3355,-0.1587,0.8119,0.2356
-0.8534,0.632,-0.2088,0.5476,0.4169
-1.0001,0.5767,-0.2902,0.4929,0.3027
-1.1768,0.5866,-0.3537,0.3013,0.2411
-0.9433,0.5708,-0.3289,0.7652,0.2229
-0.6591,0.7739,-0.761,0.5967,0.2102
-0.9316,0.5388,-0.47,0.5715,0.2442
-0.7459,0.7848,-0.4839,-0.3313,0.2563
-0.4206,0.6373,-0.4367,0.0994,-0.1841
-0.7086,0.4715,-0.2664,0.4951,-0.0007
-0.5408,0.5308,-0.32,0.5701,0.1377
-0.3411,0.7558,-0.4917,0.6273,0.3055
-0.5821,0.5363,-0.7663,0.5716,0.1863
-0.2677,0.4355,-0.4156,0.3411,0.2969
-0.5244,0.6874,-0.688,0.6067,0.2298
-0.7577,0.7879,-0.8361,0.2495,0.2332
-0.7974,0.7976,-0.6005,-0.0047,-0.2102
-0.1395,0.8466,-0.514,0.0456,-0.2246
-0.0407,0.8447,-0.421,0.3428,0.1167
-0.3475,0.9814,-0.444,0.6954,0.2227
0.2725,1.0504,-0.4723,0.4506,0.4135
-0.2234,1.1949,-0.6829,1.2377,0.3764
-0.4018,1.1842,-0.8302,0.4195,0.5169
-0.6895,0.9915,-0.8963,-0.6208,0.1861
-0.2426,0.9948,-0.7322,0.1135,0.0265
-0.0455,1.045,-0.7455,0.6512,0.0409
-0.1401,1.1223,-0.9953,0.5429,0.3057
-0.1798,0.9356,-0.8112,0.6119,0.6198
-0.3106,0.9663,-0.7995,0.5222,0.5877
-0.2664,0.9048,-0.8588,0.5786,0.5039
-0.2611,0.9994,-0.7359,0.8781,0.4692
-0.1426,0.8638,-0.803,0.5968,0.8025
-0.3137,1.1615,-1.1571,0.7412,0.6262
-0.3934,1.1374,-0.9333,0.5604,0.4255
-0.3557,1.2184,-1.0068,0.4806,0.4826
-0.4638,1.2067,-1.1351,0.76,0.2565
-0.164,1.2963,-1.0183,0.2947,0.6144
-0.4113,1.5715,-0.9493,0.5534,0.4801
-0.4558,1.6662,-1.1682,0.5552,0.2257
-0.424,1.2959,-1.0024,0.6975,0.2126
-0.3527,1.2567,-0.8697,1.0584,0.4074
-0.3563,1.4693,-0.959,1.548,0.5687
-0.5245,1.3715,-0.9484,0.0506,0.7319
-0.5127,1.4464,-0.9637,0.0978,0.1886
-0.3595,1.2747,-0.7302,0.6221,0.1896
-0.1899,1.3778,-0.8207,1.2918,0.4841
-0.3776,1.4415,-0.9463,0.8049,0.7163
-0.4179,1.3945,-0.9129,0.8414,0.7034
-0.3561,1.2868,-0.5084,0.8262,0.6628
-0.3899,1.4531,-0.6606,0.9723,0.4129
0.1623,1.4916,-0.6015,0.9121,0.5813
-0.0934,1.5742,-0.7058,0.9164,0.8334
-0.4831,1.5888,-0.7666,1.4198,0.8389
-0.4087,1.481,-0.9738,1.0251,0.7323
-0.5,1.4735,-0.7877,0.6488,0.6525
-0.5465,1.2482,-0.8448,0.4761,0.4574
-0.0195,1.1681,-0.6672,0.5408,0.4577
-0.1692,1.4625,-0.7389,0.7262,0.5973
