x0,x1,x2,x3,x4
-1.1943,0.0672,0.1725,0.1427,-0.168
-0.8139,0.0969,0.0914,0.2276,-0.3098
-0.9692,0.1333,0.0913,0.2435,-0.2059
-0.8747,0.0782,0.0203,0.0762,-0.3168
-0.2462,-0.0001,0.0722,-0.0967,-0.4
-0.0856,0.0737,0.0621,0.6223,0.1111
-0.7805,0.1126,0.1957,0.5766,0.4023
-1.1555,0.1739,0.0136,0.5099,-0.0445
-0.8156,-0.0082,0.2039,0.2799,-0.195
-0.6001,0.006,0.1318,0.5435,-0.2235
-0.8348,0.1833,-0.0401,0.1885,-0.1702
-0.9575,0.0954,-0.439,0.3075,-0.3698
-0.675,-0.432,-0.1868,0.4402,-0.3856
-0.4138,-0.268,0.191,0.5032,-0.4361
-0.8485,-0.2205,0.3162,0.399,-0.1415
-0.5667,-0.0521,0.1045,0.2106,-0.2344
-0.783,-0.0514,0.2292,0.4346,0.2089
-1.0927,0.0042,0.27,0.3766,-0.1316
-1.0905,0.1675,0.1775,0.3217,-0.0739
-1.3266,0.1298,0.1844,0.0373,-0.2117
-0.9954,0.0776,0.0634,-0.3017,-0.9127
-0.4117,-0.1954,0.2963,-0.1749,-0.7796
-0.4655,-0.1325,0.1911,0.0889,-0.3142
-0.4349,0.0541,0.2745,0.3978,-0.4634
-0.737,0.2182,0.1058,0.3607,-0.2867
-0.5954,0.0261,0.1135,0.2234,-0.2951
-0.5142,0.0597,0.1974,0.1237,-0.3497
-0.7017,-0.0898,0.1145,0.0724,-0.5244
-0.6428,-0.159,0.2151,0.1824,-0.2321
-0.6715,-0.08,0.4703,-0.0261,-0.2174
-0.9259,-0.1976,0.5795,0.2365,-0.2439
-0.8848,-0.0448,0.4937,0.2864,-0.3771
-0.6178,-0.2059,0.5464,0.0836,-0.0241
-0.5682,-0.2502,0.7061,-0.0051,-0.0399
-0.8396,-0.0793,0.3562,-0.0243,-0.4009
-0.806,-0.0296,0.296,-0.02,-0.3362
-0.644,-0.2843,0.3752,-0.125,-0.4555
-0.3552,-0.233,0.1255,-0.0542,0.3041
-1.7376,-0.1342,0.0008,-0.035,0.2131
-0.7934,-0.2922,0.1718,-0.5172,-0.2544
-0.2587,-0.3738,0.2283,-0.4283,-0.4235
-0.61,-0.3259,0.206,-0.0073,0.1202
-0.5127,-0.2247,0.1145,0.019,0.264
-0.6868,-0.1561,0.5144,0.1603,0.3133
-0.4964,-0.7548,0.536,-0.2332,0.2084
-0.2712,-0.2564,0.2157,0.15,0.2304
-0.8295,-0.1767,0.0345,-0.1369,0.2262
-0.9189,-0.3323,-0.2451,0.0936,0.5146
-0.5892,-0.158,-0.2528,-0.515,0.0144
-0.3129,-0.3208,-0.0907,-0.0461,0.1543
-1.0333,-0.1306,-0.041,0.3016,0.3778
-1.4035,-0.3921,-0.0449,-0.2523,0.1875
-0.4158,-0.3044,-0.236,-0.3292,-0.116
-0.5624,-0.3544,-0.2386,-0.1516,-0.1136
-0.3736,-0.3451,-0.1058,-0.4249,-0.0921
-0.5273,-0.4061,-0.0052,-0.1306,0.1157
-0.633,-0.2605,-0.0561,-0.0246,0.1786
-0.7694,0.0524,-0.3792,-0.5645,-0.117
-0.4519,-0.417,-0.0464,-0.348,-0.4953
0.4967,-0.1407,0.0232,-0.4232,-0.388
-0.6661,-0.0753,-0.1867,-0.2461,0.0518
-0.8459,-0.1708,-0.2108,-0.348,-0.1474
-0.7242,-0.1344,-0.2786,-0.5058,-0.3263
-0.4604,-0.1899,-0.212,-0.5326,-0.3425
-0.2513,-0.2113,-0.2028,-0.4445,-0.0276
-0.4082,-0.4086,-0.1033,-0.503,-0.3448
-0.802,-0.2125,-0.1565,-0.1792,-0.5988
-0.6251,-0.239,0.0296,-0.7029,-0.4803
-1.2224,-0.3972,-0.0017,-0.5004,-0.4286
-0.8683,-0.148,-0.0516,-0.3984,-0.5367
-0.9247,-0.1041,-0.117,-0.5959,-0.4096
-0.8175,-0.0715,-0.0624,-0.5031,-0.6481
-0.7892,-0.0956,0.1016,-0.506,-0.5185
-0.9767,0.1675,0.2992,-0.2827,-0.4057
-1.0573,0.2738,0.1201,-0.2855,-0.5013
-1.0296,0.048,-0.1947,-0.5705,-0.5043
-1.0835,-0.1949,-0.0379,-0.2273,-0.6112
-0.7877,0.1219,-0.0498,-0.5139,-0.5424
-0.6877,0.2667,-0.1063,-0.3329,-0.1143
-0.8713,0.0795,-0.0285,-0.5152,-0.6791
-0.7165,0.1793,0.0003,-0.262,-0.7196
-0.4222,0.2021,0.1376,-0.2926,-0.4656
-0.7808,0.3703,0.0911,-0.0028,-0.3394
-0.8419,0.0496,0.166,-0.2446,-0.4569
-0.9065,0.0424,0.0942,-0.2072,-0.4372
-1.2235,0.0453,-0.162,-0.116,-0.4427
-0.4609,0.1186,0.0011,-0.2949,-0.4654
-0.826,0.0293,0.0543,-0.0226,-0.2484
-0.8191,0.1351,0.0256,-0.1705,-0.4625
-0.7819,-0.033,0.1236,-0.1112,-0.3301
-1.0,0.048,-0.192,-0.3906,-0.2619
-1.5424,0.0283,-0.1632,-0.286,-0.4444
-1.5355,0.0727,-0.1193,-0.1923,-0.6499
-1.4301,0.1621,-0.0413,-0.3077,0.0845
-1.2145,0.0366,-0.0191,-1.0959,-0.2315
-0.6611,-0.0711,-0.0802,-0.8022,-0.7022
-1.0524,-0.2564,0.0354,-0.3152,-0.298
-1.2427,0.1252,0.1585,-0.3727,-0.2932
-1.1501,0.069,0.0849,-0.2944,-0.374
-1.2702,0.047,0.1439,-0.5154,-0.3084
-1.4095,0.1337,0.0321,-0.6225,-0.8319
-0.8943,-0.6516,0.3201,-0.7255,-0.5385
-0.4666,-0.0743,0.16,-0.1226,-0.5316
-0.8602,0.3684,0.0932,-0.1076,-0.0809
-1.2244,0.1668,0.0848,-0.2323,-0.074
-1.4395,-0.1923,0.1414,-0.4171,-0.2855
-1.4336,-0.0312,0.1012,-0.5519,-0.1343
-1.378,0.3752,0.067,-0.4375,-0.5004
-1.4338,0.2326,0.1061,-0.4823,-0.4599
-1.2277,0.3771,0.0969,-0.7355,-0.5516
-1.1543,0.2787,-0.0452,-0.8841,-1.0112
-1.0395,-0.0591,0.1799,-0.4994,-1.0557
-0.5681,0.0571,0.0974,-0.3332,-0.7373
-0.8831,0.1198,-0.0059,-0.5167,-0.4754
-1.1704,0.0293,0.1749,-0.5733,-0.466
-1.4242,0.2366,0.0063,-0.3993,-0.6399
-1.2618,0.3226,-0.0488,-0.3628,-1.0027
-0.7704,0.0021,-0.0783,-0.4786,-0.7985
-0.7051,0.0642,0.2146,-0.3882,-0.5283
-0.805,0.192,0.084,-0.3244,-0.1403
-1.1549,0.0856,0.1024,-0.3866,-0.2264
-1.1525,0.1684,0.0969,-0.3996,-0.3299
-1.108,0.0092,0.1013,-0.6834,-0.2788
-1.0641,0.1623,0.2261,-0.5675,-0.2464
-0.6732,0.1357,0.226,-0.8217,-0.2814
-0.5732,0.0639,0.1527,-0.545,-0.2341
-1.0934,-0.0402,0.1287,-0.747,-0.374
-1.0143,0.1386,0.2136,-0.8811,-0.5658
-1.2025,-0.0465,0.143,-0.8836,-0.6274
-1.0389,0.1212,0.0385,-0.6114,-0.7815
-1.1326,0.0925,-0.0415,-0.5588,-0.672
-1.1361,-0.0285,0.096,-0.5432,-0.596
-0.8923,0.0055,-0.248,-0.8466,-0.6186
-0.8879,0.0658,-0.2253,-0.6548,-0.5865
-0.6587,0.0982,-0.2482,-0.6013,-0.6071
-0.8297,0.1545,-0.0082,-0.6221,-0.5715
-1.0837,0.1994,-0.1809,-0.5895,-0.6028
-1.2374,0.1446,-0.1658,-0.9248,-0.6345
-1.0143,0.1393,-0.1017,-0.8386,-0.7985
-0.6867,0.2662,-0.0028,-0.6699,-0.7404
-0.9126,0.434,0.2103,-0.7216,-0.4547
-0.9902,0.4372,-0.0652,-0.8799,0.5415
-1.4896,0.3069,0.0634,-0.7895,-0.4225
-1.1773,0.4898,-0.0583,-0.7143,-0.4069
-1.0971,0.3098,0.051,-0.2875,-0.3287
-1.0086,0.3055,0.1703,-0.4644,-0.3916
-1.1407,0.5629,0.0308,-0.4446,-0.4985
-0.9986,0.5365,-0.0997,-0.379,-0.5957
-0.7687,0.4831,-0.215,-0.7736,-0.3073
-1.1401,0.4067,-0.317,-0.6287,-0.4333
-0.426,0.133,-0.0644,-0.5287,-0.3326
-0.8191,0.0921,0.1498,-0.2666,-0.1902
-0.4801,0.4177,-0.0069,-0.3944,-0.0925
-0.8871,0.2379,-0.0603,-0.5464,-0.0902
