x0,x1,x2,x3,x4
-0.0729,-0.2408,0.0598,0.1155,0.7109
0.0174,-0.3809,0.0631,-0.0382,0.766
0.2021,-0.3046,-0.1587,0.0153,0.7005
0.2041,-0.0524,-0.062,0.0085,0.7557
-0.04,0.1067,-0.1802,0.1236,1.0214
-0.223,-0.1443,-0.1142,0.1832,0.6631
-0.3426,-0.4019,-0.0759,0.2232,0.7242
-0.3658,-0.4707,0.3972,0.2812,0.8268
-0.3091,-0.4864,0.2881,0.3079,0.9864
-0.1761,-0.4808,0.4159,0.2353,0.8404
-0.3311,-0.6959,0.5376,0.1102,0.7558
0.12,-0.5105,0.3298,0.1628,0.7285
0.1083,-0.4891,0.1756,0.1302,0.6976
0.0912,-0.4452,0.145,0.0251,0.7691
-0.0987,-0.2662,0.1516,-0.0401,-0.6908
0.1077,-0.2526,0.1688,-0.1685,-0.3631
0.085,-0.0105,0.0927,-0.1576,0.309
-0.1756,-0.0016,0.0649,-0.0642,0.8255
-0.1906,-0.1612,-0.0845,-0.1465,0.6982
-0.166,-0.3036,0.1502,0.1587,0.753
-0.3296,-0.3523,0.4423,-0.0962,0.8916
-0.3134,-0.4473,0.4065,-0.0866,0.6808
0.0564,-0.3049,0.4149,-0.0223,0.6121
-0.0931,-0.1191,0.2839,-0.0197,0.3663
0.0877,-0.1458,0.0654,-0.0674,0.3324
-0.066,-0.3551,0.1397,-0.3556,0.3531
0.0527,-0.1438,0.2597,-0.9661,0.0002
0.2215,0.2008,-0.2188,-0.5063,0.0475
0.2486,0.2191,-0.2547,1.1534,0.4282
-0.1583,-0.2722,0.4022,0.447,0.7858
-0.3304,-0.7046,0.671,0.4197,0.4047
-0.7975,-0.4939,0.529,0.2884,0.5031
-0.9212,-0.3697,0.6898,0.495,0.2431
-0.0897,-0.5575,0.5148,0.2249,-0.7892
0.0528,-0.2995,0.3518,0.0885,-0.7582
-0.3499,-0.2878,0.2908,0.3213,-0.0667
0.0913,-0.0978,0.0767,-0.0695,-0.809
0.1053,0.0507,0.0673,0.1463,-0.089
-0.0542,-0.2021,0.1072,0.1159,0.4236
0.0467,-0.5087,0.0989,-0.2142,0.2693
0.154,-0.2875,-0.0439,0.0814,0.1855
0.1497,-0.1527,-0.067,0.2236,0.3839
-0.2799,-0.1723,0.0762,0.1191,0.7128
-0.2193,-0.1233,0.1964,0.1478,0.1615
0.0482,-0.0267,0.3695,0.0218,0.419
0.1714,-0.1268,0.2629,0.225,0.4001
-0.6701,-0.1761,0.3432,0.1385,0.3477
-0.5953,-0.4111,0.3305,0.4201,0.0026
-0.3453,-0.745,0.4914,0.2219,0.3961
-0.0633,-0.4705,0.1639,0.1619,-0.0422
-0.1012,-0.2569,0.1478,-0.299,0.103
-0.0673,0.2425,-0.2446,0.0413,0.2327
-0.398,0.0815,-0.1277,0.2276,0.4077
-0.2696,0.1653,0.0054,0.2714,0.4429
-0.0061,0.0082,0.1914,0.3687,0.4308
-0.3405,0.045,0.3955,0.5156,0.8098
-0.6472,-0.2734,0.6022,0.3186,0.6406
-0.7261,-0.3172,0.6598,0.3959,0.8858
-0.5252,-0.1937,0.7043,0.5076,0.9509
-0.823,-0.3665,0.5424,0.4418,0.4811
-0.6809,-0.4117,0.7791,0.5232,0.012
-0.3313,-0.4656,0.7442,0.7678,0.2957
-0.7396,-0.1981,0.7288,0.3087,0.4321
-0.7196,-0.2967,0.7563,0.2906,0.3121
-1.0184,-0.413,0.6993,0.4127,0.5005
-0.6858,-0.4772,0.6024,0.4588,0.734
0.254,-0.5685,0.4933,0.0192,1.1428
0.1809,-0.1184,0.0822,0.0093,0.3579
0.0199,0.2607,0.2203,0.0463,0.5006
-0.3483,0.1608,0.1083,0.2418,0.7526
-0.2976,-0.1335,0.4084,-0.0644,0.7913
-0.3734,-0.0064,0.4536,0.0926,0.7561
-0.7314,0.2322,0.5206,0.3182,0.4182
-0.8641,0.2714,0.5983,0.4757,0.4617
-0.6596,0.2974,0.9125,0.1861,0.1613
-0.606,0.2111,0.6964,0.2208,0.4926
-0.0826,0.403,0.4876,-0.0221,0.1776
-0.2337,0.3551,0.3698,0.1624,0.2456
-0.3822,0.2272,0.3411,0.1547,0.3126
-0.3543,0.0853,0.4624,-0.2721,0.3785
0.1596,0.3041,0.2694,-0.3199,0.4296
0.2738,0.538,0.0588,-0.2469,0.762
-0.3284,0.536,0.019,-0.1195,0.5283
0.5136,0.1671,0.0096,-0.1281,0.8817
0.0727,0.206,0.0469,0.0242,0.9952
-0.1578,0.3148,0.2035,0.0777,1.2444
-0.6832,0.1212,0.3878,0.1353,1.1649
-0.4532,0.0906,0.521,0.1449,1.1065
-0.6983,0.0271,1.0871,0.1876,0.7367
-0.0117,-0.0056,0.5135,0.3894,0.4
0.2515,-0.1478,1.0322,0.199,0.7284
0.0928,-0.0205,0.7669,-0.0518,0.391
0.0848,0.2875,0.6942,-0.1044,0.1225
0.0285,0.4193,0.6068,0.2382,0.2543
-0.149,0.3995,0.5953,0.1848,0.4878
-0.3748,0.4495,0.7142,-0.1135,0.8851
0.2063,0.7271,0.4291,0.1876,0.5959
0.0179,0.4901,0.5144,0.0582,0.4479
0.0545,0.3333,0.429,0.0592,0.5023
0.4052,1.0893,0.2219,0.3133,0.6915
-0.0905,0.8968,0.2391,0.3548,0.6904
