x0,x1,x2,x3,x4
-0.2394,-0.5345,0.4468,0.3144,-0.4439
0.2634,-0.4652,0.3304,0.4313,-0.3086
0.0742,-0.4296,0.7609,0.2158,0.1615
0.0883,-0.2382,0.7768,0.1747,-0.2077
0.3616,0.111,0.6252,0.045,-0.1966
0.197,0.4244,0.4565,0.1852,-0.0567
0.5006,0.1616,0.505,0.0693,0.1886
0.6426,0.0523,0.2926,-0.0275,0.1413
0.3144,0.2066,0.1854,0.1401,0.3071
0.2425,0.5538,0.5754,0.2383,-0.4214
-0.1784,1.0872,0.1988,0.4018,-0.3949
-0.8858,0.656,0.5216,0.4063,-0.0382
-0.3153,0.4781,0.5943,0.5009,-0.1177
-0.2829,-0.1142,0.3326,0.6048,-0.5302
-0.6139,0.0835,0.4321,0.6797,-0.3194
-0.8003,0.1621,0.8044,0.4027,-0.5355
-0.4932,-0.7275,0.6543,0.5775,-0.4631
0.1549,-0.2469,0.592,0.4415,-0.6681
-0.3349,0.0983,1.13,0.3581,-0.3885
-0.3358,0.2067,0.6498,0.3017,-0.5107
-0.2139,-0.1168,1.1212,0.4062,-0.9772
0.0516,0.2948,0.9431,0.2063,-0.5745
-0.152,0.1703,0.6622,0.3807,-0.3134
0.059,0.1693,0.0042,0.2781,-0.4048
-0.1565,0.3725,0.4128,0.0548,0.0787
-0.0625,0.6106,0.961,0.3227,0.256
-0.0013,0.681,0.815,0.3211,-0.0435
-0.178,0.4464,0.7652,0.1339,-0.2189
0.0009,0.9747,0.4489,0.1023,-0.1154
-0.0597,0.4564,0.4363,-0.1058,-0.2241
-0.0756,0.4747,0.0696,0.3202,-0.1488
0.1515,0.3949,0.2411,0.1027,-0.4278
0.2269,0.328,-0.0599,0.0142,-0.3021
0.1625,0.5819,0.431,0.0183,-0.1518
-0.0465,0.3878,0.4322,0.3013,-0.0252
-0.2339,0.267,0.3704,0.1049,0.1037
-0.224,0.1413,0.3978,-0.0709,0.308
0.0228,0.6337,0.2422,0.0007,-0.47
0.1815,0.616,-0.0703,0.0497,-0.2779
0.0803,0.3055,-0.2347,0.1748,-0.5965
0.0171,0.5221,-0.4631,0.4482,-0.2748
-0.2343,0.365,0.0632,0.1097,-0.0713
-0.3202,0.7461,-0.1355,0.2653,0.1753
-0.2536,0.7122,0.1668,0.3354,0.0814
-0.0717,0.4842,0.0317,0.1518,0.415
-0.1427,0.7088,-0.1242,0.3138,0.204
0.1025,0.9586,-0.2358,0.4972,0.228
-0.112,0.3088,-0.0279,0.4316,-0.0705
-0.3304,0.1746,0.5915,0.3682,0.1334
-0.3216,0.4423,0.4538,0.8765,-0.337
-0.2839,0.2561,0.5852,0.5423,-0.6277
-0.1927,0.4364,0.9259,0.1864,-0.3799
-0.1327,0.3753,0.4711,0.4515,-0.5641
-0.255,0.3166,0.5889,0.4666,-0.1538
-0.2938,0.3288,0.64,0.331,-0.3367
-0.4948,-0.112,1.1698,0.4983,-0.3637
-0.5599,0.2285,0.8411,0.4647,-0.7897
-0.5165,0.1852,0.7619,0.4142,-0.6038
-0.2248,0.1206,0.7384,0.6175,-0.4261
-0.2683,0.2426,0.6282,0.3243,0.1811
-0.335,0.5141,0.3225,0.4128,0.1811
-0.4806,0.5363,-0.3622,0.6674,-0.1121
-0.2709,-0.0792,0.0248,0.6841,0.3102
0.2654,-0.421,0.0605,0.0576,0.0228
0.3199,-0.0462,-0.3341,0.2235,0.1272
-0.0386,-0.246,-0.1111,0.0313,0.2341
0.0706,0.0849,0.0283,0.1865,0.4452
0.0105,0.0429,-0.0068,0.2395,-0.1366
-0.5239,0.2154,-0.2834,-0.0844,-0.0506
-0.0276,0.4938,-0.1214,0.1896,0.914
0.0675,0.7591,-0.243,0.352,0.4931
0.1121,0.4958,0.0878,0.2715,0.4241
0.2355,0.9916,0.1468,0.2773,0.5675
0.1256,0.57,-0.1055,0.2839,0.458
0.13,0.4955,0.4647,0.2976,0.2006
-0.095,0.6544,0.4624,0.5562,0.1177
-0.2034,0.1402,0.5587,0.4846,-0.2605
-0.1077,0.3535,0.6546,0.2804,-0.2287
-0.102,0.0657,0.308,0.2783,-0.6246
-0.0016,-0.0298,0.6884,0.0701,-0.3955
-0.098,-0.2322,0.3454,0.0094,-0.3655
0.0745,0.2102,0.3692,-0.2866,-0.4591
0.1869,0.6644,0.1482,-0.2379,-0.1214
0.1262,0.4445,0.1798,0.019,0.0866
0.0277,0.5975,0.239,0.0992,0.2053
-0.1439,0.6323,0.391,0.1883,0.0209
-0.0996,0.6552,0.5047,0.0462,-0.2084
0.0657,0.6923,0.0697,-0.1573,-0.4502
0.032,0.6267,-0.1973,-0.1712,-0.0349
0.0436,0.7086,-0.1535,-0.0724,0.4784
0.6475,0.6251,-0.3023,-0.5177,0.1911
-0.007,0.575,-0.0809,-0.0265,0.2727
-0.0291,0.6205,-0.2282,0.2268,0.1749
0.1715,0.3942,-0.4547,0.2211,-0.2301
0.2317,0.0555,-0.2414,0.0144,-0.1302
0.1333,0.2667,-0.2512,-0.1169,0.1601
0.0648,0.3042,-0.3495,0.4107,0.1858
-0.2678,0.1762,0.0187,0.1805,0.1457
-0.3391,0.0033,0.0505,0.0785,-0.3311
-0.135,0.3454,0.2979,0.3224,0.0314
-0.231,0.3628,0.5571,0.1188,-1.2323
-0.1556,0.1262,0.3743,0.1493,-0.9043
0.0739,0.6398,0.309,0.2493,-0.7872
0.206,0.3748,0.1648,-0.1049,-0.7442
0.3547,0.5548,0.2029,0.0449,-0.7099
0.7184,0.6525,-0.3897,0.3799,-0.5829
0.1851,0.4143,-0.4716,0.3764,-0.3034
0.1001,0.1249,-0.1843,0.1911,-0.1531
0.1558,-0.1737,0.0131,-0.3499,-0.2844
0.4925,-0.1668,-0.3754,-0.4154,-0.4582
0.5735,-0.0788,-0.718,-0.0213,-0.5845
0.4601,-0.0395,-0.3893,0.1709,-0.5668
0.5581,0.1114,-0.0096,0.0339,-0.2713
0.631,1.0612,0.0327,0.2485,-0.4776
0.6598,0.4961,0.2343,0.0412,-0.6828
0.729,0.2643,0.2667,0.0814,-0.7729
0.6997,0.1665,0.0484,0.1189,0.0653
0.6632,-0.285,0.1804,0.0999,-0.402
0.6552,-0.2355,0.1577,0.0411,-0.3623
0.6044,0.2829,-0.0703,0.1113,-0.6802
0.569,-0.4319,0.1521,-0.0864,-0.44
0.588,-0.3963,-0.0652,-0.0556,-0.4931
0.6925,-0.4831,-0.378,-0.0575,-0.3255
0.4639,-0.6772,-0.1142,0.0257,-0.2952
0.793,-0.3281,-0.18,-0.0709,-0.3882
0.7814,-0.4675,-0.0257,-0.0664,-0.5668
0.7807,-0.4222,-0.1617,-0.1794,-0.6068
0.8522,-0.2671,-0.0315,-0.4786,-0.6518
1.1273,-0.2377,-0.0581,-0.0018,-0.8691
0.8387,0.1318,0.0459,-0.053,-0.4266
0.6947,0.0511,-0.0447,-0.1174,-0.4548
0.6836,-0.4568,-0.0852,-0.2409,-0.6814
0.8297,-0.5201,-0.1159,-0.3828,-0.7723
0.8357,-0.0054,-0.171,-0.2043,-0.8483
0.6796,-0.1089,-0.3463,-0.2267,-0.9141
0.5372,0.3307,-0.4052,-0.2662,-0.8308
0.3659,0.3876,-0.4006,-0.2466,-0.7188
0.4711,0.7334,0.011,-0.1749,-0.4985
0.5032,-0.3389,-0.5111,-0.7565,-0.3312
0.7152,0.1263,-0.541,-0.4583,-0.5858
