x0,x1,x2,x3,x4
-0.1521,0.4051,0.1277,-0.0739,0.1156
0.0596,0.0003,-0.0622,-0.1049,0.1024
0.0213,0.2484,-0.1774,0.1077,0.319
-0.582,0.0113,0.0455,0.3086,0.3908
-0.3576,-0.2245,0.0508,0.2773,0.422
-0.2239,-0.3639,0.1828,0.0682,0.3935
-0.0373,-0.3976,0.2181,0.143,0.413
-0.163,-0.614,-0.0051,0.1839,0.4188
-0.435,-0.2711,0.0516,0.2092,0.4323
-0.3945,-0.1754,0.3582,0.0343,0.0267
0.0668,-0.2,0.3317,0.1289,-0.1011
-0.0585,0.0942,0.3895,0.2185,-0.0854
-0.6218,0.1734,0.696,0.4471,-0.1328
-0.4843,0.0251,0.4033,0.4783,0.2406
-0.5631,-0.1634,0.5532,0.7046,0.215
-0.4542,-0.4779,0.6242,0.0859,0.1332
-0.2992,-0.2226,0.3667,0.3236,-0.0131
-0.4108,-0.5622,0.0752,0.4104,0.1004
-0.4754,-0.2036,0.1804,0.3062,0.2981
-0.2196,-0.0484,0.0548,0.409,0.3678
-0.3302,-0.0794,0.0351,0.343,0.4074
-0.0999,-0.4018,-0.2652,0.5993,0.5516
-0.0727,-0.1931,-0.2462,0.2668,0.4684
-0.1299,0.2015,-0.2423,0.6227,0.5691
-0.1946,-0.0004,0.1187,0.5021,0.8332
0.223,-0.1188,0.4814,0.3927,0.1959
-0.3604,0.0246,0.7572,0.8552,-0.3207
0.3921,-0.0276,0.7446,0.266,-0.1146
0.6882,0.1279,0.3424,0.0661,-0.0915
0.7759,0.0799,0.0287,0.0816,-0.2857
0.1733,0.2061,-0.1161,0.3836,-0.249
-0.556,-0.1528,0.2919,0.5424,0.1966
-0.1966,0.9074,0.319,0.2854,0.4391
-0.0,0.8389,-0.4454,0.3793,0.1008
-0.5408,0.6672,-0.1749,0.6183,0.3378
-0.3673,0.3089,0.2191,0.6582,0.2396
-0.263,-0.0884,0.4855,0.5262,0.0749
-0.1347,0.1975,0.2941,0.4821,0.1573
0.0621,0.1757,-0.1428,0.6673,-0.2082
-0.058,0.2262,-0.0895,0.4403,0.1495
0.2234,0.3443,0.0449,0.4488,0.6675
0.4459,0.0344,0.3143,0.0288,0.2342
0.3086,-0.0869,-0.0862,-0.2303,0.0006
0.4585,0.2977,-0.4824,0.2761,0.2532
0.4629,0.2446,-0.4765,0.1044,0.3735
0.1826,0.3442,-0.4295,0.629,0.7101
-0.1383,0.2849,-0.1336,0.7565,0.492
-0.0836,0.1411,0.0381,0.5286,0.2752
0.386,0.1829,-0.3427,0.2921,0.1541
0.4479,-0.1636,-0.0708,0.279,0.4711
0.2133,0.1886,-0.0494,0.5708,0.8179
-0.0551,-0.1203,0.05,0.4083,0.7108
0.1251,0.1201,0.0122,0.5902,0.3915
0.4038,-0.1835,0.0241,0.0728,0.5112
0.9145,-0.4752,-0.3488,0.1038,0.4716
0.5972,-0.3049,-0.541,0.3403,0.4384
0.2734,-0.5192,-0.4081,0.4382,0.7038
0.0171,-0.274,-0.1392,0.2647,0.2076
-0.0058,-0.2367,0.0774,0.3171,0.3598
0.0273,-0.1606,-1.1926,0.2416,0.2247
-0.4652,-0.0857,-0.7139,0.4733,0.6562
-0.3583,-0.0543,0.0552,0.798,0.933
-0.0543,-0.0071,-0.1686,0.5137,0.5636
-0.138,-0.274,-0.1259,0.357,0.3146
-0.1105,-0.1517,-0.2011,0.5232,0.4095
-0.0191,0.0702,0.1561,0.4808,0.3521
-0.0856,0.0003,-0.0967,0.6959,0.3036
-0.799,-0.1503,0.0494,0.847,0.1292
-0.4549,-0.5304,-0.1147,0.5118,0.1888
-0.1799,-0.3761,-0.0173,0.3662,-0.0097
-0.5167,-0.1147,0.1485,0.5764,0.2925
-0.3923,-0.2276,0.1417,0.5108,0.3987
-0.0604,-0.1542,0.1428,0.4446,0.4293
-0.2998,-0.1559,0.1084,0.4544,0.5642
0.0478,-0.6103,-0.3592,0.4256,0.3395
0.3472,-0.5745,-0.5625,0.4158,0.5409
0.5269,-0.2232,-0.4265,0.1335,0.753
0.3939,-0.5881,-0.4666,0.403,1.0755
0.3443,-0.3873,-0.2595,0.4231,1.006
0.6775,-0.0851,-0.621,0.1715,0.8376
0.381,0.2158,-0.688,0.4567,0.7058
0.4771,0.0991,-0.7747,0.1313,0.8409
0.3083,-0.0193,-0.7326,0.2565,0.4547
0.1118,0.0514,-0.6536,0.3242,0.785
0.6921,0.2458,-0.4999,0.2918,0.3383
0.5607,-0.1596,-0.4816,0.2514,0.5224
0.1515,-0.0454,-0.4385,0.3299,0.7153
0.4185,-0.0298,-0.3843,0.3138,0.7076
-0.3649,-0.1471,-0.2246,0.3159,0.7346
-0.0757,-0.3207,-0.4817,0.7603,0.6173
0.0243,-0.3135,-0.7107,0.4821,0.6347
0.2891,-0.3922,-0.4767,0.3427,0.5793
