0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,1.986,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.008
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.772,0.862,0.000,0.000
1.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.377,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.472,0.000,1.871,0.000

0.611,0.000,0.000,0.000,0.000,0.000,-0.077,0.000,0.000,0.000
0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.003,-3.010,0.000,-0.035,0.262,0.000,0.000,0.000
-0.680,0.000,0.000,0.000,0.000,0.000,0.573,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001
0.000,0.000,0.000,0.000,0.000,0.000,-0.135,0.000,0.354,0.000
0.000,0.000,0.000,16.582,0.000,-0.079,0.000,0.000,0.000,0.045
