C,I,U,Y,P,R
100.19507872314618,50.56364362947491,4.704265819701704,352.2322606915488,100.15926348178479,2.1980753807854017
100.82084332148492,50.88562343865737,4.7512282927091185,352.9412866061418,99.9323116962666,1.8992369673173288
101.41111769579793,51.68077482431144,4.632348260217973,355.46946907977826,100.07968377496795,1.879355383470179
101.88755087413959,52.001224007141786,4.906598485661867,353.89982343522746,99.84930971356171,1.853487655248253
102.30661001983407,52.168187699523436,5.542779616931257,354.7229224955742,100.02032751769029,2.081389267436121
103.34173932955176,52.2903104632687,4.5303212936260575,361.3194968580009,100.37527467888883,1.6565512238946392
103.24277820951723,52.47634533571318,5.418041276735771,363.4166707046334,99.95712820995834,2.131851152181146
103.76519801182808,53.163131728812736,4.551978370735625,349.39515316749583,100.35583847759112,2.3808418327207295
104.20461240543058,52.86533952622296,4.446521846700527,357.3609223238858,100.16039417657727,2.467668491978265
104.67479251131051,53.10353259662544,5.457306037895593,354.37503684844904,100.36129887449638,2.021055928673659
105.28718952618082,53.20579391744755,5.459113298267454,357.11187005515325,100.22457111043312,2.4650951093681712
105.8998622773312,53.44675027388774,5.319006981799341,361.5410074485359,100.44777673586766,2.642886647899553
106.42658972069641,54.03445234046198,4.554960957894557,363.3210278227781,100.36770224125725,2.8369963895846646
106.43515024191095,54.33427859564503,4.639407098669752,360.4331368735639,100.21272357384035,2.232238463703825
107.22077317638072,54.90267062386544,5.285820836826494,352.1379879354863,100.50237232049227,2.529118564067256
107.64403646849993,55.15257086704541,5.016300353004231,357.966636907508,100.27361572153885,2.5198213357974066
108.00656406753168,55.3012644721002,4.361601900382717,368.06391793743086,100.21141087971183,2.4368938244179743
108.38880073568014,55.787097889054536,5.216781941726012,350.3628424112941,100.24625041061043,2.4242862387361495
109.13721559576929,55.68238307103216,4.6314074689530536,370.9942685664668,100.18029654824974,2.8564812471863315
109.53383766652139,56.30592401515998,5.89194940309238,368.48958490464673,100.26224743165888,1.9507052114569916
110.43392619328323,56.46340102945968,6.026267684074861,373.3997011629398,100.44638354856052,2.2082052740999396
110.52344683913377,56.97119213452404,5.145194467546097,366.6615822056547,100.40201309100908,2.87470525232909
110.98245818655454,57.20073023373691,5.71768029467016,357.87510576821893,100.58615670152496,2.5463397196732767
111.37268363012618,57.49246001844246,4.864854542446336,371.13467162010204,100.6062514741961,2.782614885180258
112.2615064927175,57.83978065138941,5.285979478139163,376.2743514018044,100.40497484842186,3.133760674980338
112.4519065297804,57.80534391453885,5.865428651533273,374.8783030797384,100.44024707301895,2.405889393329061
112.75130812225262,57.64748693911265,5.1751916405514145,367.39473776796865,100.1146315978649,2.6338611673273493
113.70229105787004,57.83742318720596,4.915807250089306,372.01645086104253,100.67340439424846,2.1630583114815973
114.31972098493475,58.26938981624206,4.204322230837128,369.7348768260342,100.87826144633662,2.796997354512643
114.78694874319231,58.40479684389049,5.071305743700386,369.1152015344249,100.78078962952213,2.9930684185256613
115.28126970239806,58.50874077961264,5.350807219119249,378.9539512641403,100.77691853904307,2.8070537555352697
116.37269817306942,58.574046819679886,5.566539387241896,368.85684302006194,100.64582301141529,2.6063231663816184
116.5038941372834,58.746399104882165,5.055309229308758,370.9700086676405,100.73079027283195,2.54418429707223
117.14255956614463,58.99629324167421,4.552623499418739,370.60770053367867,100.86837620267772,2.166749743375
117.67973994118657,59.740333435932904,3.941596370299858,369.7274123587406,100.71463377453925,2.485109908201917
117.90739801348289,60.26364637275478,4.732348291538617,378.7750047117793,100.88515816741925,2.133909509444616
118.34260587732717,60.67588142577907,4.6480405979143615,385.1604781525287,100.83952780887488,1.939737808973605
119.1329318399615,61.46008406215609,4.862191934750133,379.6555052346126,100.80709363954679,1.8502510100308118
119.51212733876461,61.45868230801123,5.218783651172239,373.43659452407246,100.5525185115723,2.371362865264059
119.80156130266765,61.32973287098931,5.975764489661298,385.675422985882,100.84396029036606,2.195552758182827
120.18725211710296,61.38614437934344,5.028062615676066,390.4090281945833,100.83714073510994,2.4860763597121385
121.01888192025378,62.034799180262084,4.863648117463464,380.0180409861389,101.07172358373697,1.8614387436568909
121.38509213549912,62.31364759919208,4.994357060126768,381.1360653397197,100.74869574001728,2.400955798522756
121.7476008421368,62.485590988914616,4.885012207481525,386.68159355338287,100.62336952309154,2.305744275840431
122.50236193395902,62.52803210921974,4.541160715103817,393.0661525671614,101.13532739028429,2.041947280134922
