C,I,U,Y,P,R
100.38358982347857,50.120608438534795,4.693303524452337,344.74492451841024,99.98693644119946,2.1993813167098586
100.99678863490027,50.18672138590325,4.915929770149166,349.35734794982574,100.02973298947342,2.038974872933539
101.43535920299104,50.52956353952091,5.146578516340569,354.3134823038507,100.38425600380008,1.9895002513521616
101.81252551217,50.74400738251073,5.422792746698905,352.9493973754361,100.45615085850038,2.5076122520566835
102.26068773729196,51.06347116221861,6.351584156203429,348.87065625338613,99.80958367478944,2.3311854313882163
102.40367403067826,51.027413259472546,5.488993008248105,353.6376538875278,99.9114959896824,2.1998462520441944
103.2042411314271,51.346588476034015,5.702954842940069,347.14061345488886,100.28227798291763,1.7916616909530345
103.97039473125145,51.94497564873552,4.7634526375177515,361.32735331308515,100.15756884559144,2.3535677313874093
104.08107100639182,52.02238534080933,4.693643087490946,355.5609513491696,100.12729591765721,3.0458999918407983
104.79206208008937,52.64827805551675,5.042342113883578,362.91071110623966,100.59825593411928,2.301161409459337
105.3239277640164,53.15126827347795,4.998792828899216,356.0849664851905,100.25226246054773,2.530032740947852
105.49976918133542,53.65419381713694,4.590821741241862,356.42225022273936,100.34055206566335,2.454250316719775
106.21881324246077,53.85928097218711,5.168452206481877,356.04587842197685,100.08752449992068,2.2640788561298293
106.4101875396798,54.244329459647254,5.431954695113171,365.08340581586816,100.48293742778229,2.175524482303536
107.12714062924272,54.309197027215674,5.133638048802405,357.72123402638283,100.35682645461964,1.7717834961298409
107.72843624318554,54.57082848295107,5.2277383714567724,365.2657303006339,100.33524347762152,2.687672237985173
108.07717268688968,54.44897112039359,5.180438807798144,360.66455188700456,100.25540012174969,2.2544146434951946
108.49121681797438,55.19677419673584,4.612192514316092,354.08512716466356,100.71262266681505,2.35436403214738
109.30412177983065,55.36633935355601,4.899192812745247,361.65798213946766,100.45598834974294,2.010212695541997
109.66499216578003,55.70032630104072,4.523876871637426,359.5299318214774,100.48592544874369,2.348059975219317
110.16303845057399,56.165561928447445,5.77811381884372,366.52467653412407,100.6510790691999,2.368210000358276
110.83759543851897,56.52108982721568,4.88430193395544,360.7879022300844,100.47792602491997,2.470142664616537
111.35754708945294,56.564411417077736,4.767243560897297,372.0942484695026,100.61141779461205,2.1273994256674533
111.5824210299069,56.68268174533077,4.462965206484146,367.65288941747554,100.46783004447906,2.898225763807087
112.1581935381022,57.26171157348633,6.477376310388366,368.420563695428,100.27725298307018,2.388653371536916
112.87753467674128,57.215268362386425,4.347381527448146,373.09038366929775,100.62709598399785,2.148639876463233
113.07837577332313,57.3037301174748,4.7994325559429525,375.1284307551852,100.56156025758587,2.6022116261304937
113.49427601165178,57.423503394318914,5.44483410189726,371.1430793132163,100.73520084023359,2.4809992811983363
114.25001352121036,58.27675818573834,5.167506654360173,368.6491760983433,100.5235307814374,2.3323694973233873
114.71986672277774,58.47440190963468,5.455412303341136,364.1317702701624,100.84129831904185,2.955172971942198
115.40074504425365,58.52085421609403,5.644426820459119,370.68548140528566,100.6097211871449,2.302611243163282
115.70000825508933,59.29260671181223,5.249621244317535,371.8607516544797,100.80565992631577,2.271702340101419
116.09520509188172,59.70736929346081,4.0650927154451,376.27288123768625,100.44934227053429,2.102960350705074
116.71342447284655,59.91768905372601,4.788688249622218,374.8393672434786,101.0292458998707,2.9208774977154066
116.89280592399625,60.65189007134183,5.093996362686015,380.9407313369379,100.69205512287627,2.36637858795012
117.72399157322855,61.21232791834929,5.962630307270025,375.5092538875269,100.59104212660098,2.050022157936934
118.03139764261388,61.75096407892735,4.26126318391007,379.8803374718985,100.93539987920325,1.9005989437808257
118.44062487563659,62.3751020315825,5.6794016706664205,386.41757468073035,100.55656266721981,2.7806450208958418
119.21317138351539,62.623150119054536,5.133637598043913,383.4612607408971,100.7611617298698,1.6577826245634406
119.49013769300679,63.23993688104457,5.324204884279757,382.32562763603704,100.6965320211167,2.2201907357719186
119.91028873102199,63.35346441780862,5.148885361831803,380.5667354519173,100.74312064359123,2.4530149503884617
120.53094850507598,63.552241667833925,4.324645300537575,380.89106718481514,100.76560408231515,1.9096124092118727
121.4145779421218,63.767100336612764,5.31748801838359,380.15685458811424,101.06535839539525,1.6598865840334254
121.35421498515682,63.80955176657412,5.539677282307855,382.7749371012044,100.86001409629809,1.7219848306967238
122.03131002131802,64.34581442785077,5.497028994586581,390.3698789277384,101.05256897173788,2.4319321218739702
122.62011330781317,64.95035581865504,4.979552412380226,386.2418194041733,100.85828434693296,2.0241192112034034
123.09317667702165,64.69665597846969,4.518709181654135,380.9404754193536,100.95275807776919,2.8769914188499297
123.54167834051441,65.17261671750589,4.13147487163083,397.17190079120525,100.80755077726502,1.9426257768714028
124.06483641943673,65.49688824326492,5.373472049360954,391.211507274898,101.06665324398287,1.8902143493185655
124.21681202263296,65.90862395038047,5.072574290145529,382.99744420806144,100.96349702959903,1.7944543438971254
124.59972783873386,66.0364802238103,4.660931129538171,388.845503569854,100.7425308328231,2.199659213627786
125.26628946929013,66.75140689306188,4.720446189451725,392.56947757503207,101.02728249362511,2.024842273234957
125.75503317137404,67.08236865971523,4.931820118757712,401.5625754607257,101.42309734916118,2.002938779379447
