C,I,U,Y,P,R
100.64252654925869,50.58527475603275,5.286913602549949,357.26044974510756,100.14003263411884,1.8047527076520646
101.39407164570457,51.00621433210739,5.366268556034382,351.50519975055334,100.18013957270269,2.1691241815308047
101.41632322141015,50.814360793175034,4.816421800076676,350.6807800680563,100.12834077716568,1.84340402306318
101.87456264462381,51.22819162200086,5.500216901396366,351.8100158646771,100.21697157495824,1.8396362400046968
102.55088657697877,52.54686848904144,3.8806867458926555,358.5218662425614,100.00949036633627,2.1817332478562044
102.67155762817036,52.509711931744775,5.108965115063731,357.4527532077982,100.30518684202087,2.0632804760287566
103.14892040520886,53.08904852828016,5.536169718593352,357.9190228008721,99.86807250667204,1.8645286135254266
103.79475809745139,53.06617827352047,4.5831310897105135,361.19470898039754,100.5397962654869,2.101107577170309
104.62703865804703,53.692731583697636,4.502317293851125,348.1203447642047,100.02783527995047,2.341048030762251
104.85952411426463,53.97551460596242,4.345043709573565,360.50989561617075,100.25709853699583,2.264380724794369
105.42295912659789,54.020982423003865,5.74683584168352,360.4823474938787,100.38584014318428,2.7337106228519583
105.87375973107675,54.44732519669226,4.610735312033266,368.5910891338409,100.15977558001566,2.04336189496278
106.5463661649148,54.21377939387859,5.140814015213904,352.68506029805303,100.20526971609749,1.9944742706245195
106.80547224256667,54.74929519436884,5.237581177207539,369.4738216881668,100.29351610633397,2.7041093309404256
107.37193840623668,55.30179456412652,5.933678889244235,363.13748561586425,100.19877109250606,2.2820228475778697
108.13575052632181,55.641024281583846,5.005180092572525,365.9369226832416,100.53098235808575,2.239511868545119
108.52647297166561,55.8896605243019,4.5680374386711815,372.3250772560572,100.3590359350836,1.9983006378907726
108.78712701399867,56.13877259680741,4.807104286317592,367.6071987199781,100.28546550485622,2.4627705351180462
109.65674157718887,56.121418636121675,5.553789129674991,367.8958691635033,100.46947388141461,2.202063792335014
110.05617791960675,56.69420128205876,5.264869068616328,367.87658513989953,100.37769850179401,2.2740813372417046
110.28253556426513,56.938514667315474,4.72823028129475,365.04185691322476,100.51082978807658,2.6638311666083925
110.59326592951079,57.51968582573905,4.237930632609819,368.19770194507004,100.3181683349409,2.625072459170661
111.57502140688273,58.174183091779284,4.539848304619622,365.9304525527393,100.43459697775566,2.356869476436361
112.00032574125493,58.13244191845012,5.124278383727754,369.99155706258523,100.40255558616926,3.0562090684382652
112.7338237016948,58.43865791827393,4.83744895598015,359.3314815249859,100.20937669230676,2.4463807913634774
113.11732099165229,59.0212228337827,4.832632654543699,374.500484906743,100.6398314684442,2.745401754868785
113.57213615736308,58.86759601126636,4.415891550917767,372.17018270265896,100.520898180467,2.5130977436411404
114.27131448464533,59.131182243687235,5.04897660285236,372.13561794748074,100.50756681282895,2.148513246439339
114.72654951962085,59.73118265735264,4.84653441847688,375.51420955699126,100.61467691395706,2.3534745763084364
115.34612834020392,59.97189332560123,4.798959004668196,368.01904254342537,100.80357883320465,2.6500270366619647
116.01702317815297,60.45582393853832,5.753553590999089,385.9504978047266,100.38435457971461,2.632191185351477
116.24815926249128,60.932228783773,5.908154970701312,376.3477391158445,100.69381942242886,2.3450701122896747
116.8312866528484,60.65564502613558,4.248991633331236,376.80816346716324,100.69946133608951,2.3831664579477145
117.16750217354162,61.27005215567797,5.006064231820455,373.3755932910532,100.67621807746606,2.628887509656236
117.75306562599275,61.37843648226237,4.385809072153749,379.21703258442255,101.0145515117196,3.00567181173146
118.20250432796367,61.6150597779546,4.960974014617448,386.9507779613988,100.70196640026467,2.761303092604078
118.48252735142938,62.154216267053464,5.1792199028238155,386.32998289386785,100.59919787867888,2.886212071547129
118.96111133235648,62.418497351801655,5.047356111634293,385.92325796583145,100.60340965878157,2.0445297173027286
119.66648763963894,62.957015329573366,5.016545167027605,385.57728204847757,100.82705040455913,2.574259253807792
119.9311360003282,63.35756067898064,4.913459779679855,381.63597957600734,100.93688018802811,2.583713685724053
120.84474444368097,63.255675200652874,5.156653155769276,376.719061227617,101.29050415262586,2.266342329176246
121.2488368082286,63.44878200923686,4.698120321738112,383.60220733693865,100.94999849551854,2.1620985997312103
121.46518877950125,64.02769004661731,4.557987576057392,384.4927135010802,100.71922818799676,2.673644814680936
122.32742370922068,64.4916654753289,4.221514111615124,391.9889401355629,100.97175787824153,1.7968757123970678
122.92107789916656,65.3097074191013,4.659088395731148,389.54967110650864,100.99392719056468,1.910178236568189
123.52016900932897,65.69753581258826,5.748015760899774,397.62053640913086,100.69235770641845,2.5899629135850937
123.91982919631319,66.20180000814742,4.656445676524499,396.3414627654532,101.2637722447956,2.3227673769609103
124.72154231640113,66.57147339737938,4.304157311546684,388.8615446797196,101.04622970465873,2.1997987479616996
125.1472232442499,66.81963677092389,5.036095862134211,383.15473410933856,100.93991195064584,2.0317016110568167
125.60296054222681,67.195735487217,4.7304186497079606,399.8377435210102,101.00607976141531,1.8836423791612114
126.23315325905227,67.6766167905121,5.0172627849988425,400.68728548672306,101.12152502188691,2.265243183304572
126.91212002718719,67.65762966914744,5.5360878097945205,387.8803906824778,101.00697008948387,2.284559354642571
127.12732102304518,68.50614047647363,5.296896328372249,403.1621324150867,101.12670880453615,1.914110483717827
128.2253625100695,68.84117495081829,4.669724534318593,398.52776380793256,101.26809634622367,2.3839274394969525
128.19624437248766,68.99582157756076,4.580709100892133,398.0919538941908,101.35777992100644,1.7279221093158665
128.9246129418695,69.17848157814582,5.005162947348485,406.13230110527974,101.16746222262167,1.967920908258227
129.05895375112786,69.62763279304458,5.2865364151125664,405.3714052477384,100.66271949649811,1.774696864473135
129.75475520908998,70.21312934794744,4.904455076864242,403.32306272060424,100.98367944258354,1.663475674530572
130.6659868090605,70.20663378521016,4.221975600076768,402.83364337814555,101.08757104711297,1.827048107914971
130.65258870960616,70.47195194156885,4.710181640282251,404.389539352528,101.275577845296,1.9044105758466257
131.3284377565241,70.47070738488388,3.9486073067564043,399.7097764264701,101.10526812395582,1.7306960378210194
131.77804974042914,70.59820396370456,6.001413173358339,401.8268253734194,101.18083560417443,2.0533649390215025
132.13959039701302,71.10702322408964,4.532847379908767,398.8441107517265,101.49842847931129,1.8413569915022157
132.3736846955886,71.249652958465,4.9273488186699845,402.2843405905999,100.81509414179334,2.118746057530324
133.3250068602841,71.51614835627657,5.038002910529931,402.88595720530793,101.1737427317475,1.6556343408479524
