C,I,U,Y,P,R
101.11282945760976,83.41681348866122,7.220572590186152,264.9903263894091,106.38237624589402,1.6456265067487472
100.95655318458977,45.70736031616149,4.387372056367067,381.68620133770014,105.99195024634243,2.438705278641801
100.90011844997221,38.17852315739675,1.385128173569501,275.187437930277,104.1090618903758,2.846030701598913
100.99594328623014,76.21030723930598,6.184195678500251,243.05805083078303,104.10683912173491,1.5001962291178144
100.91244323708891,44.40756997688593,4.465224374326362,279.7873849524075,106.90900961751335,0.7201261832334576
100.84615586084787,42.988202066805705,8.387897391770615,279.57489043630375,114.11276503118361,1.3107492496585122
101.05164981142887,40.593747066498636,1.6801398750172991,224.81963529249072,101.72594447708244,2.564094308233265
100.97149425437854,45.60283889976357,3.805970763680164,288.9633899910724,102.07625714661526,4.427608246319776
100.95849209425783,45.91686041824646,10.855351982869418,293.63682991651933,105.98826397889097,2.532682105322515
100.91335081674883,70.55024514196472,2.534865815417014,297.9871668305612,111.16267855140202,1.8424086365056744
100.7637690178516,49.90600013929122,1.2015219950184322,280.70421773959595,100.44736870026503,1.7292701697573372
101.15196467873363,47.802681089691596,4.954443998943122,280.2447438464978,100.94688291740225,1.79371656465339
101.29351034146231,30.11615488090763,5.194702303573491,309.3711473047144,103.03746250916583,1.0955552376350974
101.04792018577557,34.757418339256986,2.39888219850073,427.0720277883993,106.32484916370227,1.2801878787236018
101.45165251898365,28.588897155417055,6.704485365849273,283.9292058757887,103.20195895115728,2.4573116031841256
101.2624301696984,38.42048981951385,4.35385417300882,305.88538464355076,104.12192887127401,2.4491063886059847
101.23585728521786,33.99737606862871,4.900594375150713,308.05927785789913,101.62282582237353,2.298735300664882
101.80007253177642,35.95004369613718,5.595016802723613,275.78440886141647,103.1111158949726,1.5051218283774228
101.56665690645588,45.51166440475175,5.271741320693581,265.06335901657883,102.32892833526988,0.5933360007407895
101.82927952366055,82.18185284519318,6.767674422520827,288.0222834690801,104.23301264057777,1.534745827669053
101.73660432047717,40.58906131033565,6.083281304032427,255.27652277428058,102.84961450087785,0.6108917799777555
102.09927846422066,40.421632327121884,0.7993651141710802,320.26763566065733,101.69603203186777,2.877391269061874
101.88926120035275,39.58198534734036,2.8944093033254052,260.57002199306186,109.82351748110365,2.1560133818311615
102.13607412781948,40.64273503222454,5.391676124182471,343.08412015183643,105.2699925735951,3.0404942307311806
101.99824863982641,29.018742427235505,3.0557573970303125,283.40185688749733,104.31171529900921,1.9416429253350682
102.06145856480376,36.03316920580959,3.01854498531881,280.6377004490068,101.50662641050346,1.885949613581704
101.96125733562889,47.87010601444212,6.401409054354996,319.9005778306939,105.35094277861346,2.1915028382813446
101.74741756550827,33.88131920463339,3.35580944519703,303.81200947291416,101.04155830286639,1.5465756495927119
102.12669808234276,48.43969947881261,3.6885648548420202,289.3638544747916,101.86525049186724,2.0307028725102425
102.190649782215,32.98430731879563,3.8327030170708447,270.62155312055273,103.27608871770099,1.930237015349308
102.23508375495076,32.45684899215589,5.129130539501715,291.3300503121461,103.50613103477966,0.3359988972792574
102.06352248102411,77.05889287716938,9.622916022814419,300.86749928022994,101.99084532010053,2.0971337022425627
101.9494535691619,45.25392993680711,4.420331030748543,347.05946060722823,100.54649561881689,1.1823433613906376
102.2588948219692,37.21417340120473,3.4772298507660047,321.97076252659673,102.48162951722482,1.337892416858288
102.15525445010208,41.61406351078475,1.9431104511417603,327.9302032930295,108.62913360752017,2.405280003741882
