C,I,U,Y,P,R
100.85096308636238,33.32043369727165,1.7705329647923609,291.50829368371484,103.35531224053716,2.4003703209505542
101.15301164069946,39.24160526384854,3.9963991964269803,306.7302355945205,105.62951690418353,2.677238305742403
101.17771395757734,58.230523650390026,1.7490492806531601,317.7278965177118,104.80931561814651,2.011051706683756
101.25904193450026,74.60733217636775,6.5254988140880466,296.2183491926627,103.18689690473967,2.5490641501842175
101.52454915077757,38.31368701026632,7.6389855805700515,284.1822943002291,105.69896975410386,1.3125071438378602
101.39152121945388,38.6260791267351,6.6104640486306305,322.23515724232294,100.92187266763904,1.356184419942206
101.70000163075979,41.76196176449311,5.022910568786221,331.9286888146607,102.07969377170745,1.9506293579433092
101.57256232849556,81.6053553769171,3.7427113605517426,319.4527679641073,102.91996076276841,1.590111940872895
101.68735764782421,37.19293967025102,5.569778729788063,295.41558232547004,106.78687332217551,1.9383097839451868
101.32969992230744,33.402537247713056,1.0630899125554338,212.43235684810045,105.28507815069423,1.098794067873781
101.51339187090119,38.5828777341255,6.830176335977593,297.5934471548654,103.37807782994625,0.7032349825173092
101.93479303459011,51.51885124394024,2.344728740475766,346.4454082409042,102.39406095669241,2.792298256716611
101.9418644416887,42.680500649414995,2.8918317091798915,332.6721630556443,104.56317134473674,1.7746135232242157
101.80795452981502,42.96047155053525,5.781920763365071,284.78443362536643,100.29041507641124,1.6042024020352057
101.93809462123818,37.652207502180985,5.1923261970293595,266.4223621679324,102.96507127432794,0.40639037693765473
101.6010755041665,45.213095092556074,1.7910375349458711,318.94723422678766,103.81520461763537,2.1494218718249427
101.75609171167594,49.192920261730904,4.715392459799027,298.8900878253479,100.31035207951757,2.261628391375572
101.70689379391456,54.5912453300621,5.629116936925726,298.74274886358126,106.74757804041971,1.1754612998710667
101.77791549266523,40.61625780450026,0.7052983848541838,208.83139894446106,106.98560512822938,2.3682728505412753
101.76879226589531,38.63083267403212,2.8995613063204955,286.1286030956163,102.41691135652829,2.4580027401110476
101.75060336448969,82.80704469737468,3.7910959018395465,415.3725010568483,102.29689452356229,3.1516326564422354
101.90795914549334,36.85030581518951,1.3767786503018176,340.0691934821127,105.07581861795566,1.8405874493589307
102.27241894837526,67.15081472711056,6.903249855839537,318.013182566645,102.7325116634569,1.0846491539610084
102.16196097884806,45.47171281993344,2.285505774518528,316.15302935374723,107.88567648402045,2.0170368721506327
101.84403060251773,33.39089955897481,3.3781149481851958,245.45148984370536,101.28906901184784,5.570277955096317
101.84874199279217,43.0052064449431,7.5420559437770995,317.7050550753469,107.65808889868835,1.6996799332119006
101.96181418372845,61.107338559090365,4.558305746421511,297.8977976483196,114.66556271861216,0.9389973400703284
101.87643105223695,41.99455485732205,3.259468919236077,298.4583698140432,105.72775559800273,1.9662583682637937
101.9044243556826,41.461649647619055,5.522756629275203,303.37478809530137,107.53477287879285,2.259248026219857
102.27119064329789,70.40540236998251,0.6072442690194095,295.23358016498617,104.28044592962107,2.260362216415824
102.01475159366649,41.4012204649081,2.623821531490665,270.30950987869267,101.30721639701852,3.447354842395569
102.4095171804974,38.45104254183549,2.273120235167393,269.3009748659334,102.6611514901881,2.604626464771945
102.16392657971468,68.29540879308928,2.596987897246888,277.5098786612507,101.53688305422956,1.919915682379684
102.28722709511159,46.714098323835174,1.6164454183597485,295.501850012289,104.57010609075932,2.8646050515887618
101.91045843538856,40.59091435174808,1.446511191355485,270.43556265191575,105.54811353923718,2.135136353643592
102.08355208533521,43.02573450455221,1.9702503396735846,306.71426480532074,107.16662281389831,2.6993636040372064
102.2946706074103,38.61662083089601,1.089744903178693,320.2569443711628,100.50978721711789,2.3886134298826858
101.91166953751578,63.04887524517128,9.402894868020633,425.1059233173475,101.06724802478224,1.4994026760345824
102.09931114024695,78.53449850906524,6.6377816695244505,326.65289037390806,104.51120898695531,4.039837760056956
102.15316015126639,35.14439282774775,3.73531542641443,311.94132294777904,100.82561031732375,2.1549801503503048
102.3088935631675,83.83747412747634,1.3875682624905832,298.19770751109536,107.0021244934141,1.5596062032049929
102.27312910723994,71.48374061410865,4.328652071410993,303.9653022999269,104.39791287661276,1.9386468475007441
102.21335368654185,46.06584121874143,0.5884122301703061,387.86741021321103,102.43651700851147,1.5469413767388809
102.07628616023722,53.079123823498996,1.481316488732771,275.61182482802406,107.85866295691298,1.9631503594838482
101.98358821629279,43.76366345289297,4.691162687001215,304.5866389037979,105.77386720429814,2.7482360482583466
102.32710797147699,47.191964740043815,2.9303442019436554,300.58268435696823,100.94561929393241,2.2768966149608016
102.34564267116346,34.934604290888466,3.8377525000420794,299.62655640667856,102.672811520102,1.5994125071064773
102.57921706736163,26.38055012932028,5.632179517609988,320.50464908101236,102.52263260665885,2.519594527199597
102.28646610232799,52.01452682233299,6.704536469498583,268.82214010909365,102.51744185322184,0.3507333119118272
