0.000,0.779,0.743,0.746,0.735,0.836,0.830,0.811,0.788,0.724,0.816,0.819,0.779,0.709,0.681,0.752,0.744,0.676,0.695,0.657,0.623,0.662,0.617,0.591,0.578
0.779,0.000,0.763,0.738,0.735,0.812,0.797,0.787,0.784,0.724,0.777,0.780,0.754,0.695,0.679,0.724,0.730,0.696,0.721,0.651,0.594,0.641,0.585,0.588,0.559
0.743,0.763,0.000,0.738,0.711,0.770,0.764,0.767,0.751,0.693,0.744,0.756,0.732,0.707,0.683,0.700,0.710,0.693,0.693,0.617,0.610,0.618,0.571,0.648,0.548
0.746,0.738,0.738,0.000,0.715,0.764,0.774,0.764,0.779,0.718,0.737,0.756,0.740,0.679,0.662,0.677,0.690,0.663,0.657,0.622,0.579,0.601,0.576,0.591,0.542
0.735,0.735,0.711,0.715,0.000,0.742,0.747,0.748,0.754,0.704,0.722,0.746,0.729,0.658,0.686,0.655,0.674,0.632,0.663,0.632,0.522,0.570,0.543,0.554,0.544
0.836,0.812,0.770,0.764,0.742,0.000,0.857,0.848,0.818,0.756,0.873,0.849,0.828,0.763,0.726,0.826,0.808,0.737,0.774,0.710,0.723,0.758,0.698,0.675,0.632
0.830,0.797,0.764,0.774,0.747,0.857,0.000,0.847,0.807,0.759,0.849,0.861,0.830,0.760,0.746,0.804,0.813,0.731,0.779,0.717,0.688,0.739,0.688,0.677,0.648
0.811,0.787,0.767,0.764,0.748,0.848,0.847,0.000,0.807,0.765,0.830,0.852,0.823,0.752,0.736,0.786,0.794,0.716,0.769,0.713,0.673,0.715,0.674,0.676,0.650
0.788,0.784,0.751,0.779,0.754,0.818,0.807,0.807,0.000,0.766,0.784,0.815,0.808,0.750,0.750,0.753,0.761,0.722,0.752,0.703,0.629,0.695,0.666,0.659,0.653
0.724,0.724,0.693,0.718,0.704,0.756,0.759,0.765,0.766,0.000,0.734,0.756,0.747,0.708,0.706,0.696,0.729,0.665,0.711,0.662,0.588,0.655,0.620,0.628,0.621
0.816,0.777,0.744,0.737,0.722,0.873,0.849,0.830,0.784,0.734,0.000,0.859,0.824,0.753,0.730,0.845,0.840,0.747,0.786,0.713,0.774,0.803,0.732,0.720,0.669
0.819,0.780,0.756,0.756,0.746,0.849,0.861,0.852,0.815,0.756,0.859,0.000,0.837,0.773,0.756,0.833,0.840,0.757,0.805,0.736,0.748,0.790,0.734,0.738,0.705
0.779,0.754,0.732,0.740,0.729,0.828,0.830,0.823,0.808,0.747,0.824,0.837,0.000,0.755,0.759,0.809,0.815,0.743,0.794,0.749,0.706,0.775,0.727,0.733,0.715
0.709,0.695,0.707,0.679,0.658,0.763,0.760,0.752,0.750,0.708,0.753,0.773,0.755,0.000,0.699,0.735,0.749,0.672,0.734,0.701,0.650,0.715,0.689,0.693,0.656
0.681,0.679,0.683,0.662,0.686,0.726,0.746,0.736,0.750,0.706,0.730,0.756,0.759,0.699,0.000,0.781,0.750,0.706,0.741,0.736,0.626,0.716,0.689,0.720,0.708
0.752,0.724,0.700,0.677,0.655,0.826,0.804,0.786,0.753,0.696,0.845,0.833,0.809,0.735,0.781,0.000,0.834,0.768,0.786,0.749,0.808,0.837,0.769,0.770,0.732
0.744,0.730,0.710,0.690,0.674,0.808,0.813,0.794,0.761,0.729,0.840,0.840,0.815,0.749,0.750,0.834,0.000,0.761,0.804,0.754,0.781,0.842,0.782,0.787,0.751
0.676,0.696,0.693,0.663,0.632,0.737,0.731,0.716,0.722,0.665,0.747,0.757,0.743,0.672,0.706,0.768,0.761,0.000,0.777,0.739,0.790,0.758,0.708,0.746,0.705
0.695,0.721,0.693,0.657,0.663,0.774,0.779,0.769,0.752,0.711,0.786,0.805,0.794,0.734,0.741,0.786,0.804,0.777,0.000,0.776,0.765,0.810,0.778,0.780,0.760
0.657,0.651,0.617,0.622,0.632,0.710,0.717,0.713,0.703,0.662,0.713,0.736,0.749,0.701,0.736,0.749,0.754,0.739,0.776,0.000,0.690,0.759,0.731,0.749,0.738
0.623,0.594,0.610,0.579,0.522,0.723,0.688,0.673,0.629,0.588,0.774,0.748,0.706,0.650,0.626,0.808,0.781,0.790,0.765,0.690,0.000,0.845,0.777,0.747,0.704
0.662,0.641,0.618,0.601,0.570,0.758,0.739,0.715,0.695,0.655,0.803,0.790,0.775,0.715,0.716,0.837,0.842,0.758,0.810,0.759,0.845,0.000,0.839,0.833,0.795
0.617,0.585,0.571,0.576,0.543,0.698,0.688,0.674,0.666,0.620,0.732,0.734,0.727,0.689,0.689,0.769,0.782,0.708,0.778,0.731,0.777,0.839,0.000,0.788,0.763
0.591,0.588,0.648,0.591,0.554,0.675,0.677,0.676,0.659,0.628,0.720,0.738,0.733,0.693,0.720,0.770,0.787,0.746,0.780,0.749,0.747,0.833,0.788,0.000,0.783
0.578,0.559,0.548,0.542,0.544,0.632,0.648,0.650,0.653,0.621,0.669,0.705,0.715,0.656,0.708,0.732,0.751,0.705,0.760,0.738,0.704,0.795,0.763,0.783,0.000

0.000,-0.097,-0.094,0.000,-0.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.093,-0.073,0.000,0.364,-0.057,-0.065,0.000,0.000,0.000,0.000,0.000
0.000,-0.084,-0.143,-0.134,-0.121,0.000,0.000,0.000,0.000,-0.069,0.000,0.000,0.000,0.000,-0.097,0.000,0.000,0.236,-0.086,-0.080,0.161,-0.057,-0.044,-0.103,0.000
0.000,0.000,0.247,-0.087,-0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.092,0.000,0.000,0.000,-0.100,0.000,0.000,0.000,0.000,0.000,0.205,0.000
0.000,-0.060,-0.111,0.000,-0.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.084,0.000,0.000,-0.047,0.000,0.000,-0.056,0.000
0.000,-0.101,-0.089,0.000,-0.102,-0.069,0.000,0.000,0.000,0.000,-0.044,0.000,0.000,0.000,0.000,-0.062,0.000,-0.087,-0.073,0.000,-0.070,-0.051,-0.043,0.000,0.000
0.000,0.000,0.000,0.000,-0.102,0.000,0.000,0.000,-0.046,0.000,0.000,0.000,0.000,0.000,0.301,0.301,0.000,-0.119,0.000,-0.088,0.000,-0.039,0.000,0.000,0.000
0.000,-0.047,-0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.000,0.000,0.000,-0.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.301,0.370,0.000,-0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.000,0.000,0.000,-0.079,0.335,0.000,0.000,0.000,0.000,0.000,0.000
0.000,-0.051,0.000,0.000,-0.110,-0.045,0.000,0.000,0.000,-0.054,0.000,0.000,0.000,0.000,-0.087,-0.081,0.000,-0.083,0.000,0.000,-0.085,0.000,0.000,0.000,0.000
0.000,-0.041,-0.045,0.000,0.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,-0.060,0.000,0.000,0.000,0.000,0.000,0.000,-0.046,0.000,0.000,0.000,0.000,0.049,-0.113,0.000,0.000,-0.084,0.000,0.335,0.000,0.000,0.000,0.000,0.000
0.000,0.314,0.000,0.000,-0.074,0.000,0.000,0.000,-0.064,-0.065,0.000,0.000,0.000,0.000,-0.053,0.000,0.000,-0.069,0.000,-0.064,0.000,0.000,-0.033,0.000,0.000
0.000,-0.062,-0.079,0.000,-0.106,-0.049,0.000,0.000,-0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.046,0.000,0.000,0.000,0.000,0.000
0.000,-0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.051,0.000,0.000,0.244,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.052,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.366,0.000,0.000,0.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,-0.101,-0.130,-0.065,-0.047,0.000,0.000,-0.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.065,0.000,0.000,0.000,-0.039,-0.050,0.000,0.000
0.000,0.000,0.000,0.436,-0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.059,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.000,0.000,0.000,0.000,0.000
0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.000,-0.044,0.000,0.000
0.000,0.000,0.068,0.000,0.000,0.000,0.071,0.121,-0.072,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0.211,0.057,0.000,0.000,0.079,0.130,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.269,0.000,0.000
0.000,0.000,-0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.043,0.000,0.000,0.000,0.000,0.056,0.000,0.000,-0.035,0.000,0.000
0.000,0.000,0.000,-0.089,0.000,0.000,0.000,0.000,0.000,-0.060,0.000,0.000,0.048,-0.090,0.117,0.102,0.000,0.000,0.000,0.065,0.000,0.000,0.000,0.068,0.000
