0.000,0.000,0.000,0.000,0.166,0.000,0.000,0.000,0.000,0.000
0.161,0.000,0.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.048,0.000,0.000,0.000,0.000,0.000,-0.115,0.209,0.000,0.000
0.000,0.000,0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.263,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.258,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.222,0.172,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.227,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.254,0.000,0.000,0.206,0.000

0.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.523,0.000,0.000,0.000,0.000,0.000,0.000
0.031,0.000,0.000,0.000,0.370,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.407,0.000,0.000,0.000,-0.040
0.000,0.000,0.000,0.000,0.000,0.082,0.372,0.107,0.000,0.000
0.000,0.000,0.090,0.000,0.000,-0.068,0.000,0.306,0.082,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.423,0.063
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.426
