x0,x1,x2,x3,x4
0.0286,0.2312,0.0635,-0.1279,0.6063
-0.1695,0.3274,0.2899,-0.1877,0.1162
0.1493,0.2548,-0.0502,-0.2875,-0.1861
-0.3388,0.1986,-0.29,-0.0424,-0.3377
-0.0417,0.4122,0.2272,-0.1661,-0.1141
-0.3554,-0.0598,-0.078,-0.332,0.0378
-0.2052,-0.0386,-0.0199,-0.2998,0.03
-0.005,-0.0615,-0.4566,0.1148,0.0789
0.257,0.1703,-0.7153,-0.3302,0.1661
-0.4576,0.0058,-0.3356,-0.5361,0.1309
-0.0109,-0.0085,-0.0857,-0.4488,0.2923
-0.3487,0.0253,0.0482,-0.4407,0.3494
-0.2852,0.0426,0.0999,-0.5382,0.3948
-0.0997,-0.2715,0.5918,-0.5121,0.8622
-1.1877,-0.4745,0.3005,-0.368,0.7042
-0.8479,-0.3528,0.1207,-0.4787,0.7453
-0.7649,-0.9385,-0.2028,-0.1801,0.4249
-0.5203,-0.9896,0.2259,-0.6757,0.9139
-0.6683,-1.1206,-0.1015,-0.6256,0.9653
-0.7848,-0.7468,-0.1881,-0.7815,0.857
-0.9971,-0.8755,-0.3469,-0.9865,1.0884
-0.7879,-0.9198,-0.3239,-0.8722,1.1744
-1.0837,-0.7378,-0.0661,-1.0386,0.881
-0.8584,-0.3002,-0.127,-0.7888,0.8411
-0.6981,-0.04,-0.3508,-0.7232,-0.0258
0.5543,0.2254,-0.3049,-0.7755,-0.4479
0.3205,-0.2853,0.0248,-0.6242,-0.1501
0.249,-0.4159,0.2766,-0.5436,0.314
-0.2426,-0.7017,-0.0376,-0.3355,0.5636
-0.6858,-0.6235,-0.3702,-0.3881,0.6846
-1.0929,-0.6436,-0.2755,-0.5872,0.3008
-0.7925,-0.7306,-0.1445,-0.6542,0.1668
-0.3769,-0.48,-0.0331,-0.5361,0.3922
-0.513,-0.2364,0.3109,-0.5812,1.0988
-0.6588,-0.2696,-0.0182,-0.344,0.4137
-0.544,-0.4031,0.4115,-0.2711,0.0278
-0.6662,-0.2244,0.1678,-0.5455,0.4066
-0.6128,-0.408,-0.0528,-0.7705,0.4081
