x0,x1,x2,x3,x4
0.0149,0.0023,-0.2016,0.0211,0.1989
0.2061,0.2402,0.1474,0.0426,0.2626
-0.5964,0.4288,-0.5907,0.2745,-0.1596
-0.2235,0.2127,-0.4327,-0.0096,-0.1277
-0.0006,0.2141,0.0309,-0.0084,-0.0404
-0.2113,0.4847,0.1531,0.1302,-0.0194
-0.2918,0.7568,-0.076,0.6818,-0.1784
-0.6598,0.8005,-0.2688,0.3111,-0.3734
-0.2884,0.3503,-0.4137,0.2756,-0.4949
-0.4183,0.7167,-0.2723,0.2465,-0.356
0.5751,0.9828,-0.285,0.2092,-0.3392
0.0306,1.1058,-0.0911,0.3046,-0.3958
-0.1039,0.903,-0.448,0.474,-0.7039
-0.3165,0.713,-0.4087,0.2352,-0.589
-0.0738,0.6737,-0.5899,0.2409,-0.4812
-0.1297,0.8114,-0.4149,0.2309,-0.3415
0.0734,0.9886,-0.5002,0.3652,-0.4844
-0.3123,0.8529,-1.0349,0.2117,-0.419
-0.1488,0.998,-0.6194,0.158,-0.5867
-0.0012,0.6913,-0.1854,0.1596,-0.453
-0.3929,0.5377,-0.2199,0.5245,-0.2626
-0.0578,0.725,-0.3723,0.4159,-0.5488
0.2032,0.6457,-0.362,0.4346,-0.3581
0.1367,0.6854,-0.4478,0.4597,-0.3306
-0.0029,0.8124,-0.0489,0.6517,-0.2007
-0.1204,0.7829,-0.2847,0.5472,-0.5509
0.0394,0.3829,-0.3557,0.4309,-0.1297
-0.4774,0.0047,-0.246,0.3681,0.1196
-0.6641,0.2318,-0.2513,0.1693,0.1518
-0.7048,0.2167,-0.1001,0.2977,0.3742
-0.6414,0.4478,-0.489,0.4309,0.2052
-1.1473,0.6547,-0.885,0.2032,0.0013
-0.931,0.8757,-0.6911,0.0719,-0.2547
-0.666,0.6936,-0.6673,0.0805,-0.3405
-0.5482,0.3028,-0.1891,0.1168,-0.15
-0.735,0.1288,-0.2198,0.2017,0.228
-0.881,-0.1144,-0.1623,0.2295,0.8009
-0.9602,0.2107,-0.5417,0.2183,0.4618
-0.8639,0.3885,-0.4471,0.1081,0.3353
-0.8611,0.7851,-0.1198,0.1306,-0.1021
-0.5792,0.8106,-0.2376,0.384,-0.1043
-0.7305,0.5915,-0.6607,0.2755,0.1588
-0.5064,0.526,-0.575,-0.0193,0.1591
-0.7297,0.6142,-0.9148,0.0913,-0.3679
-0.6716,0.2468,-0.8125,-0.0515,-0.2643
-0.2093,0.3976,-0.3917,0.1176,-0.1314
-0.8103,0.7875,0.1739,0.0372,-0.22
-0.3889,0.6144,0.7124,0.1292,0.2008
-0.2314,0.7221,-0.0348,0.4096,-0.139
-0.3947,0.2443,-0.016,0.3907,-0.0486
-0.7244,0.349,-0.1751,0.3732,-0.0015
-0.7633,1.0372,0.0213,0.0331,-0.2078
-0.4579,0.7963,0.2378,0.0136,0.0711
-0.3544,0.2619,0.0888,0.3382,0.3172
-0.6263,0.008,-0.6632,0.3481,0.1185
-0.4375,0.155,0.4977,0.1278,0.6049
