x0,x1,x2,x3,x4
-0.1595,0.1898,0.6862,-0.0786,0.6835
0.272,0.0015,0.3127,0.0179,0.1541
-0.0847,-0.1864,0.2609,-0.1516,0.4798
-0.082,-0.1701,0.0184,-0.0858,0.0759
-0.0895,-0.1157,-0.0406,-0.4349,-0.0765
0.3585,-0.2579,0.1152,-0.5038,-0.3726
0.6471,-0.2363,0.2714,-0.3855,0.2257
-0.0456,-0.161,0.2621,-0.2974,0.2668
-0.1155,-0.2539,-0.0178,-0.3165,0.1205
-0.5489,-0.4081,0.4699,-0.3992,0.7443
-0.849,-0.3018,0.136,-0.2683,0.6353
-0.8246,-0.3088,0.1632,-0.8173,0.4883
-0.4968,-0.2468,0.248,-0.5519,0.4362
0.1103,-0.2918,0.0991,-0.2534,0.1687
0.1383,-0.4964,0.0641,-0.2118,0.3652
-0.0122,-0.2788,-0.1285,0.126,0.3961
0.2049,-0.3108,-0.5779,0.0113,-0.1256
0.0566,-0.04,-0.3118,-0.3538,0.2726
0.1675,0.0706,-0.0401,-0.2012,0.3306
-0.1288,0.015,0.2163,-0.1643,0.0073
0.3885,-0.2047,-0.4574,-0.2113,-0.2791
0.362,0.075,-0.2468,-0.2241,-0.3921
0.5533,-0.0296,-0.4998,-0.0983,-0.5653
0.8988,-0.2538,-0.6204,-0.133,-0.3116
0.4073,-0.2313,-1.1025,-0.2717,-0.6043
0.2695,-0.0883,-0.638,-0.3437,-0.1741
0.1163,-0.0969,-0.4849,-0.4364,-0.1544
0.5105,0.1302,-0.1246,-0.3947,0.5208
-0.0721,-0.0025,-0.178,-0.1507,0.1106
-0.3029,0.0804,-0.3842,-0.2085,-0.2361
0.1311,-0.2257,-0.5551,-0.3266,0.0914
0.115,-0.2972,-0.601,-0.1647,0.3011
0.1508,-0.1654,-0.613,-0.1118,0.6257
0.3095,0.0787,-0.8783,-0.1497,0.9906
-0.195,0.182,-1.0299,-0.2466,-0.142
-0.2908,-0.4146,-0.818,-0.4235,-0.2404
-0.0203,-0.354,-0.6687,-0.3166,0.2365
0.1879,-0.0973,-0.5492,-0.2049,0.3244
0.1381,-0.0294,-0.7752,-0.1065,0.3372
0.3447,0.2883,-0.7648,-0.224,0.3837
0.3874,0.1563,-0.8465,-0.3192,0.2329
0.1484,0.0839,-0.8538,-0.3866,0.1152
-0.081,0.1201,-0.4607,-0.4288,0.7561
0.103,0.2282,-0.3738,-0.3387,0.4991
0.6766,0.3701,-0.4341,-0.0592,0.1593
0.7172,0.1946,-0.539,-0.1687,1.0371
-0.0947,0.199,-0.5339,-0.2269,0.447
0.2289,0.1814,-0.2239,-0.3565,-0.3878
0.5482,0.1045,-0.318,-0.281,0.049
0.7858,0.0461,-0.4956,-0.1563,0.2334
0.4525,0.2001,-0.5273,-0.0676,0.4912
0.2931,0.149,-0.4884,0.0252,0.6998
-0.2649,-0.0476,-0.4566,0.1323,0.3483
0.0532,-0.193,-0.7187,-0.0611,0.7877
0.6881,-0.0152,-1.0016,0.107,0.3337
0.4155,-0.0718,-0.8932,-0.1221,0.6409
0.4337,0.0193,-0.9794,-0.1605,0.2932
0.5709,-0.0581,-0.9059,-0.0625,0.0638
0.7977,0.133,-0.762,-0.0047,0.0487
0.7412,0.4782,-0.706,0.0833,0.0635
1.0375,0.5027,-0.7198,0.0573,0.1707
0.7478,0.3114,-0.4862,0.0261,0.2792
0.7049,0.2502,-0.6095,0.1867,0.4065
0.6535,0.2296,-0.9265,-0.0449,-0.2222
0.7865,-0.1279,-0.6459,-0.0255,0.0427
0.5264,-0.0216,-0.5846,0.0703,0.2326
1.091,0.1747,-0.6258,0.1327,0.0127
0.6599,0.2107,-0.8192,0.1453,0.0969
0.2957,0.1212,-0.8382,0.0037,0.3807
0.4103,0.0834,-0.5139,0.007,0.651
0.0722,0.1006,-0.5392,0.0406,1.1605
0.1174,0.2356,-0.5002,0.1356,0.686
0.6485,0.2579,-0.7862,0.2439,0.6147
0.6199,0.1686,-0.7514,0.3054,0.6083
0.4972,0.2863,-0.8507,0.3829,0.3684
0.4796,0.3999,-1.0593,0.4918,0.0208
-0.0831,0.5202,-1.28,0.2391,-0.5518
0.421,0.2453,-1.0313,0.0016,-0.013
0.4879,0.0597,-1.0106,-0.1116,0.38
0.4111,0.3731,-0.5605,-0.1374,0.4431
0.2773,0.3623,-0.5718,-0.0977,-0.1944
0.5757,0.2021,-0.8068,-0.0421,0.4514
0.3241,0.1546,-0.9549,-0.0546,0.3736
0.5617,0.3293,-0.8372,-0.0625,0.0393
0.7413,0.2705,-0.7665,-0.1773,0.5263
0.243,0.2015,-0.7674,-0.0701,0.0252
0.4829,0.2076,-1.0614,0.2763,0.243
-0.092,0.1194,-0.9711,0.1147,0.4384
0.2912,0.1262,-0.3166,0.0356,0.4955
0.4624,0.1334,-0.4559,0.0772,0.2487
0.4254,0.2003,-0.6351,-0.0427,0.4664
0.0435,0.1237,-0.3363,0.0973,0.8754
0.076,0.0009,-0.4298,0.1516,0.4775
-0.0069,-0.0253,-0.31,0.0562,0.2813
0.3119,0.1088,-0.3286,0.014,0.5877
0.9558,0.2589,-0.4663,0.0964,0.2457
0.7035,0.2178,-0.4281,-0.2628,0.3697
0.2672,0.2582,-0.2619,-0.0941,0.3
0.3001,0.5614,-0.5185,-0.1469,0.0236
0.8449,0.7129,-0.2563,-0.0291,-0.0688
1.1375,0.8584,-0.2357,-0.1378,0.2764
0.9855,0.6618,-0.3286,0.1651,0.0657
1.2892,0.6575,-0.0921,0.0294,0.0702
1.0979,0.7892,-0.3794,0.2175,-0.0018
0.9953,0.7191,-0.6358,0.2511,-0.3094
1.5249,0.6046,0.3511,0.1029,0.037
1.2778,0.4803,0.2479,0.3138,0.4174
1.5675,0.3366,-0.3388,0.3336,0.283
1.3849,0.6868,-0.5308,0.3048,-0.5072
1.8196,0.5034,-0.253,0.2899,0.3467
1.1896,0.2773,-0.1793,0.4222,0.3573
1.3822,0.177,-0.333,0.2577,0.3472
1.2884,0.3308,0.043,0.0256,0.4234
1.8481,0.3629,-0.0342,0.3576,0.3623
1.628,0.5181,-0.1804,0.367,0.2502
1.642,0.297,-0.2848,0.2453,0.4649
1.2999,0.3136,-0.3845,0.4151,0.4102
1.4388,0.3308,-0.3186,0.2494,0.1984
1.3722,0.1897,-0.1537,0.3104,0.531
0.7846,0.1247,-0.4096,0.4696,0.2087
1.2487,-0.0702,-0.3778,0.0692,0.1934
2.4895,0.179,-0.2381,0.1949,0.4693
1.7675,0.2701,-0.1114,0.3139,0.7964
1.4189,0.2338,-0.1482,0.3654,0.6385
1.0228,0.1188,-0.2507,0.5721,0.995
0.8667,0.1227,-0.2847,0.3857,1.0539
0.9114,0.0137,-0.3159,0.2666,0.8365
1.6195,0.2549,-0.5209,0.3058,0.3373
1.7031,0.1487,-0.4883,0.1508,0.482
1.6791,0.3625,-0.6314,0.2552,0.2523
1.4273,0.3663,-0.8659,0.3087,-0.0169
1.6524,0.3914,-0.4679,0.4093,-0.0937
1.5443,0.8822,-0.643,0.356,-0.2681
1.7465,0.85,-0.4106,0.3522,-0.664
1.9378,0.3473,-0.439,0.31,-0.1832
1.6856,0.4672,-0.2427,0.3822,-0.0468
1.809,0.3155,-0.2929,0.0193,-0.1226
1.5368,0.1381,-0.5296,0.0211,0.4212
1.4269,0.2362,-0.2541,0.2788,0.141
1.2092,0.2321,-0.1243,0.3097,0.0748
1.4615,0.4596,0.1112,0.4329,-0.1102
1.6317,0.6188,0.1569,0.2846,0.0892
1.4057,0.5281,0.5098,0.1,0.0678
1.2121,0.511,0.8924,0.1616,0.7665
1.2687,0.6034,0.8027,0.3678,0.5648
1.2571,0.7139,0.7331,0.4545,0.4487
1.3683,0.4717,0.4226,0.8271,0.3059
1.3079,0.5161,-0.2379,0.4655,0.4336
1.5603,0.3748,-0.397,0.2098,0.0826
1.608,0.264,-0.4622,0.0265,-0.2222
1.3143,0.2259,-0.4116,0.0772,0.0924
1.9796,0.3343,0.0832,0.1545,-0.258
2.4833,0.1454,-0.2627,0.1809,-0.0237
1.6717,0.126,-0.2406,0.0466,0.2162
1.903,0.1094,0.4798,-0.0152,0.5924
1.3086,0.1377,0.1436,0.2381,0.6901
1.7284,0.1201,-0.0359,0.1086,0.2997
1.6427,-0.1112,0.0411,-0.0399,0.8119
1.4655,0.2654,-0.0652,0.1372,1.0861
1.9179,0.2497,-0.329,0.1023,0.7859
1.4011,0.3609,-0.201,0.0144,0.442
1.746,0.2683,-0.2164,-0.0642,0.8426
1.8396,0.408,0.1901,0.0853,0.8032
1.2499,0.4864,0.3523,0.1837,0.9443
1.4629,0.5991,0.0829,0.2094,0.7669
1.1393,0.7322,-0.0056,-0.0593,0.5903
0.9289,0.8228,0.0346,-0.0377,0.426
1.6964,0.7077,0.2178,0.0552,0.4798
1.5899,0.6768,0.1536,0.039,0.861
1.7655,0.6347,-0.065,0.1301,0.9728
1.7721,0.6712,0.2373,0.0701,0.6941
1.5076,0.8187,-0.7737,-0.1265,0.3002
1.0215,0.77,-0.4967,-0.4777,0.3184
2.0769,0.8661,-0.3496,-0.4616,0.5759
1.8945,0.7616,-0.0662,-0.3271,0.6196
1.8979,0.9531,-0.0464,-0.1027,1.5875
1.3488,0.8229,-0.339,0.1712,1.0042
1.5608,0.876,-0.2259,-0.1523,0.8857
1.4653,0.9102,-0.1975,-0.0814,1.0291
1.7465,0.8871,0.183,-0.1417,0.7114
1.6128,0.9921,-0.0666,-0.1976,0.766
1.6589,0.8248,-0.1206,-0.0972,0.9758
1.6598,0.6855,-0.1053,0.0056,0.684
1.9315,0.9061,-0.3644,0.0276,1.4516
1.2152,0.7067,-0.0891,-0.0844,1.3537
1.2282,0.8007,-0.1369,-0.0988,1.3448
1.1728,0.6378,0.0274,-0.0624,1.1745
2.8487,0.5896,-0.0332,-0.0251,1.7052
2.1116,0.556,-0.2609,0.0181,1.3283
1.6553,0.5581,-0.3424,0.1845,1.0259
1.6345,0.5947,-0.5803,-0.1661,0.854
1.798,0.3513,-0.4937,-0.3063,1.1703
1.5018,0.3954,-0.341,-0.1951,0.97
1.6202,0.6541,-0.2686,0.0365,1.8716
1.1309,0.9495,-0.0646,-0.0362,1.5246
0.9746,0.5445,-0.0719,0.1319,1.5944
1.4388,0.3539,-0.1453,-0.1584,1.468
1.3416,0.426,-0.1359,0.1676,1.1687
1.0508,0.576,-0.5973,0.2287,1.0381
1.3203,0.4969,-0.3876,-0.0858,1.2856
1.1837,0.2467,-0.2749,-0.2677,1.6969
1.4278,0.0099,0.0689,-0.2374,1.7951
1.3983,-0.1672,0.0252,-0.0858,1.4434
1.1454,0.1473,-0.2155,-0.0917,1.8878
1.421,-0.1149,-0.3113,-0.0945,1.9617
1.2277,-0.1206,-0.2763,0.0402,1.6837
1.194,-0.0651,-0.3597,0.0391,1.5945
1.0681,-0.0227,-0.0831,-0.1389,1.4309
1.0947,-0.2344,0.034,0.0199,1.8391
1.1666,-0.0561,-0.1803,-0.1098,1.8022
0.8802,-0.0789,-0.234,-0.2776,1.1851
1.0217,0.0754,-0.56,-0.1058,1.0559
1.3618,-0.0106,-0.1153,-0.2074,1.3199
1.4014,-0.0559,0.0501,-0.1579,1.2191
1.608,-0.1589,0.1792,0.0363,1.456
1.34,0.1684,0.003,0.2192,1.0135
1.8866,0.3885,-0.1602,0.1691,0.6392
1.6246,0.2135,-0.3154,-0.2679,0.516
2.3761,0.2876,0.0042,-0.2893,1.5766
1.7638,0.2077,0.105,-0.3013,1.1679
1.8358,-0.1096,0.3459,-0.1149,1.8661
2.1003,0.0857,0.3007,-0.043,1.6613
1.7639,0.0045,0.1289,-0.1308,1.4366
1.064,0.0581,0.0157,-0.2485,1.8677
1.0042,0.1145,0.0648,-0.2425,1.353
1.4535,0.215,-0.0088,-0.3801,1.3535
3.2844,0.2221,-0.0807,-0.302,1.4881
2.1935,0.4418,-0.0517,0.0947,1.0779
1.6084,0.128,0.0524,0.1549,0.6748
1.7746,-0.0342,-0.2164,0.0439,1.2154
1.7293,-0.0815,-0.2561,-0.1048,1.2744
1.4817,0.2567,-0.4872,-0.1049,1.5554
1.7018,0.4588,-0.5737,-0.3139,1.4171
1.4426,0.5265,-0.3218,-0.3155,1.1275
1.5274,0.2825,-0.1306,-0.1811,1.0416
1.6071,0.3546,-0.1779,-0.1597,1.3462
1.7763,0.5139,-0.5605,0.0596,1.4037
1.8328,0.3889,-0.5814,-0.1664,1.1421
1.633,0.3932,-0.5121,-0.2796,0.6462
2.0019,0.3138,-0.0559,-0.3044,0.8765
2.2543,0.2632,-0.0595,-0.2904,1.2786
2.1294,0.0862,-0.2001,-0.2181,2.2649
1.6518,0.053,-0.0854,-0.0994,2.2245
1.2156,0.0669,-0.1629,-0.0934,1.7799
1.1493,0.1622,-0.1625,-0.1002,1.4981
1.5933,0.0223,-0.0687,-0.0988,1.5232
1.7666,0.2182,-0.0899,-0.2464,1.8503
1.624,0.19,-0.0172,-0.1284,1.2933
1.7422,0.3533,-0.0946,0.1243,0.7444
2.1388,0.1913,-0.3429,-0.2401,1.0216
2.3762,0.1086,-0.6072,-0.3849,1.878
1.9371,0.0417,-0.6668,-0.7483,1.4616
1.8246,0.1164,-0.2493,-0.6422,1.348
2.2605,0.2542,-0.1109,-0.4438,1.5619
1.9976,0.1116,0.0813,-0.3783,1.8157
2.1454,0.1658,0.0746,-0.2383,1.8971
2.3042,0.3571,0.2445,-0.1682,2.2467
1.9456,0.3016,0.3635,-0.023,2.1449
1.9315,0.2392,-0.0726,0.0362,1.8928
1.6867,0.1426,0.0267,-0.1933,2.1804
1.497,0.0647,-0.0188,-0.2359,1.8773
1.7595,0.034,-0.0674,-0.2573,1.8262
1.8928,-0.0286,-0.1613,-0.0167,1.6943
2.286,0.1585,-0.3321,-0.2622,2.3518
2.1969,0.2437,-0.3962,-0.1597,1.8061
2.1742,0.0664,-0.6647,-0.2293,1.5079
2.2943,0.0118,-0.822,-0.3115,1.5398
2.358,0.1402,-0.5469,-0.3832,1.8622
2.3523,0.0767,-0.527,-0.205,1.8297
2.1325,0.0162,-0.3367,-0.1839,1.4745
2.1149,0.2358,-0.4361,-0.241,0.433
2.4329,-0.2266,-0.1224,-0.3051,1.1916
2.6402,-0.2055,-0.2284,-0.0062,1.668
2.3789,-0.0902,-0.0375,0.1024,1.9489
2.2767,-0.1206,-0.0583,-0.1807,2.226
2.1782,-0.2296,0.2133,0.1368,2.5224
2.5844,-0.0813,-0.1046,0.2808,2.5115
2.3825,0.0207,-0.506,-0.1005,2.4216
2.3204,0.0062,-0.4025,-0.1247,1.8698
2.2885,-0.0713,-0.2781,-0.0749,2.2517
2.4316,0.1351,-0.0593,-0.275,2.2466
2.321,0.1739,-0.2319,-0.0267,2.1686
2.486,0.2536,-0.6363,0.1277,1.9597
3.0562,0.1973,-0.8825,-0.1004,1.4256
2.8485,-0.1376,-0.8478,-0.1675,1.7382
2.8081,0.2372,-1.4562,-0.0755,1.2527
3.0283,0.0954,-0.8543,-0.3202,1.3259
2.9692,0.2328,-1.0504,-0.2936,1.6456
2.7063,0.2149,-0.6525,-0.4506,1.7508
2.5899,0.0891,0.0283,-0.5383,2.068
2.322,-0.0841,0.0957,-0.3538,2.2706
1.9364,-0.1624,0.0201,-0.1327,1.6873
2.0092,-0.0752,-0.4358,-0.1455,2.0382
2.1545,-0.0036,-0.4771,-0.3765,2.0871
2.1489,0.011,-1.4163,-0.3646,2.0628
2.0184,-0.1427,-1.0754,-0.5128,2.4593
2.2466,-0.1827,-0.7591,-0.5581,2.2628
2.0888,0.0814,-0.361,-0.4792,2.0664
2.3128,0.3509,-0.6194,-0.6059,1.7998
2.8503,0.3235,-0.5204,-0.3539,1.5271
2.7602,0.4296,-0.5008,-0.4512,1.6052
2.7138,0.5557,-0.2586,-0.5751,1.6728
2.6014,0.6263,-0.0904,-0.2752,1.7039
1.7793,0.9703,-0.5216,-0.0611,1.3897
2.312,0.6036,-0.5442,-0.2848,1.3239
2.6723,0.4782,-0.686,-0.3818,1.2562
2.9021,0.4355,-0.1477,-0.3813,2.0582
2.647,0.5131,-0.1349,-0.1697,1.6913
2.2565,0.4338,-0.2792,-0.1604,1.7769
1.9492,0.2328,0.2912,-0.2708,2.0184
2.3085,0.178,0.1371,-0.372,1.9065
2.1352,0.1715,-0.0077,-0.2425,2.3746
0.9917,-0.0723,-0.1845,-0.0597,2.0416
2.2617,-0.1466,-0.2189,-0.2271,1.9457
2.0287,0.0846,-0.3264,-0.4146,0.9722
2.6865,0.1601,-0.1902,-0.3528,1.1132
2.8823,0.0647,-0.4304,-0.1395,0.8363
3.5499,0.0805,-0.566,-0.2984,1.3977
3.2918,-0.1391,-0.542,-0.3353,1.3102
2.787,-0.147,-0.6813,-0.3034,2.8009
2.4449,-0.1189,-0.6553,-0.4267,2.1036
2.5738,-0.2688,-0.2545,-0.516,1.9427
2.7682,-0.1309,-0.0785,-0.1941,2.1787
2.5154,-0.0881,-0.6217,-0.0853,1.7167
2.764,-0.2317,-0.0934,-0.5303,1.7431
2.6166,-0.1319,0.2678,-0.416,1.3003
3.1299,-0.0627,0.4568,-0.4149,1.809
2.908,-0.034,0.7355,-0.3699,1.8615
2.5627,-0.0187,0.5091,-0.2449,2.1367
2.0684,0.2294,-0.2939,-0.2625,1.4486
2.7721,0.0877,-0.3845,-0.4403,1.2058
3.1028,0.1251,-0.1439,-0.3574,1.1633
3.0214,0.279,-0.2645,-0.2236,1.2739
2.7276,0.1933,-0.7822,-0.2936,0.7679
3.1265,0.4994,-0.8433,-0.3368,0.5075
3.7515,0.4101,-0.5335,-0.7982,0.7757
3.4752,0.408,0.2451,-0.6076,1.3334
3.0854,0.3758,0.1022,-0.4095,1.4387
3.0267,0.2504,-0.2454,-0.3141,1.4326
3.0832,0.1209,-0.3502,-0.711,1.7114
2.7564,-0.0458,-0.2998,-0.6116,1.3848
2.6475,-0.0588,0.0182,-0.5797,1.7224
2.3887,0.0463,-0.0262,-0.522,1.5402
2.6812,0.0229,-0.0412,-0.5267,1.8847
2.7622,0.0249,-0.1544,-0.454,1.2905
2.7733,-0.0627,-0.2832,-0.5606,1.4085
